# 0.268642, 0.0983762, 0.089303, 0.105079, 0.0242737, 0.00752973, 0.176189, 0.0151356, 0.229494, 0.198963, 0.212539, 0.243362, 0.218181, 0.219099, 0.243714, 0.236652, 0.201802, 0.200019, 0.210297, 0.229625, 0.204339, 0.207981, 0.283154, 0.242354, 0.210036, 0.207299, 0.212184, 0.215477, 0.206855, 0.224317, 0.250209, 0.285392, 0.230294, 0.256396, 0.252666, 0.264649, 0.253318, 0.222523, 0.23029, 0.220628, 0.206048, 0.00615591, 0.209675, 0.207899, 0.209739, 0.209486, 0.208825, 0.208959, 0.209483, 0.210019, 0.208996, 0.209138, 0.208607, 0.209207, 0.209892, 0.209176, 0.208935, 0.209491, 0.209779, 0.208352, 0.208867, 0.209112, 0.209284, 0.209499, 0.209714, 0.210106, 0.208906, 0.210505, 0.20867, 0.208504, 0.208803, 0.209339, 0.209336, 0.208715, 0.209606, 0.208963, 0.208122, 0.209038, 0.209729, 0.209643, 0.208596, 0.209231, 0.209197, 0.208383, 0.208525, 0.209125, 0.208388, 0.209144, 0.208679, 0.209299, 0.209401, 0.208784, 0.20784, 0.209067, 0.209669, 0.209095, 0.209357, 0.209917, 0.208942, 0.209575, 0.209093, 0.208988, 0.208435, 0.209343, 0.209275, 0.209615, 0.20919, 0.209403, 0.209589, 0.209234, 0.209772, 0.208211, 0.209092, 0.209165, 0.208367, 0.208455, 0.208961, 0.209539, 0.20821, 0.20992, 0.209186, 0.209145, 0.239242, 0.107863, 0.239141, 0.238909, 0.238973, 0.238984, 0.239049, 0.238768, 0.238676, 0.238732, 0.239259, 0.239165, 9.76296e-05
7007.08,0.99502,0.00358699,9,767,0,-6946.95,-0.336376,0.537988,-0.167417,-0.579461,-0.177967,0.271447,0.137213,0.772095,-1.33625,-1.16974,-0.797365,0.154006,-0.255839,0.599256,0.450279,-0.31322,-0.31661,-0.218903,-0.752177,-1.24493,1.64381,-0.27403,-0.150209,0.661035,0.143662,1.07383,-0.127695,-0.682195,0.266805,-1.0418,-0.0457425,-0.138395,-0.166301,0.514963,-0.055063,0.404608,-0.431776,1.35491,-0.375841,0.188069,-0.266226,0.596832,0.06747,-0.280345,-1.03788,0.369731,-0.390145,0.069819,-0.79693,0.25358,-0.101052,-0.571234,-0.210071,-0.439724,0.353799,0.651001,0.32298,-0.311348,-0.770003,-0.341721,-0.662166,0.212606,-0.778444,-0.0189011,-0.557833,-1.18108,-0.78246,-0.719952,0.90338,-0.32158,-0.593775,-1.47744,-0.700489,-0.857623,-0.530432,-1.01622,1.38888,0.043614,0.128467,-0.191491,0.122445,-1.64456,0.11637,-0.319209,-0.113598,0.315152,0.0649062,0.730752,0.0275452,0.123832,-0.853756,-0.255673,0.220605,-0.349605,-0.696998,-0.0611348,0.628526,0.826373,-0.645749,0.583686,-0.606757,0.168197,1.08282,0.851779,-0.454091,-0.270823,-0.831435,-0.20401,-0.260767,-0.415527,-0.803252,0.524476,-0.97322,-0.626864,-0.393277,-0.857242,0.49948,0.777242,0.585194,-0.222994,-0.308057,-0.632483,0.0972195,0.0254396,0.0693517,0.0826184,0.103114,0.0945068,0.0958849,0.0882651,0.125177,0.0576469,0.0873837,0.109983,0.201946,0.0499466,-0.192758,0.262545,0.609846,0.246676,2.09013,0.666847,0.823277,0.830309,0.949768,-0.198906,-0.250277,1.70511,-0.292482,-0.114734,0.218872,-0.0519769,1.18589,-0.424844,-0.313188,0.262855,-1.15451,-0.58817,-1.12311,-0.911747,-0.451176,-0.0441753,0.364741,-1.07254,1.18136,-0.929598,-0.177171
7008.12,0.992561,0.00358699,6,63,0,-6935.19,-0.330104,0.537657,-0.155695,-0.648508,-0.144284,0.2697,0.251999,0.76809,-1.18371,-1.14311,-0.723217,0.23246,-0.22544,0.677075,0.475909,-0.198231,-0.291328,-0.136379,-0.74005,-1.19087,1.66699,-0.283743,-0.215166,0.677777,0.150615,1.08651,-0.0927905,-0.647312,0.241895,-1.06091,0.0551557,-0.0774089,-0.0945539,0.579959,-0.0130732,0.476484,-0.386445,1.43404,-0.32597,0.284566,-0.338381,0.606609,0.127953,-0.325009,-1.00366,0.401313,-0.361121,0.082332,-0.76948,0.254242,-0.128317,-0.589249,-0.222507,-0.468391,0.420368,0.685579,0.281944,-0.365971,-0.697383,-0.379993,-0.618621,0.214515,-0.74311,0.00345097,-0.578992,-1.14108,-0.805918,-0.67795,0.927157,-0.326225,-0.526374,-1.46729,-0.682412,-0.838322,-0.45488,-1.01012,1.40535,0.140406,0.1621,-0.174838,0.139652,-1.62279,0.0943373,-0.288806,-0.0358324,0.323114,0.128852,0.799505,0.051518,0.108744,-0.834232,-0.256615,0.234622,-0.319519,-0.666961,-0.00855981,0.524992,0.837744,-0.583008,0.591052,-0.612108,0.193818,1.10416,0.830459,-0.400723,-0.260462,-0.829567,-0.146788,-0.245407,-0.379947,-0.823735,0.565515,-0.925768,-0.593631,-0.344497,-0.807272,0.491792,0.811161,0.619444,-0.220867,-0.322656,-0.602619,0.0499663,0.0228505,0.0335516,0.0398462,0.063414,0.0515188,0.0608561,0.0514118,0.0884305,0.0201635,0.0443205,0.0737427,0.202181,0.133112,-0.207684,0.329073,0.646123,0.275693,2.12839,0.695586,0.866521,0.831502,1.00409,-0.197768,-0.191483,1.73859,-0.276802,-0.114877,0.291572,-0.0357254,1.19926,-0.361428,-0.276617,0.260592,-1.13039,-0.571092,-1.06224,-0.885397,-0.439435,-0.0418436,0.406565,-1.04279,1.20611,-0.911776,-0.148401
7009.66,0.973157,0.00358699,6,63,0,-6955.7,-0.369451,0.531349,-0.154356,-0.610319,-0.148781,0.272733,0.276122,0.756994,-1.17241,-1.10821,-0.703016,0.267382,-0.214775,0.696947,0.525291,-0.162819,-0.251111,-0.0969156,-0.715814,-1.18564,1.67077,-0.260864,-0.179529,0.677255,0.164826,1.11347,-0.0641629,-0.596283,0.286228,-1.02607,0.0424353,-0.091124,-0.096428,0.569959,0.00472283,0.483845,-0.390517,1.42798,-0.317107,0.28462,-0.256573,0.620629,0.073058,-0.271725,-1.01788,0.376929,-0.363651,0.107781,-0.786769,0.280923,-0.110605,-0.565847,-0.167138,-0.428156,0.398932,0.671022,0.333091,-0.339004,-0.749549,-0.357989,-0.585255,0.22796,-0.793619,-0.0171435,-0.522056,-1.19932,-0.783757,-0.683038,0.941688,-0.324266,-0.511044,-1.44228,-0.643195,-0.866778,-0.485416,-1.02211,1.3854,0.106162,0.135798,-0.167685,0.168453,-1.60453,0.0853903,-0.348885,-0.0692376,0.332624,0.0857383,0.745239,0.0684032,0.115717,-0.865185,-0.278564,0.203416,-0.325204,-0.67223,-0.0287448,0.632075,0.845637,-0.599283,0.59677,-0.559886,0.17398,1.12601,0.847346,-0.436097,-0.224672,-0.781048,-0.164996,-0.216404,-0.407989,-0.779495,0.549224,-0.942043,-0.603451,-0.342645,-0.796073,0.533605,0.813777,0.603105,-0.203357,-0.283877,-0.592689,0.0502863,0.0232024,0.0407391,0.0435551,0.0654318,0.0313164,0.0386994,0.0416378,0.0750857,0.0211978,0.0465765,0.0746985,0.201863,0.117203,-0.206499,0.313828,0.641815,0.244481,2.11988,0.699691,0.872249,0.838472,1.01085,-0.214128,-0.223355,1.71099,-0.28732,-0.115101,0.250772,-0.0555625,1.19612,-0.369413,-0.253021,0.271895,-1.13133,-0.579361,-1.08268,-0.887949,-0.451863,-0.0170934,0.419598,-1.04872,1.20617,-0.902573,-0.143244
7014.81,0.962674,0.00358699,9,575,0,-6935.24,-0.22835,0.346383,-0.269487,-0.831919,-0.0890266,0.247314,0.0053046,0.669907,-1.01025,-0.996792,-0.626172,0.320728,-0.184709,0.85765,0.490697,-0.0448485,-0.142897,-0.011728,-0.692977,-1.12969,1.66904,-0.301775,-0.26785,0.560398,0.134606,1.09584,-0.165316,-0.619682,0.236471,-1.08759,0.0936421,-0.16402,-0.122525,0.556545,0.0652822,0.504362,-0.422611,1.5036,-0.321378,0.345133,-0.0620234,0.607213,0.0736446,-0.275788,-0.983026,0.389622,-0.407921,0.10007,-0.747607,0.271628,-0.124428,-0.55805,-0.243722,-0.400025,0.400612,0.697956,0.341769,-0.314966,-0.742541,-0.38858,-0.622302,0.278124,-0.765417,0.00293477,-0.552661,-1.09787,-0.796764,-0.674802,0.926909,-0.313492,-0.514953,-1.45429,-0.676025,-0.803756,-0.497312,-0.987269,1.39499,0.106236,0.142857,-0.207921,0.163131,-1.63625,0.15555,-0.284064,-0.0949819,0.299682,0.141939,0.762072,0.0353779,0.14648,-0.864246,-0.260045,0.220408,-0.304651,-0.655741,-0.0256793,0.562334,0.867073,-0.560366,0.633224,-0.578638,0.217763,1.06933,0.853142,-0.409335,-0.240466,-0.804194,-0.117635,-0.204797,-0.381707,-0.811809,0.614976,-0.921956,-0.609803,-0.354263,-0.845516,0.480001,0.790252,0.678365,-0.152712,-0.327884,-0.612599,0.110378,0.0201151,0.104027,0.108434,0.123246,0.0919562,0.10702,0.0937759,0.150012,0.0826811,0.124585,0.142886,0.202217,0.0349278,-0.267838,0.255791,0.565937,0.195372,2.06672,0.616211,0.763902,0.78259,0.924641,-0.287506,-0.280367,1.67694,-0.333776,-0.161351,0.204915,-0.0975557,1.12912,-0.448258,-0.346336,0.211724,-1.16674,-0.668308,-1.14722,-0.986034,-0.528888,-0.0853029,0.328387,-1.12223,1.14922,-0.977471,-0.216655
6991.22,0.982145,0.00358699,6,63,0,-6922.72,-0.262823,0.414531,-0.229557,-0.830636,-0.0494161,0.263903,0.0704992,0.666153,-0.992714,-0.983653,-0.707819,0.338279,-0.223572,0.782456,0.447735,-0.0111119,-0.212179,-0.0234142,-0.678235,-1.20096,1.62465,-0.347084,-0.360613,0.490775,0.113097,1.08273,-0.202415,-0.671611,0.193856,-1.14753,0.117698,-0.251285,-0.126894,0.607977,0.0123513,0.44337,-0.467552,1.48814,-0.342669,0.354337,-0.0360589,0.605192,0.0986328,-0.296106,-1.00477,0.425203,-0.413153,0.105664,-0.708997,0.298794,-0.130349,-0.565457,-0.247365,-0.411601,0.433639,0.709696,0.349903,-0.287372,-0.721591,-0.387743,-0.60484,0.277133,-0.724285,-0.0026599,-0.561023,-1.0831,-0.783847,-0.710352,0.945954,-0.293158,-0.516317,-1.45172,-0.66641,-0.779561,-0.474928,-0.993003,1.41082,0.102896,0.109978,-0.20009,0.193294,-1.62456,0.161096,-0.285231,-0.0642249,0.321226,0.138319,0.749026,0.0536643,0.13491,-0.858775,-0.265948,0.217811,-0.291005,-0.662281,-0.0371314,0.548008,0.875097,-0.568293,0.623029,-0.579526,0.235034,1.07504,0.858196,-0.382327,-0.258056,-0.792884,-0.128849,-0.182822,-0.3895,-0.806824,0.593151,-0.904976,-0.594789,-0.350869,-0.851771,0.492835,0.795539,0.666452,-0.147414,-0.315337,-0.602334,0.102911,0.0212553,0.079544,0.0833364,0.114059,0.0851742,0.100547,0.0804795,0.136489,0.0663466,0.113248,0.121992,0.202259,0.0535071,-0.239588,0.247803,0.560578,0.200218,2.04627,0.603596,0.777246,0.767602,0.962407,-0.240352,-0.263458,1.66624,-0.327639,-0.137665,0.204037,-0.105189,1.13842,-0.448887,-0.356052,0.217327,-1.15425,-0.683546,-1.17534,-0.98451,-0.499449,-0.0696632,0.347262,-1.10757,1.16638,-0.958529,-0.209177
6994.95,0.972938,0.00358699,7,191,0,-6912.9,-0.276855,0.353835,-0.248493,-0.817638,0.0274196,0.281974,-0.158359,0.637539,-0.848476,-0.903021,-0.717322,0.48971,-0.214825,0.843154,0.472243,0.149118,-0.152337,-0.0388449,-0.657152,-1.22645,1.60616,-0.426011,-0.568371,0.3767,0.108194,1.07491,-0.278501,-0.69716,0.0879957,-1.299,0.111525,-0.458406,-0.211387,0.546233,-0.180675,0.212568,-0.650529,1.3316,-0.510647,0.241418,-0.0786938,0.602049,0.0718997,-0.294498,-1.05486,0.336707,-0.373624,0.0583855,-0.816429,0.260207,-0.0925996,-0.556563,-0.227012,-0.459465,0.345094,0.645849,0.235397,-0.365268,-0.746199,-0.376358,-0.612123,0.17712,-0.769107,-0.00171973,-0.530378,-1.24967,-0.766852,-0.688902,0.907062,-0.346698,-0.550385,-1.4714,-0.686844,-0.870121,-0.50885,-1.03738,1.35469,0.127712,0.139106,-0.172145,0.101642,-1.61791,0.049931,-0.343671,-0.119571,0.308497,0.0706131,0.7742,0.0281376,0.0989112,-0.849566,-0.271297,0.238727,-0.370863,-0.656962,-0.0186999,0.590356,0.842494,-0.632112,0.559157,-0.607443,0.2028,1.08932,0.841362,-0.459836,-0.230408,-0.839087,-0.15996,-0.269001,-0.39409,-0.805132,0.525395,-0.994286,-0.599018,-0.336477,-0.804138,0.53199,0.787761,0.546684,-0.282734,-0.349767,-0.62781,0.180286,0.0213477,0.175094,0.184042,0.168685,0.175071,0.184988,0.180299,0.207299,0.156354,0.174659,0.225656,0.203178,0.0173819,-0.297912,0.198806,0.52752,0.13959,2.01668,0.546918,0.729651,0.750386,0.860527,-0.310557,-0.300264,1.64134,-0.378544,-0.205416,0.165653,-0.140835,1.10227,-0.51189,-0.385593,0.133229,-1.23701,-0.716704,-1.21849,-1.00834,-0.54051,-0.122766,0.278298,-1.13981,1.09413,-1.01333,-0.290315
7001.65,0.982067,0.00358699,6,63,0,-6925.75,-0.485793,0.244339,-0.311621,-0.472149,-0.041268,0.341798,-0.0413241,0.603334,-0.903736,-0.815715,-0.632007,0.686322,-0.00579129,0.805516,0.790011,0.173502,-0.107336,0.0278512,-0.443587,-1.12026,1.70573,-0.272696,-0.412413,0.618545,0.265419,1.15075,-0.0636645,-0.678098,0.259315,-1.10431,-0.127458,-0.54091,-0.396975,0.407598,-0.52572,-0.0883026,-0.880979,1.00289,-0.744185,-0.0163965,-0.220119,0.596604,0.182048,-0.220194,-0.970536,0.414882,-0.33802,0.103914,-0.707063,0.331379,-0.0657992,-0.478618,-0.164097,-0.382741,0.426698,0.714556,0.332498,-0.266062,-0.658656,-0.330222,-0.527585,0.289219,-0.71075,0.0979057,-0.522151,-1.1514,-0.716778,-0.650529,0.95716,-0.229933,-0.463943,-1.41261,-0.581578,-0.740912,-0.375057,-0.941719,1.43154,0.173783,0.214558,-0.0900206,0.173883,-1.57946,0.119803,-0.270691,-0.0474,0.388968,0.130113,0.758239,0.128919,0.220392,-0.76395,-0.191619,0.29058,-0.268572,-0.584548,0.0432267,0.656945,0.956804,-0.502065,0.651435,-0.547951,0.260066,1.16343,0.910298,-0.38687,-0.154509,-0.763409,-0.106633,-0.164929,-0.303269,-0.769157,0.611241,-0.946542,-0.535171,-0.304458,-0.77387,0.542965,0.791812,0.69023,-0.152588,-0.300506,-0.591478,0.126301,0.031653,0.111557,0.117181,0.135195,0.127771,0.143657,0.129564,0.173861,0.0964135,0.128321,0.17524,0.20407,-0.0339423,-0.319665,0.162127,0.503819,0.101383,1.97844,0.552025,0.706542,0.706974,0.847205,-0.324643,-0.341254,1.59706,-0.399859,-0.248217,0.114276,-0.181684,1.05385,-0.534307,-0.436561,0.135515,-1.25333,-0.719958,-1.23597,-1.03655,-0.562008,-0.153352,0.272296,-1.21743,1.05363,-1.06046,-0.288955
6997.62,0.951721,0.00358699,6,63,0,-6923.29,-0.478161,0.235871,-0.318286,-0.490598,-0.0418403,0.328688,-0.104484,0.599896,-0.877069,-0.825134,-0.596181,0.666585,0.0273383,0.849369,0.763307,0.175628,-0.122984,0.0544725,-0.482087,-1.07461,1.72588,-0.250256,-0.367481,0.618964,0.28268,1.1968,-0.0391128,-0.623539,0.274572,-1.11924,-0.106902,-0.536334,-0.405788,0.413978,-0.4938,-0.0604185,-0.82577,1.05021,-0.707357,0.000590337,-0.0818085,0.600145,0.136263,-0.202633,-0.93972,0.492084,-0.314765,0.160279,-0.727589,0.343186,-0.0833291,-0.54605,-0.145664,-0.344268,0.449587,0.681005,0.360195,-0.251836,-0.643458,-0.277894,-0.586266,0.301473,-0.713586,0.0553756,-0.454477,-1.07943,-0.713604,-0.611858,1.00968,-0.302675,-0.510795,-1.36899,-0.660241,-0.766453,-0.443105,-0.943068,1.44187,0.173106,0.228329,-0.129951,0.241582,-1.53572,0.221066,-0.268436,0.016821,0.422767,0.182009,0.835278,0.0941657,0.170991,-0.784757,-0.256523,0.304375,-0.295129,-0.602207,0.0479973,0.596459,0.931292,-0.547612,0.680579,-0.518708,0.231267,1.1849,0.929522,-0.31522,-0.202444,-0.76961,-0.0745647,-0.173645,-0.353592,-0.77045,0.643449,-0.862325,-0.535562,-0.289166,-0.729524,0.567811,0.855484,0.686911,-0.141563,-0.249369,-0.567208,0.132891,0.0328592,0.110697,0.137281,0.140678,0.125495,0.152134,0.122434,0.178968,0.0982171,0.160031,0.174201,0.204422,-0.0462524,-0.355394,0.157926,0.484064,0.120661,1.96967,0.524533,0.682871,0.651579,0.83415,-0.376831,-0.335841,1.59203,-0.402858,-0.242535,0.101876,-0.176449,1.07488,-0.522107,-0.420179,0.125379,-1.294,-0.723002,-1.25642,-1.06962,-0.566607,-0.185205,0.236245,-1.20012,1.05058,-1.06125,-0.308982
6993.02,0.865304,0.00358699,6,127,0,-6902,-0.443127,0.224149,-0.31735,-0.538749,-0.0374268,0.332066,-0.20191,0.607378,-0.894,-0.828304,-0.600664,0.660849,0.0233006,0.838922,0.765182,0.185161,-0.127381,0.0457497,-0.497293,-1.08597,1.68971,-0.282978,-0.392481,0.604481,0.248586,1.17315,-0.064194,-0.649661,0.238079,-1.1596,-0.0809991,-0.520727,-0.3745,0.426239,-0.462047,-0.0455851,-0.807365,1.06792,-0.67901,0.0251396,-0.0929394,0.606151,0.159251,-0.226554,-1.03029,0.416962,-0.333098,0.110816,-0.747298,0.353547,-0.127114,-0.466538,-0.197865,-0.35211,0.414131,0.703529,0.35048,-0.287829,-0.681048,-0.300616,-0.603647,0.299566,-0.714773,0.0775956,-0.471683,-1.11179,-0.723496,-0.627249,0.980715,-0.294304,-0.513184,-1.40663,-0.663292,-0.776406,-0.453381,-0.916522,1.47104,0.211459,0.212471,-0.11861,0.227461,-1.57823,0.184705,-0.2536,-0.00705557,0.378335,0.186083,0.842418,0.134331,0.183202,-0.795226,-0.211954,0.285396,-0.322395,-0.615504,0.0407971,0.598327,0.884913,-0.590163,0.648694,-0.523723,0.222103,1.16398,0.914552,-0.355472,-0.211526,-0.745254,-0.120083,-0.195888,-0.354381,-0.758385,0.618072,-0.881341,-0.594464,-0.331062,-0.76886,0.546393,0.840408,0.691094,-0.149246,-0.255208,-0.584718,0.146988,0.0341699,0.107838,0.134409,0.138522,0.123488,0.150702,0.122936,0.180651,0.0974986,0.163175,0.16874,0.205363,-0.0389177,-0.33426,0.185801,0.495336,0.142584,1.991,0.549349,0.712752,0.677382,0.855087,-0.367336,-0.313228,1.59804,-0.391427,-0.214609,0.131945,-0.172106,1.09214,-0.506233,-0.401646,0.13268,-1.28787,-0.709366,-1.24211,-1.04556,-0.566216,-0.14911,0.256678,-1.18143,1.06709,-1.03478,-0.290984
7003.87,0.993935,0.00358699,6,63,0,-6926.75,-0.476445,0.224138,-0.292165,-0.501089,-0.0346344,0.32676,-0.164186,0.595001,-0.848141,-0.776908,-0.591579,0.719624,0.0417015,0.885229,0.798163,0.201003,-0.0594261,0.0485672,-0.459671,-1.08055,1.69013,-0.285433,-0.405903,0.600729,0.250937,1.15846,-0.0470602,-0.659368,0.26441,-1.1198,-0.127476,-0.529725,-0.37324,0.441526,-0.440766,-0.0515012,-0.831778,1.07736,-0.706165,0.0189021,-0.0647535,0.602801,0.142671,-0.248905,-0.958265,0.485905,-0.342691,0.120781,-0.698682,0.292168,-0.0624794,-0.551397,-0.163987,-0.441964,0.444285,0.722132,0.366017,-0.281486,-0.677452,-0.33133,-0.548618,0.281863,-0.740519,0.0416434,-0.485495,-1.1246,-0.759054,-0.647207,0.980013,-0.2593,-0.487338,-1.42281,-0.587664,-0.810656,-0.406293,-0.954011,1.39442,0.149813,0.208301,-0.110124,0.189786,-1.58831,0.156134,-0.315843,-0.06694,0.333491,0.150609,0.807792,0.0960343,0.152904,-0.805045,-0.22589,0.239684,-0.265432,-0.603355,0.00432892,0.617339,0.923,-0.517915,0.643926,-0.534884,0.267908,1.13921,0.86065,-0.383736,-0.181108,-0.783697,-0.14482,-0.126668,-0.338101,-0.752085,0.593354,-0.91653,-0.521366,-0.306821,-0.783258,0.574303,0.831821,0.647409,-0.15458,-0.293128,-0.580162,0.155215,0.0347972,0.123667,0.150447,0.155729,0.140219,0.16521,0.142525,0.196257,0.113785,0.179896,0.188218,0.205448,-0.0481142,-0.330452,0.14495,0.516792,0.121887,1.97956,0.548766,0.678503,0.694036,0.806262,-0.369607,-0.356718,1.57936,-0.411723,-0.247765,0.118046,-0.183769,1.05757,-0.501522,-0.436321,0.140942,-1.26443,-0.758407,-1.24673,-1.04368,-0.545798,-0.142214,0.237173,-1.20791,1.06608,-1.06537,-0.303612
7006.37,0.921769,0.00358699,6,63,0,-6945.29,-0.465115,0.0440922,-0.0314541,-0.21382,-0.36777,0.209697,-0.348148,0.68042,-1.24303,-1.0701,-0.408926,0.142666,0.025906,0.879496,0.659027,-0.380471,-0.0604478,0.0895407,-0.560163,-0.74153,1.38274,-0.46948,-0.019146,0.592248,-0.195731,0.754952,-0.350479,-0.912191,0.0559071,-1.1284,-0.736271,-0.308357,-0.633976,-0.0304034,-0.235876,0.312664,-0.60745,1.0172,-0.682818,-0.294566,-0.262882,0.711952,0.0927833,-0.271303,-1.0488,0.387803,-0.429624,0.0445579,-0.796366,0.268572,-0.150575,-0.588362,-0.273178,-0.474254,0.382872,0.646247,0.221284,-0.422157,-0.758253,-0.426476,-0.634025,0.170764,-0.789573,-0.0531988,-0.575787,-1.16915,-0.810131,-0.718768,0.879859,-0.397588,-0.55701,-1.49371,-0.694659,-0.88256,-0.508269,-1.01832,1.2997,0.0499807,0.12846,-0.209117,0.108355,-1.65541,0.0802658,-0.368596,-0.117406,0.324236,0.0968277,0.712849,0.0541906,0.06925,-0.869082,-0.310738,0.197504,-0.389073,-0.678168,-0.0995146,0.536403,0.816743,-0.652401,0.571287,-0.630312,0.19522,1.08895,0.797965,-0.47168,-0.298611,-0.831382,-0.177749,-0.236413,-0.413219,-0.83472,0.534415,-1.0056,-0.651443,-0.375104,-0.823308,0.479499,0.80263,0.587184,-0.251528,-0.353255,-0.673773,0.478626,0.0137045,0.479305,0.465129,0.475358,0.467847,0.470528,0.462188,0.496855,0.442619,0.4663,0.502784,0.202583,-0.269863,-0.591318,-0.110019,0.247006,-0.124549,1.71774,0.268908,0.427951,0.418262,0.613201,-0.605733,-0.577476,1.35146,-0.665587,-0.455064,-0.128212,-0.406748,0.82855,-0.771267,-0.658863,-0.110233,-1.5193,-0.994802,-1.48089,-1.31205,-0.813287,-0.404725,0.0389299,-1.42045,0.818462,-1.31601,-0.538186
6997.2,0.854589,0.00358699,9,767,0,-6932.38,-0.713314,0.0299995,0.0221156,-0.0419258,-0.568129,0.13504,0.191575,0.708552,-1.41728,-1.12892,-0.146398,-0.0756108,0.0891247,1.00582,0.6898,-0.595394,0.113417,0.157694,-0.520158,-0.504363,1.46697,-0.290819,0.433899,0.883266,-0.215815,0.74513,-0.247796,-0.809522,0.204708,-0.829195,-0.915202,0.000959597,-0.569722,-0.103765,0.0447793,0.670271,-0.315195,1.17401,-0.453145,-0.309613,-0.138398,0.689701,0.102533,-0.280486,-0.986523,0.416708,-0.38549,0.0803849,-0.769965,0.308176,-0.128646,-0.569962,-0.167806,-0.39263,0.421875,0.665238,0.304252,-0.361717,-0.712393,-0.381617,-0.654831,0.234899,-0.772765,0.0245252,-0.510373,-1.16106,-0.767892,-0.66621,0.92478,-0.272297,-0.568633,-1.42104,-0.691526,-0.826987,-0.421494,-1.00536,1.37389,0.100147,0.142738,-0.16657,0.143958,-1.63475,0.1373,-0.283269,-0.109461,0.292142,0.0964368,0.794025,0.0862481,0.121059,-0.854297,-0.251037,0.226802,-0.330877,-0.678619,0.0153471,0.620859,0.874409,-0.579378,0.625056,-0.555392,0.172731,1.0881,0.860797,-0.413429,-0.274526,-0.784474,-0.128974,-0.235557,-0.379523,-0.808591,0.579144,-0.893028,-0.59269,-0.311167,-0.869541,0.483757,0.771294,0.640065,-0.164766,-0.32442,-0.582621,0.655725,0.0150469,0.658146,0.654492,0.660795,0.657435,0.659125,0.645872,0.678924,0.627744,0.659839,0.686049,0.203619,-0.513554,-0.800021,-0.284267,0.0526533,-0.365117,1.51222,0.0542255,0.242735,0.253308,0.367025,-0.812373,-0.850552,1.11674,-0.895665,-0.730305,-0.342698,-0.654793,0.556923,-1.01083,-0.908982,-0.353844,-1.73495,-1.2099,-1.70568,-1.51253,-1.01958,-0.678081,-0.214615,-1.65533,0.593872,-1.51552,-0.77018
7001.11,0.99377,0.00358699,6,63,0,-6932.45,-0.767214,0.0495691,0.0534179,-0.0556987,-0.557382,0.148393,0.233153,0.718425,-1.40566,-1.1328,-0.168209,-0.0494499,0.103924,0.99826,0.714645,-0.573195,0.0979896,0.155775,-0.507366,-0.49969,1.47626,-0.294009,0.435235,0.873188,-0.195399,0.780738,-0.241581,-0.805774,0.221872,-0.82974,-0.866483,0.00179935,-0.534244,-0.0598015,0.0786582,0.682336,-0.323043,1.1949,-0.432673,-0.281792,-0.158245,0.691989,0.115358,-0.265414,-0.989368,0.380177,-0.396839,0.107498,-0.771537,0.311947,-0.103202,-0.576538,-0.217293,-0.412167,0.438073,0.720469,0.275185,-0.336975,-0.711293,-0.35397,-0.595443,0.233417,-0.748313,0.0540708,-0.563921,-1.12783,-0.785399,-0.7012,0.955233,-0.327686,-0.527209,-1.47134,-0.695569,-0.803927,-0.421706,-0.978098,1.39877,0.111555,0.168857,-0.153706,0.202069,-1.61862,0.140992,-0.275358,-0.0467819,0.366078,0.0883875,0.749584,0.067042,0.144064,-0.822637,-0.287926,0.240825,-0.291085,-0.641876,-0.0370525,0.622516,0.925044,-0.574478,0.570263,-0.579184,0.193726,1.08457,0.876439,-0.463624,-0.235731,-0.782732,-0.117338,-0.183921,-0.33332,-0.771332,0.559426,-0.918058,-0.596976,-0.325668,-0.799313,0.519892,0.802543,0.622093,-0.166136,-0.351889,-0.581762,0.65379,0.0140104,0.650034,0.646176,0.651743,0.629982,0.669623,0.647377,0.691043,0.633277,0.660658,0.679449,0.204001,-0.518562,-0.825558,-0.303003,0.0291306,-0.373073,1.51145,0.043837,0.233638,0.235701,0.361613,-0.825402,-0.838862,1.1288,-0.891269,-0.694895,-0.349349,-0.645838,0.592235,-1.00994,-0.891301,-0.32997,-1.72221,-1.22166,-1.73861,-1.52527,-1.04026,-0.648854,-0.204138,-1.68797,0.591498,-1.5251,-0.78379
