# 0.131933, 0.0931994, 0.0827377, 0.0865592, 0.00681544, 0.00544404, 0.132263, 0.17282, 0.164233, 0.151818, 0.156449, 0.156914, 0.169325, 0.155585, 0.16852, 0.157154, 0.155076, 0.167721, 0.158456, 0.159289, 0.16453, 0.168888, 0.16904, 0.148101, 0.161539, 0.153115, 0.172541, 0.147561, 0.152639, 0.168862, 0.156523, 0.175491, 0.152019, 0.153243, 0.142965, 0.162741, 0.151878, 0.163273, 0.161427, 0.163489, 0.0280377, 0.0267271, 0.170308, 0.156832, 0.124371, 0.142102, 0.165061, 0.0935703, 0.216795, 0.150436, 0.217157, 0.107614, 0.146347, 0.172721, 0.138855, 0.160929, 0.16279, 0.198914, 0.173972, 0.112425, 0.127727, 0.187227, 0.162224, 0.124864, 0.133824, 0.164985, 0.149687, 0.185939, 0.314976, 0.109017, 0.183966, 0.109926, 0.188205, 0.162624
116.193,0.819236,0.0681975,6,63,0,-77.8839,-0.425972,0.571582,0.185684,0.112734,-0.198921,0.19736,-0.427309,0.173188,-0.463513,-0.412485,-0.532304,-0.426099,-0.244141,-0.549632,-0.481233,-1.04054,-0.597258,-0.582149,-0.567124,-0.397129,-0.601464,-0.526805,-0.537497,-0.319641,-0.354727,-0.415328,-0.269744,-0.275457,-0.644769,-0.0347503,-0.417091,-0.31812,-0.510607,-0.487361,-0.300924,-0.598692,-0.10426,-0.391781,-0.359673,-0.393825,1.44954,0.699954,6.68891,8.02281,4.9324,6.5656,4.37443,0.733878,7.96433,6.20468,12.2933,1.34041,5.96383,7.15701,3.3342,7.69514,6.30333,7.22343,7.14486,2.73868,2.45457,16.9556,5.11255,3.8341,2.64867,7.85646,1.93909,9.85204,17.4454,1.10218,8.69843,3.15187,11.3084,5.63855,0.622789,0.565746,0.461366,0.598448,0.880757,0.559828,0.689981,0.238745,0.411851,0.565907,0.49602,0.936191,-0.183332,-0.263059,-0.471112,-0.299572,0.0865625,-0.720506,0.0171585,-0.0392473,-0.470313,-0.242919,-0.516289,-0.0689124,-0.501734,-0.427794,-0.697833,-0.616319,-0.725029,-0.120451,-0.276948,-0.276882,0.349147,0.362219,0.386662,0.354699,0.293021,0.363587,0.334037,0.440596,0.398468,0.362182,0.378476,0.28167,0.545705,0.565388,0.615647,0.574338,0.478373,0.672718,0.49571,0.509811,0.615458,0.560433,0.62628,0.517221,0.622867,0.605347,0.667707,0.649381,0.673713,0.530076,0.568798,0.568782
100.681,0.864891,0.0681975,6,63,0,-64.8672,-0.123481,0.636605,0.35538,-0.0851864,0.0236052,0.0132484,-0.166778,0.361043,0.0390335,-0.132467,-0.295678,0.0545407,0.407209,-0.522166,0.306399,-0.585146,-0.165718,-0.190371,-0.340023,0.207588,-0.268672,-0.384469,-0.577566,-0.499666,-0.21842,-0.848919,0.295104,-0.149489,-0.543202,0.0852671,-0.594587,0.102481,-0.616095,-0.104094,-0.517964,-0.569187,-0.239389,-0.286798,-0.284797,-0.0369102,1.35979,1.07072,4.72079,10.3464,3.96106,5.85878,3.28049,1.16915,9.84968,3.42036,10.1448,1.14989,4.40559,4.31447,5.94537,4.77224,3.15396,8.74464,5.10067,3.94622,1.83602,8.51868,5.45863,2.36523,1.94679,6.52115,5.32957,2.01851,38.8037,0.459997,7.75962,3.0445,4.23601,9.92787,0.587204,0.428528,0.263484,0.610039,0.950799,0.0232559,0.844493,-0.0598765,0.391612,0.350471,0.210896,0.726445,-0.00489999,-0.102376,-0.308722,-0.225325,0.0426037,-0.60932,0.574448,0.0992028,-0.287183,0.350023,-0.755317,-0.0262559,-0.789649,-0.246995,-0.680034,-0.702928,-0.374894,-0.491497,-0.430446,-0.223288,0.357277,0.394478,0.434507,0.35205,0.278724,0.494186,0.300589,0.514965,0.403329,0.413268,0.447471,0.325975,0.501225,0.525572,0.576573,0.556094,0.489351,0.647786,0.360211,0.47522,0.571306,0.413377,0.680336,0.506564,0.687756,0.561437,0.663746,0.668837,0.592641,0.620459,0.60598,0.555591
98.772,0.969724,0.0681975,6,63,0,-67.0671,-0.0681178,0.961903,0.290481,-0.14221,-0.0289829,-0.100867,-0.0670239,0.304862,0.0994472,-0.456787,-0.268312,-0.448692,-0.0460443,-0.220885,0.23446,-0.251456,0.289621,-0.670295,-0.458362,0.211455,0.32315,0.208615,-0.735908,-0.322007,-0.403377,-0.483458,0.273808,-0.19085,-0.203934,0.0581571,-0.31539,0.363797,-0.427005,-0.205899,-0.457706,-0.477834,-0.606356,-0.0572322,0.345103,0.14396,1.12921,0.963645,2.89535,8.54109,3.10024,4.78983,6.44157,1.24873,7.33045,2.29927,9.73877,1.59759,8.26185,6.35829,6.21366,9.96903,4.46953,10.8322,4.82778,2.91415,2.44779,5.57322,6.43185,1.99074,2.45337,4.28031,4.25399,2.62809,32.5765,0.420944,12.0504,2.2121,10.3208,9.13673,0.6118,0.0398197,0.230544,0.0546637,0.471932,0.294842,0.759185,0.289015,0.790727,-0.148944,0.0506164,0.759799,0.252577,0.115547,-0.728108,-0.320956,-0.470576,-0.270549,0.184115,-0.158307,-0.180388,0.155577,-0.753778,-0.283075,-0.849647,-0.750778,-0.809848,-1.03396,-0.991115,-0.441634,-0.196402,-0.262937,0.351649,0.490046,0.442618,0.486337,0.384159,0.426819,0.318823,0.428245,0.312013,0.537167,0.487349,0.31869,0.437189,0.471145,0.67439,0.579557,0.61552,0.567228,0.454101,0.539494,0.544975,0.461184,0.680001,0.5703,0.700493,0.679348,0.692077,0.737683,0.729308,0.608648,0.548943,0.565358
120.534,0.972418,0.0681975,6,63,0,-63.5853,-0.0453015,0.410533,0.160513,-0.124338,-0.20992,0.130689,-0.408214,0.0881795,-0.220179,-0.402598,-0.357721,-0.609158,-0.490451,-0.432346,-0.326115,-0.538429,-0.169398,-0.461228,-0.429223,-0.320423,-0.205857,-0.327382,-0.524691,-0.426655,-0.583346,-0.358531,-0.398433,-0.363194,-0.474113,-0.371391,-0.371738,-0.356721,-0.441209,-0.490074,-0.399404,-0.522529,-0.446744,-0.33955,-0.196133,-0.235165,1.23515,0.86721,11.6861,4.23309,5.93642,3.12784,4.54034,0.950025,3.54074,3.21937,14.4631,1.03139,2.14584,2.49609,3.25703,6.03744,3.89651,10.5266,2.32367,4.12009,3.03964,7.28474,11.1022,4.18502,0.892277,9.71265,2.10826,6.92698,14.3824,0.633709,8.46371,2.07578,4.62927,10.6173,0.827421,0.530957,0.592125,0.373273,0.59788,0.639693,0.811093,0.712824,0.796741,0.651541,0.593939,0.987853,0.371426,0.0869789,-0.241019,-0.191859,0.018376,-0.311798,0.0403664,0.0996934,-0.0763949,-0.299869,-0.470671,-0.243153,-0.426096,-0.499048,-0.734924,-0.612964,-1.0185,-0.0474681,-0.180669,-0.106006,0.304191,0.370294,0.356147,0.40775,0.354829,0.345316,0.307658,0.328975,0.310723,0.342642,0.355732,0.271336,0.408196,0.478269,0.559965,0.547818,0.495406,0.577324,0.48991,0.475097,0.519089,0.57441,0.615542,0.560491,0.604941,0.622236,0.675885,0.648617,0.734681,0.511865,0.545045,0.526477
128.113,0.709104,0.0681975,6,63,0,-92.963,0.0349795,0.409593,0.13788,-0.0909561,-0.198002,0.108526,-0.446143,0.124369,-0.421615,-0.525086,-0.525508,-0.224542,-0.349036,-0.590852,-0.18043,-0.412623,-0.220591,-0.567134,-0.413158,-0.497441,-0.514115,-0.417145,-0.571541,-0.594266,-0.62972,-0.457449,-0.162813,-0.426111,-0.386895,-0.290776,-0.581137,-0.422846,-0.559543,-0.574566,-0.427036,-0.531271,-0.495852,-0.376921,-0.374531,-0.342948,1.33209,0.772441,5.79117,4.47014,3.13467,5.38374,3.80073,0.9043,2.90552,4.63437,15.9284,2.36548,2.35958,1.99395,3.50251,6.56756,4.58308,8.11244,3.71061,4.47151,2.44939,11.7431,9.19763,2.63977,1.72336,6.54093,1.67907,5.278,10.6261,0.71043,9.4499,1.72841,4.77238,6.53302,0.607611,0.396569,0.411514,0.743215,0.718608,0.461425,0.933316,0.808695,0.731799,0.523561,0.593017,0.777662,0.0503521,-0.00635073,-0.269273,-0.3381,-0.0422018,-0.34918,0.271032,0.0451977,0.0229452,-0.173869,-0.599909,-0.270669,-0.470743,-0.52323,-0.65422,-0.556772,-0.945863,-0.0268765,-0.300144,-0.146577,0.352604,0.402137,0.398549,0.322302,0.327699,0.386648,0.282252,0.308169,0.3248,0.37202,0.355943,0.314824,0.487415,0.501588,0.566914,0.583729,0.510549,0.586419,0.432654,0.488703,0.494264,0.543358,0.645635,0.567257,0.61556,0.627903,0.657961,0.635705,0.720282,0.506719,0.574478,0.536579
125.996,0.847148,0.0681975,4,25,1,-99.9983,-0.000426055,0.266118,0.181565,-0.103167,-0.189126,0.124561,-0.395881,0.144019,-0.482401,-0.374802,-0.446869,-0.527209,-0.315535,-0.41927,-0.516219,-0.461854,-0.276393,-0.388564,-0.341243,-0.30217,-0.298825,-0.314149,-0.526259,-0.440086,-0.615352,-0.531771,-0.438625,-0.380553,-0.443891,-0.442801,-0.402049,-0.3043,-0.528457,-0.388583,-0.448527,-0.424269,-0.306782,-0.461943,-0.215405,-0.297648,1.28834,0.828756,5.43122,5.08109,2.9072,4.53638,4.64378,0.668961,2.75183,3.12,9.70019,2.25818,2.33136,3.55722,3.85963,7.79571,3.84576,9.41967,4.55344,3.75738,3.66741,14.1319,9.07768,1.91219,1.98931,10.0207,1.52741,5.24854,12.3784,0.677699,10.4762,1.30765,3.88189,6.24758,0.425337,0.430187,0.372799,0.321816,0.628899,0.510486,0.472251,0.629365,0.557953,0.577889,0.544478,0.840424,0.319068,0.156961,-0.179711,-0.137573,0.0245594,-0.412327,0.0545015,0.127458,0.0054063,-0.294206,-0.428303,-0.125468,-0.451962,-0.326972,-0.694752,-0.436051,-0.765845,-0.135915,-0.131776,-0.118404,0.39524,0.394082,0.407865,0.420233,0.34776,0.37508,0.384084,0.347654,0.364021,0.359419,0.367147,0.301445,0.420903,0.46084,0.544807,0.534339,0.49386,0.601646,0.486378,0.468179,0.498648,0.573025,0.605468,0.531326,0.611106,0.581022,0.667023,0.607318,0.682621,0.533926,0.532897,0.529567
132.556,0.512228,0.0681975,6,63,0,-97.7103,0.355004,0.173599,-0.305663,-0.442124,-0.111039,0.0702967,-0.422731,0.0711802,-0.538505,-0.410529,-0.576141,-0.50854,-0.419699,-0.418213,-0.51509,-0.471252,-0.396147,-0.399912,-0.432025,-0.417227,-0.29316,-0.350862,-0.420993,-0.408477,-0.519343,-0.363406,-0.537934,-0.353061,-0.459935,-0.479327,-0.39863,-0.43266,-0.531208,-0.421205,-0.508442,-0.447607,-0.370201,-0.479892,-0.364158,-0.393018,1.30552,0.759534,4.29541,7.79084,2.63266,3.68971,5.10205,0.691882,4.35085,3.50602,9.28412,2.16874,5.52125,5.37202,2.45298,5.68619,1.98132,15.5347,8.57564,4.72811,2.77679,19.9309,10.9207,2.15496,1.91327,10.7244,1.65306,9.70854,15.4913,0.825221,6.57929,1.11076,5.20605,8.75842,0.355715,0.423365,0.26637,0.351207,0.496065,0.488934,0.426528,0.530692,0.454983,0.528779,0.449267,0.614879,0.00410164,-0.13978,-0.280208,-0.293546,-0.209154,-0.350288,-0.313925,-0.117478,-0.258825,-0.451928,-0.446013,-0.365304,-0.518266,-0.419837,-0.682139,-0.489329,-0.668858,-0.320444,-0.349863,-0.31975,0.411997,0.395712,0.433798,0.41309,0.378466,0.380145,0.394956,0.370355,0.388177,0.370802,0.389535,0.350947,0.498975,0.534888,0.569597,0.572864,0.552099,0.586687,0.577843,0.529336,0.564347,0.611098,0.609691,0.590324,0.626742,0.603444,0.664216,0.619948,0.661247,0.579433,0.586584,0.579263
132.953,0.0104206,0.0681975,6,63,0,-81.4192,0.357873,0.190214,-0.294106,-0.434015,-0.105542,0.0820591,-0.421479,0.0702802,-0.525575,-0.431443,-0.592347,-0.494534,-0.413018,-0.397983,-0.530825,-0.506557,-0.406898,-0.464969,-0.440846,-0.410096,-0.317328,-0.368396,-0.388688,-0.413931,-0.566224,-0.342245,-0.485379,-0.385588,-0.478892,-0.456217,-0.37339,-0.393294,-0.512487,-0.459167,-0.466554,-0.428665,-0.352453,-0.516264,-0.373931,-0.435348,1.29411,0.762898,4.56394,7.54177,2.53983,3.57018,5.14212,0.67094,4.3067,3.5138,9.76804,2.19555,5.29784,4.98998,2.51507,5.39281,1.94177,16.4311,8.55489,4.90386,2.72003,20.1994,10.8839,2.15977,1.95027,10.5246,1.69581,9.42241,15.5294,0.758934,6.79073,1.09104,5.34727,9.11384,0.430998,0.467791,0.315078,0.429273,0.564033,0.570877,0.4708,0.552408,0.508718,0.524369,0.50344,0.677539,0.0278133,-0.105168,-0.20752,-0.257336,-0.208796,-0.312908,-0.209864,-0.114314,-0.240384,-0.398064,-0.381277,-0.261637,-0.463035,-0.405474,-0.609744,-0.415928,-0.614417,-0.327559,-0.307951,-0.328557,0.393888,0.385139,0.421876,0.3943,0.362615,0.361035,0.384427,0.365306,0.375494,0.371831,0.376732,0.336811,0.493047,0.526268,0.551695,0.563981,0.55201,0.577595,0.552274,0.528548,0.559808,0.598222,0.594181,0.565039,0.613734,0.600002,0.647882,0.602508,0.648948,0.581165,0.576385,0.581408
131.209,0.0527953,0.0681975,6,63,0,-93.6156,0.345543,0.175136,-0.304652,-0.398029,-0.0998198,0.0848976,-0.462056,0.0704469,-0.495211,-0.46221,-0.589237,-0.491159,-0.380989,-0.402815,-0.506582,-0.493639,-0.421847,-0.388002,-0.434874,-0.379642,-0.333519,-0.442818,-0.404384,-0.403154,-0.590237,-0.338034,-0.493986,-0.405813,-0.459157,-0.499842,-0.379219,-0.402045,-0.540315,-0.410518,-0.444925,-0.421701,-0.379612,-0.495365,-0.36063,-0.478347,1.30693,0.769302,4.71248,7.69815,2.41292,3.83473,4.93873,0.661776,4.15026,3.62693,9.405,2.21809,5.45577,4.86742,2.5153,5.33314,1.92869,16.9276,8.5082,4.81766,2.85358,20.7846,10.9438,2.1521,1.93187,10.4522,1.77891,9.60272,15.8139,0.743932,6.84845,1.09468,5.28643,9.08917,0.440957,0.419728,0.300448,0.414021,0.574547,0.544974,0.472195,0.539369,0.475585,0.579154,0.489674,0.680481,-0.00464621,-0.191417,-0.237881,-0.259893,-0.249744,-0.329705,-0.230965,-0.154091,-0.238423,-0.456973,-0.352576,-0.228849,-0.459442,-0.318346,-0.553536,-0.368264,-0.600558,-0.282789,-0.256837,-0.343243,0.391513,0.396582,0.425448,0.397948,0.360188,0.367031,0.384097,0.368334,0.383295,0.359127,0.37997,0.336154,0.501162,0.547709,0.559191,0.56461,0.562114,0.581688,0.557486,0.538447,0.559325,0.612296,0.587242,0.556964,0.612882,0.578921,0.634956,0.59104,0.645784,0.57023,0.563859,0.584978
132.925,0.0162968,0.0681975,6,63,0,-88.9759,0.353913,0.189435,-0.332592,-0.443999,-0.103664,0.086003,-0.44277,0.069767,-0.46888,-0.467901,-0.567805,-0.490467,-0.393295,-0.438631,-0.539265,-0.467927,-0.442368,-0.37306,-0.45549,-0.35478,-0.303975,-0.456445,-0.422751,-0.417771,-0.540518,-0.314349,-0.51555,-0.415531,-0.433541,-0.487429,-0.409846,-0.343264,-0.484516,-0.447005,-0.441327,-0.431069,-0.325831,-0.433551,-0.360591,-0.481046,1.31267,0.776153,4.79529,7.80018,2.34818,3.8765,4.81672,0.670866,3.9205,3.56291,9.79068,2.24002,5.32758,4.58086,2.50898,5.32027,1.89264,17.436,8.37516,4.76988,2.91109,20.6938,10.2753,2.16425,1.90314,10.5674,1.75498,9.66019,15.9553,0.80633,6.63327,1.06874,5.34333,9.50088,0.497301,0.441961,0.350103,0.443532,0.593,0.539618,0.471167,0.598824,0.483586,0.625303,0.498622,0.74013,0.00992617,-0.223,-0.275308,-0.294465,-0.214548,-0.326845,-0.270036,-0.179587,-0.22978,-0.466217,-0.422084,-0.207633,-0.440436,-0.393354,-0.591865,-0.417645,-0.593029,-0.252696,-0.294872,-0.380647,0.378175,0.391274,0.413358,0.3909,0.355947,0.368276,0.38434,0.354613,0.381406,0.348576,0.377864,0.322976,0.497518,0.55552,0.568396,0.573089,0.553432,0.580991,0.567102,0.544777,0.557193,0.614488,0.603982,0.551723,0.608363,0.59709,0.643793,0.60292,0.64406,0.56284,0.573188,0.594029
132.925,0.00022825,0.0681975,6,63,0,-97.2856,0.353913,0.189435,-0.332592,-0.443999,-0.103664,0.086003,-0.44277,0.069767,-0.46888,-0.467901,-0.567805,-0.490467,-0.393295,-0.438631,-0.539265,-0.467927,-0.442368,-0.37306,-0.45549,-0.35478,-0.303975,-0.456445,-0.422751,-0.417771,-0.540518,-0.314349,-0.51555,-0.415531,-0.433541,-0.487429,-0.409846,-0.343264,-0.484516,-0.447005,-0.441327,-0.431069,-0.325831,-0.433551,-0.360591,-0.481046,1.31267,0.776153,4.79529,7.80018,2.34818,3.8765,4.81672,0.670866,3.9205,3.56291,9.79068,2.24002,5.32758,4.58086,2.50898,5.32027,1.89264,17.436,8.37516,4.76988,2.91109,20.6938,10.2753,2.16425,1.90314,10.5674,1.75498,9.66019,15.9553,0.80633,6.63327,1.06874,5.34333,9.50088,0.497301,0.441961,0.350103,0.443532,0.593,0.539618,0.471167,0.598824,0.483586,0.625303,0.498622,0.74013,0.00992617,-0.223,-0.275308,-0.294465,-0.214548,-0.326845,-0.270036,-0.179587,-0.22978,-0.466217,-0.422084,-0.207633,-0.440436,-0.393354,-0.591865,-0.417645,-0.593029,-0.252696,-0.294872,-0.380647,0.378175,0.391274,0.413358,0.3909,0.355947,0.368276,0.38434,0.354613,0.381406,0.348576,0.377864,0.322976,0.497518,0.55552,0.568396,0.573089,0.553432,0.580991,0.567102,0.544777,0.557193,0.614488,0.603982,0.551723,0.608363,0.59709,0.643793,0.60292,0.64406,0.56284,0.573188,0.594029
125.763,0.019248,0.0681975,5,31,0,-78.8605,0.2924,0.184043,-0.37766,-0.447845,-0.102315,0.0853551,-0.44695,0.0684076,-0.479969,-0.433377,-0.564664,-0.494097,-0.387376,-0.457454,-0.530899,-0.500823,-0.398724,-0.355868,-0.509248,-0.344247,-0.340494,-0.502866,-0.422633,-0.401175,-0.518096,-0.262472,-0.481916,-0.40615,-0.443795,-0.532992,-0.368497,-0.41313,-0.513196,-0.469874,-0.416714,-0.443458,-0.326876,-0.416259,-0.386248,-0.473906,1.31457,0.773096,5.03117,7.63099,2.23236,3.72178,4.63926,0.671244,3.92482,3.60175,10.1868,2.17573,5.47175,4.77894,2.56564,5.3421,1.86056,18.3828,8.66347,4.71216,2.93347,20.8596,10.6251,2.15368,1.76946,10.4804,1.78934,10.4151,15.6651,0.824353,6.92306,1.01102,5.30993,9.86869,0.415691,0.406696,0.28335,0.369799,0.528136,0.450117,0.408435,0.494097,0.457231,0.571555,0.3745,0.678466,-0.135567,-0.377348,-0.382471,-0.384835,-0.301259,-0.381108,-0.344487,-0.278638,-0.348047,-0.617889,-0.446165,-0.343911,-0.535279,-0.48204,-0.631353,-0.495328,-0.656658,-0.303346,-0.386502,-0.440402,0.397548,0.399705,0.429633,0.40859,0.370952,0.389333,0.399287,0.378929,0.387643,0.360878,0.407454,0.336604,0.53384,0.593233,0.594469,0.595039,0.57475,0.59414,0.58528,0.569212,0.586144,0.649738,0.609727,0.58514,0.630713,0.618229,0.652796,0.621361,0.658509,0.57526,0.59544,0.608355
125.763,0.000248639,0.0681975,6,63,0,-77.9423,0.2924,0.184043,-0.37766,-0.447845,-0.102315,0.0853551,-0.44695,0.0684076,-0.479969,-0.433377,-0.564664,-0.494097,-0.387376,-0.457454,-0.530899,-0.500823,-0.398724,-0.355868,-0.509248,-0.344247,-0.340494,-0.502866,-0.422633,-0.401175,-0.518096,-0.262472,-0.481916,-0.40615,-0.443795,-0.532992,-0.368497,-0.41313,-0.513196,-0.469874,-0.416714,-0.443458,-0.326876,-0.416259,-0.386248,-0.473906,1.31457,0.773096,5.03117,7.63099,2.23236,3.72178,4.63926,0.671244,3.92482,3.60175,10.1868,2.17573,5.47175,4.77894,2.56564,5.3421,1.86056,18.3828,8.66347,4.71216,2.93347,20.8596,10.6251,2.15368,1.76946,10.4804,1.78934,10.4151,15.6651,0.824353,6.92306,1.01102,5.30993,9.86869,0.415691,0.406696,0.28335,0.369799,0.528136,0.450117,0.408435,0.494097,0.457231,0.571555,0.3745,0.678466,-0.135567,-0.377348,-0.382471,-0.384835,-0.301259,-0.381108,-0.344487,-0.278638,-0.348047,-0.617889,-0.446165,-0.343911,-0.535279,-0.48204,-0.631353,-0.495328,-0.656658,-0.303346,-0.386502,-0.440402,0.397548,0.399705,0.429633,0.40859,0.370952,0.389333,0.399287,0.378929,0.387643,0.360878,0.407454,0.336604,0.53384,0.593233,0.594469,0.595039,0.57475,0.59414,0.58528,0.569212,0.586144,0.649738,0.609727,0.58514,0.630713,0.618229,0.652796,0.621361,0.658509,0.57526,0.59544,0.608355
125.98,0.118269,0.0681975,3,11,1,-86.6101,0.382769,0.252713,-0.406275,-0.476127,-0.0953814,0.107205,-0.427214,0.0903948,-0.557,-0.536543,-0.497222,-0.422948,-0.420327,-0.368936,-0.458251,-0.517716,-0.478348,-0.476519,-0.497945,-0.480764,-0.330876,-0.389926,-0.465029,-0.43232,-0.424888,-0.329676,-0.495015,-0.424052,-0.431279,-0.466501,-0.449026,-0.452217,-0.527491,-0.432485,-0.481481,-0.425951,-0.369687,-0.397225,-0.262634,-0.360407,1.31189,0.771892,5.67118,8.48523,2.22684,4.30622,5.13565,0.689905,4.09819,3.79699,9.64564,2.27006,5.4866,4.67454,2.45881,4.91551,1.68219,19.1294,8.47536,5.10685,3.15241,19.7629,10.4427,2.08923,1.83722,10.1361,1.90813,11.1162,19.1055,0.731473,6.58148,1.05885,4.3309,11.3989,0.579827,0.548466,0.595189,0.684269,0.735007,0.778996,0.719291,0.711646,0.621466,0.689919,0.627779,0.774507,-0.000956813,-0.134034,-0.316343,-0.305842,-0.0838649,-0.384297,-0.228019,-0.193936,-0.230773,-0.462034,-0.414608,-0.225596,-0.441254,-0.309368,-0.602386,-0.339848,-0.597932,-0.185141,-0.128413,-0.222351,0.358972,0.36622,0.355445,0.335309,0.324097,0.314536,0.327549,0.329235,0.349448,0.334051,0.348014,0.315505,0.500239,0.533458,0.578433,0.57587,0.520954,0.594909,0.556759,0.548333,0.557439,0.613497,0.602192,0.556161,0.608558,0.576731,0.646202,0.584154,0.645183,0.546154,0.532059,0.55536
121.032,0.338893,0.0681975,4,18,1,-77.8837,0.415924,0.0254283,-0.208569,-0.793419,-0.0505249,0.130136,-0.45698,0.112176,-0.185519,-0.524917,-0.419552,-0.502602,-0.392317,-0.585212,-0.416908,-0.471164,-0.301714,-0.512818,-0.437898,-0.325196,-0.513111,-0.526743,-0.475139,-0.471311,-0.491734,-0.577229,-0.280235,-0.271547,-0.384195,-0.354507,-0.4455,-0.24024,-0.380541,-0.528331,-0.413815,-0.505759,-0.575511,-0.495961,-0.503857,-0.359111,1.32713,1.00289,5.0132,8.18671,3.70307,4.05689,4.20422,1.03719,4.10581,4.13045,5.59275,2.78195,5.03731,4.58952,2.66489,4.22841,2.15735,12.493,9.77712,4.21634,2.52967,16.635,11.0012,2.19551,2.12207,4.57463,2.76899,5.69827,16.2129,0.592754,5.0967,1.13571,3.9467,14.4212,0.814794,0.447947,0.557233,0.482025,0.617799,0.420983,0.604973,0.578166,0.678992,0.50318,0.556533,0.737858,0.101501,0.0486555,-0.0298765,-0.0378126,0.12876,-0.386356,0.301046,0.21685,0.0885171,-0.0589869,-0.608615,-0.154847,-0.516207,-0.571113,-0.732554,-0.568148,-0.95111,-0.564964,-0.540757,-0.467328,0.30687,0.389849,0.364188,0.381774,0.350282,0.396282,0.353207,0.359355,0.336486,0.376794,0.36435,0.323473,0.474647,0.487839,0.507469,0.509452,0.467855,0.595405,0.425302,0.445999,0.477885,0.514742,0.647625,0.538635,0.62626,0.63902,0.675366,0.638336,0.721338,0.6376,0.631989,0.614751
123.933,0.226794,0.0681975,5,63,0,-85.8703,0.384412,-0.0768718,-0.284858,-0.653322,-0.0528515,0.100571,-0.495733,0.0985111,-0.33483,-0.561358,-0.487568,-0.362667,-0.516867,-0.382355,-0.472408,-0.291259,-0.44136,-0.44621,-0.428,-0.48861,-0.492941,-0.353958,-0.444165,-0.596589,-0.570245,-0.574496,-0.431215,-0.439907,-0.414071,-0.456789,-0.44327,-0.500978,-0.360831,-0.412607,-0.421423,-0.590329,-0.630957,-0.509316,-0.502624,-0.408331,1.45143,0.985942,5.52849,8.2158,4.89398,4.23084,3.15411,0.981843,4.66693,4.66988,8.31272,2.73536,6.28428,4.65186,2.81794,3.98588,1.91457,13.2698,11.0491,4.13282,2.80549,17.7535,9.8205,2.64289,2.0247,5.06245,3.10817,6.65235,16.0127,0.517959,5.9986,1.09418,5.4278,13.593,0.415179,0.159938,0.23783,0.370935,0.243397,0.373807,0.300162,0.510024,0.28814,0.320207,0.315857,0.32703,-0.0740496,0.0239151,-0.166863,-0.331593,-0.1452,-0.492183,-0.0471894,-0.117484,-0.108056,-0.300568,-0.559043,-0.427915,-0.447891,-0.438065,-0.664429,-0.636296,-0.933441,-0.526644,-0.521928,-0.466677,0.397671,0.460101,0.440821,0.408315,0.439449,0.407622,0.425518,0.375188,0.428459,0.420625,0.421686,0.418963,0.518504,0.494022,0.541619,0.582147,0.536236,0.620621,0.511795,0.529337,0.526988,0.574581,0.636231,0.605376,0.610138,0.607798,0.660255,0.653916,0.717773,0.6287,0.627598,0.614597
127.47,0.920066,0.0681975,6,63,0,-90.949,-0.149188,0.422252,0.139697,-0.329171,-0.240633,0.145132,-0.405838,0.0979774,-0.44948,-0.551357,-0.343155,-0.328626,-0.324162,-0.482879,-0.453785,-0.572718,-0.374757,-0.391639,-0.449308,-0.360736,-0.361223,-0.40309,-0.544157,-0.357246,-0.485866,-0.280107,-0.589807,-0.248671,-0.473008,-0.423759,-0.465254,-0.335652,-0.45317,-0.410165,-0.391182,-0.287738,-0.224707,-0.325127,-0.264852,-0.557969,1.30043,0.851721,6.20865,10.1058,1.97079,7.71009,5.14632,0.971002,7.7824,3.84308,20.0756,0.737833,3.03442,7.67247,7.73395,6.99276,4.76231,5.80038,2.33782,1.83318,2.3912,5.85659,5.22191,3.57409,2.00031,9.24567,2.9475,4.95777,35.722,0.888885,13.0008,3.75589,6.16592,4.59202,0.587079,0.35447,0.581348,0.63323,0.759087,0.581694,0.685492,0.69729,0.568422,0.719624,0.559238,0.974639,0.144932,-0.0836956,-0.369894,-0.239012,0.0483027,-0.368095,-0.242398,0.131027,-0.168014,-0.488008,-0.871916,-0.508076,-0.729099,-0.718385,-1.06437,-0.689337,-1.1687,-0.283566,-0.545057,-0.703167,0.357305,0.412299,0.358622,0.346779,0.318845,0.358543,0.335037,0.332413,0.361601,0.327476,0.363724,0.273957,0.46383,0.520912,0.591433,0.55947,0.487927,0.590999,0.560305,0.46729,0.541905,0.619637,0.705144,0.624355,0.674608,0.672251,0.743525,0.665819,0.762909,0.57042,0.632988,0.66889
