# 0.080744, 0.0775417, 0.965414, 0.096333, 0.0943617, 0.0962058, 0.0928643, 0.0878089, 0.0875215, 0.090443, 0.0819028, 0.0944523, 0.0895497, 0.0929407, 0.0896276, 0.089103, 0.0955771, 0.0920458, 0.0895374, 0.0918389, 0.0908507, 0.0848476, 0.0871767, 0.0863361, 0.110414, 0.0891241, 0.0916318, 0.0880451, 0.0894721, 0.0837531, 0.0921913, 0.0890191, 0.0911599, 0.0938285, 0.0914962, 0.028721, 0.0250453, 0.205933, 0.206742, 0.151236, 0.214767, 0.168302, 0.125021, 0.155841, 0.137527, 0.136224, 0.115407, 0.148788, 0.190638, 0.230074, 0.176563, 0.120597, 0.139261, 0.129577, 0.192927, 0.144177, 0.146389, 0.20241, 0.282474, 0.119633, 0.182851, 0.186398, 0.143546, 0.153586, 0.104296, 0.10285, 0.136933, 0.117316, 0.0892748
130.948,0.944961,0.0314133,7,255,0,-99.3495,0.052484,-0.489142,0.0874342,-0.650056,-0.460531,-0.430718,-0.699139,-0.575361,-0.474862,-0.597053,-0.625313,-0.454576,-0.433804,-0.455102,-0.434494,-0.466861,-0.527938,-0.457695,-0.594294,-0.397994,-0.451566,-0.483991,-0.341456,-0.476348,-0.640262,-0.455208,-0.598756,-0.404294,-0.473474,-0.49836,-0.475801,-0.527568,-0.533138,-0.378089,-0.349306,1.38975,0.796654,24.9677,7.10885,11.4423,17.9704,8.22443,4.63513,6.91342,2.80284,9.19674,1.81839,11.5127,10.5052,12.8506,4.99031,7.19059,4.4438,6.71863,7.68811,13.4018,10.0745,13.8764,28.0442,1.91106,7.69863,9.02502,5.30054,5.02742,1.16105,4.12522,6.58514,1.85405,1.39693,-0.597572,-0.408047,-0.378234,-0.646655,-0.522877,-0.422378,-0.544569,-0.572829,-0.402092,-0.38132,-0.402618,-0.38201,-0.414377,-0.475454,-0.405211,-0.54181,-0.34551,-0.399082,-0.431507,-0.288972,-0.423864,-0.587778,-0.402724,-0.546272,-0.35181,-0.42099,-0.445876,-0.423317,-0.475084,-0.480654,-0.325605,-0.296822,0.645101,0.600619,0.593447,0.656256,0.62782,0.604052,0.632875,0.639416,0.59919,0.594191,0.599316,0.594358,0.602137,0.616674,0.599939,0.632233,0.585528,0.598467,0.606233,0.571744,0.604407,0.642855,0.599342,0.63327,0.587056,0.60372,0.609658,0.604277,0.616586,0.617902,0.58069,0.573666
128.396,0.963983,0.0314133,7,127,0,-95.2735,0.0815657,-0.465317,0.076163,-0.436128,-0.565314,-0.551608,-0.318366,-0.382168,-0.430696,-0.366859,-0.398746,-0.528717,-0.497666,-0.532726,-0.577565,-0.537471,-0.441505,-0.451967,-0.338639,-0.531828,-0.534903,-0.531352,-0.651002,-0.50621,-0.457897,-0.4821,-0.370927,-0.579501,-0.528679,-0.447641,-0.465047,-0.39926,-0.376775,-0.5436,-0.408631,1.82787,0.996989,6.17559,15.6294,8.4802,4.21099,6.91496,2.35444,4.60918,14.1635,5.55959,1.33961,5.52951,7.22173,24.76,24.5563,4.70732,5.19325,4.53981,9.68459,5.9855,6.43225,10.9804,7.52088,0.795726,5.98199,13.2865,7.92674,6.84033,1.84634,4.17221,4.28111,1.07579,0.534084,-0.354562,-0.483748,-0.470043,-0.2368,-0.300602,-0.34913,-0.285293,-0.31718,-0.447151,-0.416101,-0.451161,-0.495999,-0.455905,-0.359939,-0.370401,-0.257073,-0.450262,-0.453337,-0.449786,-0.569437,-0.424644,-0.376332,-0.400534,-0.289362,-0.497936,-0.447113,-0.366075,-0.383481,-0.317695,-0.295209,-0.462034,-0.327065,0.587724,0.618633,0.615394,0.558925,0.57459,0.586407,0.570843,0.578637,0.609962,0.60255,0.610915,0.621519,0.612042,0.589026,0.591556,0.563917,0.610702,0.611432,0.610588,0.638633,0.604594,0.592988,0.598816,0.57184,0.621974,0.609953,0.59051,0.594712,0.578762,0.573271,0.613497,0.581045
130.817,0.997269,0.0314133,7,127,0,-105.797,-0.059897,-0.326714,0.0866813,-0.390631,-0.416186,-0.419516,-0.221908,-0.257692,-0.313646,-0.291237,-0.219427,-0.421918,-0.351517,-0.425149,-0.44907,-0.396122,-0.203988,-0.32908,-0.223019,-0.368246,-0.382025,-0.442401,-0.547101,-0.371547,-0.447859,-0.237278,-0.256099,-0.461709,-0.386973,-0.294748,-0.347789,-0.222903,-0.210388,-0.358625,-0.220631,1.52459,0.781682,25.2603,8.52358,8.94776,21.094,9.50515,5.10123,15.4384,2.42395,8.81366,1.34202,9.86793,11.38,14.1792,6.25288,5.69108,6.25837,6.07323,7.67906,12.2645,7.32216,13.4845,16.4615,1.94893,7.90552,14.4055,5.69711,4.3393,1.13534,3.38818,6.80042,2.1,1.40631,-0.450528,-0.476083,-0.479413,-0.281805,-0.317589,-0.373543,-0.351134,-0.279324,-0.481815,-0.411414,-0.485046,-0.508967,-0.456019,-0.263885,-0.388977,-0.282916,-0.428143,-0.441922,-0.502298,-0.606998,-0.431444,-0.507756,-0.297175,-0.315996,-0.521606,-0.44687,-0.354645,-0.407686,-0.2828,-0.270285,-0.418522,-0.280528,0.610765,0.616822,0.617609,0.569989,0.578736,0.592315,0.586892,0.56938,0.618176,0.601427,0.618939,0.624564,0.612069,0.565591,0.596036,0.570261,0.60543,0.608717,0.622999,0.647256,0.606218,0.62428,0.573752,0.578348,0.627523,0.609895,0.587744,0.600533,0.570233,0.567163,0.60313,0.569676
138.439,0.999932,0.0314133,7,127,0,-102.312,-0.00219054,-0.389821,0.0592439,-0.348911,-0.377877,-0.436789,-0.321893,-0.306985,-0.382386,-0.34015,-0.310024,-0.400198,-0.389278,-0.446761,-0.427524,-0.436178,-0.298985,-0.3672,-0.31611,-0.435653,-0.402303,-0.419104,-0.5074,-0.393296,-0.494734,-0.348039,-0.308479,-0.429652,-0.390305,-0.355023,-0.384848,-0.33224,-0.288787,-0.413576,-0.333159,1.74513,0.964091,8.04245,8.50838,10.8991,7.07549,7.28997,2.31132,5.33201,3.74432,13.5498,0.980267,5.26854,8.76142,10.0078,11.3217,6.59711,7.40405,4.80411,4.01791,20.7986,7.88925,27.3713,14.5425,1.46986,14.3101,12.4717,8.56381,2.77561,1.10938,2.79664,4.80414,1.44954,1.19961,-0.351101,-0.380067,-0.438979,-0.324084,-0.309176,-0.384577,-0.34234,-0.312215,-0.402388,-0.391468,-0.448952,-0.429715,-0.438368,-0.301176,-0.369391,-0.3183,-0.437844,-0.404493,-0.421295,-0.50959,-0.395487,-0.496925,-0.35023,-0.31067,-0.431842,-0.392495,-0.357213,-0.387039,-0.334431,-0.290978,-0.415767,-0.335349,0.586885,0.593889,0.608016,0.580319,0.576684,0.594976,0.584759,0.577426,0.599261,0.596636,0.61039,0.605806,0.60787,0.57473,0.591312,0.57891,0.607745,0.599767,0.603793,0.62471,0.597603,0.621736,0.586673,0.577049,0.606314,0.596883,0.588366,0.59557,0.582837,0.572235,0.60247,0.58306
152.098,0.993146,0.0314133,7,127,0,-109.685,0.0699251,-0.482222,0.0368373,-0.534655,-0.491984,-0.502955,-0.480832,-0.548218,-0.482048,-0.525687,-0.536762,-0.449017,-0.47325,-0.414693,-0.4285,-0.459332,-0.500978,-0.505637,-0.498733,-0.453697,-0.540035,-0.459241,-0.407294,-0.488752,-0.550474,-0.490973,-0.524813,-0.498607,-0.458285,-0.499028,-0.48975,-0.510433,-0.557299,-0.443278,-0.511169,1.59576,0.782755,20.8752,4.54163,7.9506,16.9965,7.22986,3.82751,15.4361,7.44246,4.07781,2.44686,10.4563,10.6917,28.6178,12.6043,4.98875,5.49382,6.22327,16.7569,4.78338,7.15842,5.26665,9.22057,1.21831,3.0759,16.1579,5.5668,9.65362,2.07732,4.74054,7.31756,1.68774,0.650375,-0.46473,-0.422059,-0.43303,-0.410907,-0.478292,-0.412123,-0.455762,-0.466837,-0.379092,-0.403325,-0.344768,-0.358575,-0.389407,-0.431053,-0.435712,-0.428808,-0.383772,-0.470109,-0.389316,-0.337369,-0.418827,-0.480549,-0.421048,-0.454887,-0.428682,-0.38836,-0.429102,-0.419825,-0.440508,-0.487374,-0.373353,-0.441244,0.614136,0.603976,0.606597,0.601305,0.617345,0.601597,0.612008,0.614635,0.593654,0.599486,0.585348,0.588695,0.59614,0.606125,0.607237,0.605589,0.594782,0.61541,0.596118,0.583551,0.603203,0.617878,0.603734,0.611801,0.605559,0.595888,0.605659,0.603441,0.60838,0.619488,0.592269,0.608555
163.123,0.776735,0.0314133,7,127,0,-126.105,0.0127537,-0.454556,0.0339035,-0.438468,-0.434227,-0.43246,-0.446292,-0.473358,-0.483986,-0.435213,-0.469751,-0.494178,-0.451627,-0.560843,-0.520262,-0.480183,-0.483933,-0.390031,-0.466658,-0.446492,-0.460571,-0.459658,-0.480944,-0.401879,-0.42193,-0.460985,-0.457301,-0.495877,-0.467944,-0.430112,-0.417123,-0.434298,-0.421844,-0.483767,-0.458769,1.79878,0.809027,10.1039,11.3617,10.8735,12.686,6.43377,6.16045,12.8138,10.2599,5.25484,1.78104,6.30713,11.7132,21.9716,15.0889,5.03762,7.44822,3.72559,10.2153,6.53939,8.38171,5.54248,8.4197,1.66498,5.07821,5.9663,6.83792,7.43572,1.11383,4.06439,6.67904,1.60427,0.929062,-0.425714,-0.421473,-0.419706,-0.433538,-0.460604,-0.471232,-0.42246,-0.456998,-0.481424,-0.438873,-0.54809,-0.507508,-0.46743,-0.471179,-0.377278,-0.453904,-0.433738,-0.447817,-0.446905,-0.46819,-0.389125,-0.409176,-0.448231,-0.444547,-0.483123,-0.45519,-0.417358,-0.404369,-0.421545,-0.409091,-0.471013,-0.446016,0.60485,0.603836,0.603413,0.606718,0.613157,0.615675,0.604072,0.612302,0.618084,0.60799,0.633692,0.624222,0.614775,0.615663,0.593216,0.611567,0.606766,0.61012,0.609903,0.614955,0.596072,0.60089,0.610219,0.609342,0.618485,0.611872,0.602851,0.599737,0.603853,0.60087,0.615624,0.609692
155.78,0.876598,0.0314133,7,127,0,-128.054,0.0308119,-0.438731,0.0473895,-0.48932,-0.475261,-0.461806,-0.475728,-0.380601,-0.426282,-0.480742,-0.427317,-0.458412,-0.416683,-0.363189,-0.433889,-0.410772,-0.41903,-0.515773,-0.442844,-0.397077,-0.438258,-0.421715,-0.409344,-0.444772,-0.452547,-0.419548,-0.462855,-0.47864,-0.422541,-0.390335,-0.434002,-0.500522,-0.425559,-0.341134,-0.488012,1.59403,0.73863,8.3223,3.93704,6.37887,7.85121,11.9381,3.64221,8.08919,4.11602,8.54192,1.26889,14.736,5.57382,23.1169,12.2315,4.59324,5.95719,7.07817,8.27797,11.1201,14.803,10.2057,7.71666,1.18513,13.2292,11.8248,5.44132,8.46601,1.38253,3.91738,4.14887,1.30966,0.961012,-0.458508,-0.44445,-0.430994,-0.444916,-0.34979,-0.39547,-0.44993,-0.396505,-0.4276,-0.385871,-0.332377,-0.403077,-0.37996,-0.388218,-0.484961,-0.412032,-0.366265,-0.407446,-0.390903,-0.378532,-0.41396,-0.421735,-0.388736,-0.432043,-0.447828,-0.39173,-0.359523,-0.40319,-0.46971,-0.394747,-0.310322,-0.4572,0.61266,0.609319,0.606111,0.60943,0.586567,0.597599,0.610623,0.597848,0.6053,0.595288,0.582338,0.599427,0.593863,0.595854,0.618919,0.601575,0.590556,0.600475,0.5965,0.593519,0.602037,0.603898,0.595978,0.606361,0.610123,0.596699,0.588925,0.599454,0.615315,0.597425,0.576964,0.61235
142.864,0.886939,0.0314133,7,127,0,-119.18,0.130961,-0.603376,0.0433395,-0.664652,-0.675248,-0.635423,-0.620433,-0.543404,-0.52675,-0.63773,-0.642533,-0.634666,-0.577716,-0.518922,-0.663815,-0.558166,-0.592398,-0.679824,-0.691879,-0.56751,-0.626012,-0.535269,-0.592609,-0.603272,-0.548838,-0.567631,-0.627377,-0.669342,-0.631271,-0.580591,-0.68339,-0.675477,-0.517518,-0.556494,-0.599932,1.55317,0.727697,14.5295,21.0868,10.205,13.3158,4.65308,3.3664,8.85196,9.15778,5.65078,1.90234,3.02813,13.7872,10.4879,6.86783,5.55969,5.71831,3.89602,8.32541,6.76781,2.86361,12.2634,18.236,1.65407,3.40534,13.274,7.76783,4.45286,1.67331,3.32325,7.10642,1.9926,0.837486,-0.533691,-0.544287,-0.504462,-0.489472,-0.412443,-0.395789,-0.506769,-0.511572,-0.503705,-0.446755,-0.387961,-0.532854,-0.427205,-0.461437,-0.548863,-0.560918,-0.436549,-0.495051,-0.404308,-0.461648,-0.472311,-0.417876,-0.43667,-0.496416,-0.538381,-0.50031,-0.44963,-0.552429,-0.544516,-0.386557,-0.425533,-0.46897,0.630344,0.632809,0.623507,0.619982,0.601673,0.597675,0.624049,0.625175,0.62333,0.609867,0.595792,0.630148,0.605206,0.613355,0.633872,0.636665,0.607436,0.621296,0.599722,0.613405,0.615931,0.602975,0.607465,0.621617,0.631436,0.622532,0.610551,0.634699,0.632862,0.595454,0.604806,0.61514
133.419,0.875427,0.0314133,7,127,0,-105.915,0.225863,-0.605269,0.068376,-0.576309,-0.479928,-0.609708,-0.700466,-0.61545,-0.51163,-0.683245,-0.632846,-0.619457,-0.508387,-0.45822,-0.589852,-0.627398,-0.655232,-0.673148,-0.623334,-0.504188,-0.740443,-0.549591,-0.687637,-0.716675,-0.706019,-0.539168,-0.683525,-0.648328,-0.596877,-0.567137,-0.668368,-0.570531,-0.548314,-0.588534,-0.543539,1.56816,0.949996,10.6532,4.92148,6.83788,5.58494,11.9055,4.27303,9.55521,3.22233,9.25971,1.00311,14.0382,5.95112,19.598,23.6133,5.72485,7.20508,6.56316,8.31468,12.2907,17.5154,11.4272,6.59632,1.0622,13.6996,15.1467,3.72392,5.04945,1.17709,5.21975,4.6282,1.12846,1.0055,-0.350446,-0.254065,-0.383846,-0.474604,-0.389587,-0.285768,-0.457382,-0.406983,-0.393594,-0.282525,-0.232357,-0.363989,-0.401536,-0.429369,-0.447285,-0.397472,-0.278325,-0.514581,-0.323728,-0.461774,-0.490813,-0.480157,-0.313305,-0.457663,-0.422465,-0.371015,-0.341275,-0.442505,-0.344668,-0.322451,-0.362671,-0.317676,0.586726,0.563177,0.5948,0.616473,0.596183,0.57096,0.612393,0.600364,0.597148,0.570165,0.557829,0.590006,0.599057,0.605723,0.609994,0.59808,0.569136,0.62588,0.580233,0.613435,0.620298,0.617785,0.577692,0.61246,0.604073,0.591704,0.5845,0.608856,0.585324,0.579921,0.589687,0.578758
136.553,0.942091,0.0314133,7,127,0,-102.192,0.162582,-0.563025,0.0775954,-0.671901,-0.61609,-0.595545,-0.527102,-0.643842,-0.574972,-0.540467,-0.658447,-0.584178,-0.551392,-0.693303,-0.609126,-0.534511,-0.616172,-0.488631,-0.480403,-0.608104,-0.512995,-0.641689,-0.472942,-0.50214,-0.663273,-0.522288,-0.49352,-0.572211,-0.47837,-0.63522,-0.472616,-0.545288,-0.530614,-0.453057,-0.54317,1.57436,0.823633,9.95339,4.53281,5.42129,10.6129,5.70803,3.60177,14.5692,10.5511,10.1165,2.16646,4.79711,16.3705,14.2624,6.33521,4.51566,5.30697,4.89056,15.5613,9.2778,2.98643,17.5995,16.7803,0.833259,3.2612,11.8828,7.95374,9.39452,1.03152,3.81207,5.74164,1.21585,1.04711,-0.509319,-0.453508,-0.432962,-0.36452,-0.48126,-0.412389,-0.377885,-0.495864,-0.421596,-0.388809,-0.530721,-0.446544,-0.371929,-0.453589,-0.326049,-0.317821,-0.445522,-0.350412,-0.479107,-0.31036,-0.339557,-0.500691,-0.359706,-0.330938,-0.409629,-0.315788,-0.472637,-0.310034,-0.382706,-0.368031,-0.290475,-0.380588,0.624647,0.611473,0.606581,0.590134,0.618045,0.601661,0.593363,0.621487,0.603865,0.595996,0.629651,0.609817,0.591925,0.611492,0.580798,0.578793,0.609574,0.586718,0.617537,0.576973,0.584083,0.622622,0.588969,0.581987,0.600999,0.578297,0.616008,0.576894,0.594526,0.590983,0.572112,0.594015
122.904,0.90681,0.0314133,7,127,0,-95.3802,0.158567,-0.557231,0.0813041,-0.637928,-0.813923,-0.572568,-0.620563,-0.556548,-0.44008,-0.526729,-0.393979,-0.48838,-0.364817,-0.567088,-0.583498,-0.474746,-0.487314,-0.422406,-0.577891,-0.514117,-0.527095,-0.462354,-0.646224,-0.561554,-0.578494,-0.5892,-0.705301,-0.515892,-0.656708,-0.667513,-0.538214,-0.544921,-0.514899,-0.46692,-0.623307,1.55174,0.629221,12.7166,19.0918,10.7776,9.96311,10.4931,4.03643,5.43706,2.49927,4.64593,1.16682,11.5006,4.13424,9.78627,16.7838,5.43029,4.84346,4.60164,3.85679,7.70512,16.8733,7.28964,8.82768,2.32679,12.7201,13.0563,5.87196,4.13397,2.312,3.50268,5.99356,1.97723,0.919885,-0.479361,-0.655356,-0.414002,-0.461996,-0.397982,-0.281513,-0.368162,-0.235412,-0.329813,-0.20625,-0.408521,-0.424932,-0.31618,-0.328747,-0.26384,-0.419324,-0.35555,-0.368529,-0.303787,-0.487657,-0.402988,-0.419927,-0.430633,-0.546734,-0.357325,-0.498141,-0.508946,-0.379647,-0.386354,-0.356332,-0.308354,-0.46474,0.617597,0.658216,0.602047,0.613488,0.598203,0.569917,0.591015,0.558583,0.581714,0.551381,0.600733,0.604663,0.578393,0.581455,0.56558,0.603322,0.587963,0.591103,0.575368,0.619554,0.599405,0.603466,0.606025,0.633378,0.588393,0.622022,0.624559,0.593788,0.595405,0.588152,0.576483,0.614138
138.499,0.989518,0.0314133,7,127,0,-92.37,-0.417177,-0.0415576,0.078113,-0.0771415,0.0808608,-0.105658,-0.0320574,-0.0657309,-0.023837,-0.104742,-0.14962,-0.0414059,-0.125256,0.00875245,-0.0645284,-0.0288015,-0.0551497,-0.0908395,0.0504543,-0.00182017,-0.113705,-0.114317,0.0305559,-0.038574,-0.135555,0.088803,0.0430023,-0.0851942,0.0713508,0.0531853,-0.00530567,0.0133729,0.00456493,-0.036535,0.0888163,1.49636,0.970624,16.5103,7.41482,7.12757,12.599,9.96221,4.11679,11.8277,13.4998,6.04981,1.02094,4.79074,8.28817,20.0698,6.54977,4.82091,6.64337,5.56021,16.1042,10.438,3.96194,23.0787,20.331,1.2864,2.17705,15.1527,10.0258,5.52099,1.0721,4.43223,4.94534,1.26497,0.855319,-0.494319,-0.336316,-0.522835,-0.449235,-0.482908,-0.441014,-0.521919,-0.566797,-0.458583,-0.542434,-0.408425,-0.481706,-0.445979,-0.472327,-0.508017,-0.366723,-0.418997,-0.530882,-0.531495,-0.386621,-0.455751,-0.552732,-0.328374,-0.374175,-0.502371,-0.345826,-0.363992,-0.422483,-0.403804,-0.412612,-0.453712,-0.328361,0.621123,0.583295,0.62781,0.610457,0.618434,0.608501,0.627596,0.638024,0.612678,0.632378,0.60071,0.618151,0.609683,0.615934,0.624341,0.590667,0.603243,0.629689,0.629832,0.595469,0.612006,0.634769,0.581364,0.592467,0.623016,0.585605,0.590006,0.604077,0.599601,0.601714,0.611521,0.581361
130.357,0.988335,0.0314133,7,127,0,-102.693,-0.322568,-0.112911,0.0950843,-0.140347,0.0251899,-0.120177,-0.122362,-0.158856,-0.134249,-0.252347,-0.300703,-0.108972,-0.265087,-0.0163643,-0.140358,-0.0369202,-0.20257,-0.206213,-0.0357653,-0.096048,-0.20712,-0.242809,-0.0776908,-0.082122,-0.164153,0.014853,-0.0808874,-0.243641,-0.0283906,-0.0159044,-0.079368,-0.0836912,-0.145457,-0.148351,0.0151822,1.49829,0.95482,12.7509,4.99789,14.7585,10.6346,4.41448,3.62033,10.684,2.76089,12.4215,1.6453,8.20839,6.6871,15.3624,19.7233,6.58383,10.5838,3.59655,9.01573,14.0943,8.70781,6.30975,12.1153,1.38966,11.9349,11.6109,7.73612,5.29932,1.85691,4.26082,5.7494,0.775626,1.0117,-0.462915,-0.297378,-0.442745,-0.44493,-0.481424,-0.456817,-0.574914,-0.623271,-0.43154,-0.587655,-0.338932,-0.462925,-0.359488,-0.525138,-0.528781,-0.358333,-0.418616,-0.529688,-0.565376,-0.400258,-0.40469,-0.48672,-0.307715,-0.403455,-0.566208,-0.350958,-0.338472,-0.401936,-0.406259,-0.468024,-0.470918,-0.307385,0.613705,0.573801,0.608913,0.609433,0.618084,0.612259,0.639896,0.650962,0.606241,0.642827,0.583931,0.613708,0.588916,0.628348,0.629199,0.588637,0.603152,0.62941,0.637696,0.59875,0.599814,0.619334,0.576327,0.599517,0.637888,0.58685,0.583819,0.599153,0.60019,0.614916,0.615601,0.576247
125.977,0.989648,0.0314133,7,127,0,-99.5844,-0.315441,-0.105308,0.11209,-0.124672,-0.241626,-0.322724,-0.17251,-0.000471773,-0.0607414,0.000244551,0.0026202,-0.104417,0.065241,-0.0995188,0.0430328,-0.119559,-0.27425,-0.0520214,-0.181055,-0.215181,-0.223753,-0.183759,-0.173046,-0.0412237,-0.145757,-0.208253,-0.157284,-0.0101374,-0.193217,-0.0898564,-0.0480979,-0.0062194,-0.0677389,0.130473,-0.0935483,1.21586,1.17551,12.5101,11.0166,7.65042,8.53754,11.6309,3.41071,7.21717,2.89234,9.70449,1.44686,7.69036,12.3992,18.9156,13.1827,7.53276,6.21248,2.99318,5.36568,7.7126,6.11326,17.7935,11.2926,1.39202,5.57237,9.36086,13.1374,7.95894,1.54193,4.03313,8.00611,0.944996,0.524241,-0.440112,-0.557067,-0.638165,-0.487951,-0.315913,-0.376182,-0.315196,-0.312821,-0.419858,-0.2502,-0.41496,-0.272408,-0.435,-0.589691,-0.367462,-0.496496,-0.530622,-0.539194,-0.4992,-0.488487,-0.356665,-0.461198,-0.523694,-0.472724,-0.325578,-0.508658,-0.405297,-0.363539,-0.32166,-0.38318,-0.184968,-0.408989,0.608286,0.635774,0.654339,0.619624,0.578328,0.592952,0.578153,0.577574,0.603449,0.562226,0.602277,0.567684,0.607067,0.643294,0.590846,0.621636,0.629628,0.631625,0.622271,0.61975,0.588233,0.613298,0.628011,0.616028,0.580683,0.624492,0.59996,0.589897,0.579729,0.59464,0.546111,0.600845
132.346,0.986822,0.0314133,7,127,0,-98.6539,-0.164472,-0.224721,0.0883539,-0.271259,-0.444146,-0.410351,-0.309146,-0.127727,-0.174207,-0.122772,-0.16247,-0.21762,-0.0804254,-0.236734,-0.104023,-0.260876,-0.360524,-0.205216,-0.322633,-0.322425,-0.315401,-0.285259,-0.300911,-0.179089,-0.303119,-0.324027,-0.269681,-0.178008,-0.322272,-0.207514,-0.203711,-0.137833,-0.22198,-0.0962626,-0.25288,1.53863,0.838259,11.6066,20.3243,4.7595,24.1302,6.9263,3.82871,4.97878,4.54532,3.97268,2.37672,8.34137,8.99803,17.4826,10.4587,7.25464,6.06737,5.58129,7.46251,10.2499,8.82831,4.3328,8.65879,1.6484,7.47307,15.2134,3.2716,7.47446,1.26928,3.37232,3.58671,1.8899,1.04525,-0.435731,-0.608618,-0.574823,-0.473618,-0.292199,-0.338678,-0.287244,-0.326942,-0.382091,-0.244897,-0.401205,-0.268495,-0.425348,-0.524996,-0.369687,-0.487104,-0.486897,-0.479873,-0.449731,-0.465383,-0.343561,-0.46759,-0.488499,-0.434153,-0.34248,-0.486744,-0.371986,-0.368183,-0.302305,-0.386452,-0.260734,-0.417352,0.607241,0.647625,0.639875,0.61624,0.572534,0.583869,0.571321,0.581015,0.594377,0.56092,0.598977,0.566723,0.604762,0.628315,0.591383,0.619424,0.619375,0.617718,0.610575,0.61429,0.585055,0.614813,0.619753,0.606865,0.584793,0.619339,0.591939,0.59102,0.575006,0.595428,0.564817,0.602849
129.18,0.972033,0.0314133,7,127,0,-93.4707,-0.341828,-0.0999602,0.0970072,-0.310404,-0.151206,-0.0806309,-0.178323,-0.154878,-0.0346698,-0.0232404,0.100663,-0.210145,0.0183832,-0.14609,-0.00846934,-0.125498,-0.205982,-0.0731075,-0.14671,0.144465,-0.203594,-0.243098,-0.22193,-0.212052,-0.299695,-0.135495,-0.127624,-0.00988964,-0.138883,-0.0567651,-0.070512,0.0331874,-0.038953,-0.0263056,-0.085082,1.61146,0.868262,11.4436,4.16018,13.56,3.93977,8.91966,3.39636,11.2151,9.60831,12.6176,1.02893,3.99896,8.51936,17.9465,17.5582,5.14277,6.99692,5.75557,9.47575,7.94689,3.21798,17.6648,18.5138,1.20682,6.67923,8.7669,7.27646,5.52617,1.40247,2.47513,5.7427,1.0991,0.836058,-0.652232,-0.493034,-0.422459,-0.520151,-0.496706,-0.376498,-0.365069,-0.241165,-0.551973,-0.323445,-0.487918,-0.350297,-0.467326,-0.54781,-0.414936,-0.488539,-0.197363,-0.545422,-0.584926,-0.563759,-0.55388,-0.641523,-0.477324,-0.469452,-0.351718,-0.480711,-0.398593,-0.41234,-0.308641,-0.380781,-0.368134,-0.42691,0.657513,0.620821,0.604072,0.627183,0.621685,0.593028,0.590267,0.560001,0.634593,0.580164,0.619616,0.58669,0.614751,0.633627,0.602271,0.619762,0.549181,0.633073,0.6422,0.637322,0.635035,0.655098,0.617116,0.615254,0.587034,0.617916,0.59835,0.601649,0.576553,0.594061,0.591008,0.605136
135.571,0.995139,0.0314133,7,127,0,-96.75,-0.407139,0.0451526,0.0780892,-0.0662705,0.173616,0.0742946,-0.0243615,0.143648,0.02411,0.132391,0.00453885,-0.0736765,0.117142,0.000899454,0.0649251,0.0391356,-0.0533537,0.199517,0.128908,0.0954195,0.0297899,-0.124818,0.057462,0.019232,-0.0450043,0.134935,-0.0562939,-0.0586134,0.233281,0.0304962,0.0240459,-0.0265154,0.016382,0.0188768,0.074631,1.4612,0.770737,9.40766,6.46112,6.76116,12.289,8.35344,3.78476,15.5361,5.87049,7.97617,1.90726,4.86,11.2881,21.9193,10.2574,7.76578,5.702,3.90932,10.4673,11.3957,6.85954,14.8896,10.8051,1.78603,6.91008,5.68375,8.13727,8.72772,1.56369,6.68283,4.50678,1.81832,0.678373,-0.47341,-0.233523,-0.332845,-0.431501,-0.263491,-0.383029,-0.274748,-0.4026,-0.480816,-0.289998,-0.40624,-0.342214,-0.368004,-0.460493,-0.207622,-0.278232,-0.31172,-0.377349,-0.531957,-0.349677,-0.387907,-0.452143,-0.272204,-0.463433,-0.465753,-0.173859,-0.376643,-0.383093,-0.433655,-0.390757,-0.388262,-0.332508,0.61619,0.558117,0.582451,0.606232,0.565494,0.594603,0.568258,0.599312,0.61794,0.571996,0.600186,0.584728,0.590976,0.613131,0.55172,0.569113,0.577305,0.593234,0.629939,0.586539,0.595779,0.611149,0.567634,0.613828,0.614378,0.543356,0.593063,0.594619,0.606746,0.596465,0.595864,0.58237
