lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0635456
# Diagonal elements of inverse mass matrix:
# 0.145699, 0.108267, 0.0945206, 0.116033, 0.0227169, 0.0162077, 0.152104, 0.0222273, 0.249991, 0.216469, 0.2632, 0.244628, 0.253136, 0.242267, 0.175677, 0.245397, 0.207544, 0.396563, 0.247815, 0.308337, 0.212626, 0.25367, 0.32488, 0.221188, 0.290259, 0.298091, 0.303064, 0.271386, 0.318137, 0.228178, 0.235646, 0.341584, 0.316089, 0.286311, 0.300574, 0.281232, 0.334527, 0.26759, 0.289435, 0.329783, 0.00650655
226.728,0.988526,0.0635456,6,127,0,-204.889,0.442309,0.193425,-0.340724,-0.431188,-0.50625,0.0819758,-1.14356,0.557143,-1.94146,-0.846924,0.26882,-0.0421515,-0.258575,0.439611,-0.00944786,0.487224,-1.25371,0.880708,-1.18078,-0.0806802,-0.627819,0.201684,0.0185646,0.922104,-0.146563,-1.72569,-0.592544,0.189342,0.765945,0.0909278,-0.364941,2.09294,0.23146,0.0880085,0.0455061,-0.996686,-0.480516,0.239396,0.777585,-1.54679,10.3217,-2.22523,-1.61542,-0.993789,-1.16704,-1.28762,-0.898634,-1.14882,-0.872107,-1.84205,-0.65288,-1.80142,-1.18851,-1.49334,-1.03119,-1.13322,-0.629816,-1.22522,-2.10501,-1.47369,-1.03807,-0.716819,-1.0929,-1.34688,0.022505,-1.0146,-1.09453,-1.11821,-1.69886,-1.41128,-1.01018,-0.710334,-2.00534,-1.04372,-0.704811,-0.242559,0.019039,0.0441105,0.0165475,-0.199517,0.681629,-0.389644,0.988456,-0.32509,0.201274,-1.48454,-0.746912,-1.43859,-0.33076,-0.950085,-1.82988,-1.64361,-0.734438,-0.80019,-1.14215,-1.60269,0.0808723,-1.38194,-1.50971,-1.70297,-1.76116,-2.11671,-1.47884,-1.46925,-2.80753,0.739567,0.669254,0.560344,0.49524,0.488974,0.495863,0.549714,0.335898,0.596197,0.271217,0.580564,0.449851,0.815257,0.678505,0.808236,0.581944,0.721132,0.861748,0.838026,0.675778,0.690015,0.758073,0.832395,0.479793,0.799302,0.819019,0.845922,0.853355,0.892517,0.814398,0.812943,0.943082
225.157,0.994758,0.0635456,5,31,0,-210.763,0.508644,0.0798679,-0.39206,-0.46708,-0.627733,0.0636655,-1.16657,0.671983,-1.81948,-0.844922,0.36627,-0.107411,-0.602761,0.964814,0.223032,0.363211,-1.5115,0.902851,-1.14719,-0.221197,-0.749346,0.218161,0.184569,0.764495,-0.203587,-0.904585,-0.32867,-0.217581,0.620799,0.693856,0.686612,2.0641,-0.20255,0.224059,0.313001,-1.37249,-1.05291,-0.371877,1.48456,-1.74751,10.8915,-2.38923,-1.73434,-0.920443,-1.23875,-1.57161,-0.518231,-1.0167,-0.922498,-2.18227,-0.559869,-1.93746,-1.31521,-1.67012,-1.01997,-1.04254,-0.652842,-1.30338,-1.77443,-1.38743,-1.31278,-0.749403,-0.70031,-0.705178,0.220471,-1.30268,-1.01601,-0.956238,-2.08886,-1.87411,-1.41646,-0.168967,-2.34087,-1.16195,-0.84298,-0.18872,-0.0437844,-0.120086,0.340823,-0.0773462,0.728342,-0.619088,1.27556,-0.382596,0.208299,-1.70656,-0.752811,-1.43057,-0.329381,-0.971601,-1.44266,-1.60751,-1.02163,-0.938122,-0.808733,-1.03258,0.244655,-1.80635,-1.50305,-1.69153,-2.17633,-2.72105,-2.0078,-1.1202,-3.30778,0.761688,0.699092,0.54704,0.510944,0.529986,0.41561,0.519327,0.325559,0.650011,0.218308,0.594499,0.448113,0.846389,0.679791,0.80699,0.581609,0.725438,0.808866,0.833065,0.73529,0.71872,0.691839,0.737416,0.43914,0.858921,0.818029,0.844426,0.898104,0.938258,0.881613,0.754026,0.964695
214.079,0.963488,0.0635456,6,63,0,-197.846,0.698609,-0.13796,-0.369357,-0.66464,-0.626403,0.0735005,-1.28542,0.494749,-1.93029,0.13673,0.482314,-0.609127,-0.569125,1.34758,0.284909,0.328403,-0.619298,0.923357,-1.09542,-0.227117,-0.277595,-0.0973053,0.429052,1.10431,-0.751598,-1.70655,-0.217034,0.309432,0.533363,0.24493,0.669507,2.64839,0.24853,-0.874522,1.56442,-1.68557,-0.22439,0.447458,0.936862,-1.66887,11.7984,-2.24043,-1.21777,-1.0468,-1.58679,-1.56699,-0.618705,-1.14446,-1.12294,-1.59182,-0.82859,-1.82738,-1.39779,-1.42276,-1.33356,-1.07315,-0.739063,-1.65727,-2.12974,-1.3928,-1.13233,-1.02154,-1.16424,-0.954182,0.0248669,-1.16246,-1.71809,-0.511424,-2.11936,-1.39644,-1.06404,-0.821909,-2.11109,-1.0324,-0.344944,-0.343238,-0.401029,-0.145157,0.231854,-0.223747,0.517724,-0.0485935,0.97633,-0.282483,0.0958796,-1.23624,-0.834114,-1.24744,-0.193403,-1.11328,-1.58575,-1.39949,-0.608938,-0.977002,-1.04955,-1.27843,0.0614329,-1.65263,-2.21161,-1.2427,-2.20418,-2.24909,-1.65166,-1.76866,-3.08346,0.737381,0.585391,0.584977,0.598935,0.536226,0.442295,0.555705,0.373385,0.512146,0.273621,0.570155,0.476048,0.774909,0.697224,0.776856,0.5482,0.752741,0.830017,0.802103,0.647699,0.726513,0.740688,0.782182,0.484647,0.839247,0.901287,0.776033,0.900624,0.904572,0.839115,0.854292,0.956206
217.718,0.998947,0.0635456,6,63,0,-196.288,-1.09409,-0.403888,-0.664515,-0.523923,-0.801265,0.212914,0.324987,0.638105,-1.34527,-0.053284,0.636066,-0.147221,-0.335385,1.24628,0.47249,0.416822,-1.19686,0.386943,-0.357109,0.323261,0.148694,0.150865,0.68558,0.713862,0.339944,-0.311973,0.518116,0.296076,1.05598,1.6457,-0.347059,1.40645,0.0104822,1.3138,0.285346,-0.547069,-0.373549,0.427592,1.76365,-0.92997,8.46384,-0.533434,0.290986,0.730864,0.231044,0.110976,1.12024,0.626485,0.590963,-0.438736,0.571897,0.097114,0.531262,0.41987,0.421254,0.762459,0.780506,0.541907,0.125915,0.655599,0.513915,0.99881,1.37512,0.103527,1.22245,0.331676,1.16333,0.507067,-0.0241005,0.0866236,0.597835,1.45038,-0.268431,-1.08442,-0.688772,-0.584313,-0.229536,-0.285412,0.230894,-0.29202,0.712282,-0.560957,0.665531,0.095928,0.226753,-1.40241,-0.881852,-1.64026,-0.582383,-0.942018,-1.35801,-1.53273,-0.758566,-0.886197,-0.539045,-1.8538,-0.154449,-1.719,-1.12942,-1.97091,-1.67517,-2.66552,-1.69638,-1.30323,-3.17371,0.74733,0.665694,0.642059,0.557133,0.570872,0.442532,0.572491,0.329095,0.636674,0.339498,0.476036,0.443553,0.802567,0.707206,0.83757,0.641616,0.719507,0.795436,0.822405,0.681042,0.708105,0.63159,0.864573,0.538536,0.848,0.755731,0.877709,0.842263,0.934961,0.845062,0.786379,0.959833
217.968,0.989484,0.0635456,5,31,0,-194.99,-0.996618,-0.127693,-0.425379,-0.357074,-0.673264,0.113645,0.0306677,0.586327,-1.18699,0.256962,1.49617,0.336864,-0.310307,1.1575,0.376435,0.334144,-0.767736,1.66121,-1.14509,0.179086,0.00803168,1.07175,0.632215,1.9341,-0.0339038,-0.567635,0.647595,-0.51166,1.46181,1.14608,0.181194,2.71147,0.0462585,0.225823,0.918654,-0.96434,-0.8522,0.409482,1.54829,-0.778073,9.88873,-0.665295,0.181331,0.907915,0.22818,-0.151274,0.709344,0.251382,0.226585,-0.419476,1.00468,-0.640728,0.135671,0.0353768,0.659065,0.401352,1.16468,0.0107889,-0.302152,0.41037,-0.269332,0.887765,0.702648,0.136907,1.62047,0.0577902,0.163074,0.569299,-0.534751,-0.469,0.270758,0.938472,-0.425538,-1.05915,-0.5728,-0.0627964,-0.154968,-0.349971,-0.0340787,-0.451282,0.332379,-0.453061,1.21773,-0.637869,0.0141754,-1.50538,-0.510712,-1.56186,0.00992766,-1.18041,-1.49335,-1.3727,-1.41338,-0.770955,-0.915314,-1.56715,0.338864,-1.78996,-1.75757,-1.57224,-1.98147,-2.77565,-1.71637,-1.43467,-2.86085,0.742529,0.639409,0.515694,0.538665,0.58661,0.508519,0.610944,0.417662,0.611367,0.228337,0.654272,0.496456,0.818376,0.624973,0.82662,0.497518,0.765021,0.81658,0.797817,0.804298,0.683727,0.714086,0.827377,0.416085,0.856923,0.852905,0.828102,0.878838,0.941346,0.847661,0.807628,0.945877
217.433,0.999956,0.0635456,6,63,0,-203.493,-0.683629,-0.528066,-0.541701,-0.63898,-0.607289,0.148485,0.0932327,0.493162,-1.95951,0.682489,0.74604,-0.452248,0.709603,2.02775,1.14766,1.24985,-0.29829,1.49606,-0.0194123,1.05036,0.0376076,-0.853509,0.46425,0.924793,0.105712,-1.52662,-0.376183,0.687729,0.449788,0.856928,0.46517,1.7169,0.11951,0.616506,0.550529,-1.3691,-0.526389,-0.303623,1.12725,-1.79109,9.67465,-0.873121,0.429811,0.461151,-0.129799,0.443182,1.09324,0.659216,0.709613,-0.0538725,0.831031,0.0836593,0.611232,0.111779,-0.327685,0.322183,0.549305,0.145366,-0.659637,-0.0922867,0.432395,0.315051,0.515837,0.322637,0.939944,0.15217,0.39727,0.364733,-0.581957,-0.166362,-0.0565028,0.649152,-0.790068,-1.37997,-0.402004,-0.611996,-0.581008,0.066397,0.317065,-0.126175,0.699434,-0.235749,0.825639,-0.0193687,0.304083,-1.1747,-1.23356,-1.39133,-0.388993,-0.871781,-1.67678,-1.64331,-0.450267,-1.03185,-0.840279,-1.27003,-0.225693,-1.52413,-1.43673,-1.62254,-1.9425,-2.34854,-1.9045,-1.54703,-3.08831,0.798986,0.599169,0.648396,0.641299,0.483407,0.421391,0.531502,0.331938,0.558666,0.304568,0.504842,0.42456,0.763994,0.774441,0.800804,0.59604,0.705116,0.842478,0.837985,0.610703,0.737275,0.698524,0.780748,0.556185,0.821146,0.807948,0.835145,0.874627,0.912818,0.8704,0.824484,0.956408
224.063,0.975687,0.0635456,6,63,0,-202.721,-0.3089,-0.309555,-0.368618,-0.428361,-0.502998,0.141366,-0.46314,0.55752,-1.83576,0.400111,1.26139,0.180066,0.586696,1.69027,0.430021,0.938992,0.1589,2.30277,0.0285575,0.623073,-0.358841,0.233367,-0.0283694,0.0682151,0.0168531,-0.601171,-0.0608051,0.0161293,0.641302,0.918166,-0.08568,2.01962,0.190036,0.338001,0.010159,-1.95374,-1.20247,-0.163883,0.752237,-1.7577,8.82466,-1.48661,-0.24007,0.24011,-0.362749,-0.136045,0.479221,-0.223395,0.0603673,-0.37455,0.8207,-0.447218,-0.115764,-0.663201,-0.333033,-0.478956,-0.425109,-0.453744,-0.798305,-0.49704,-0.454147,-0.105601,0.0487564,-0.510908,0.662841,-0.357191,-0.274697,-0.457476,-1.55239,-1.13354,-0.554508,-0.0437526,-1.44309,-1.50288,-0.525502,-0.263591,-0.314556,-0.0629716,0.258253,-0.470375,0.473851,-0.121659,1.20139,-0.110638,0.0149868,-1.37299,-0.709193,-1.56082,-0.846506,-0.95883,-1.30339,-1.44432,-0.811082,-0.847052,-0.718706,-1.45347,0.0923562,-1.35064,-1.43553,-1.72688,-2.30269,-2.58276,-1.70855,-1.48619,-2.98844,0.818004,0.628433,0.565519,0.577997,0.515738,0.435793,0.615472,0.383705,0.530377,0.231229,0.527631,0.496253,0.797862,0.670223,0.826471,0.699834,0.722887,0.786405,0.809123,0.69234,0.699948,0.672322,0.810532,0.476927,0.794235,0.807761,0.849012,0.9091,0.929744,0.846648,0.815505,0.952049
221.352,0.961258,0.0635456,6,63,0,-198.939,-0.986374,0.0692838,-0.067741,-0.351956,-0.499788,0.318532,-0.150812,0.531964,-1.20562,-0.302769,1.0381,-0.683745,0.336868,1.15397,0.461852,1.00312,-1.36099,1.43611,-1.38778,1.24383,-0.474486,-0.579911,0.342521,1.89229,-0.29498,-1.49727,-0.27891,-0.681111,0.0500698,0.220269,0.00542955,2.16292,-0.728733,0.321076,0.975515,-0.306353,-0.20951,0.403987,1.2936,-1.51604,9.60556,-0.792157,-0.311874,0.401419,-0.514539,0.0283897,0.463058,0.0948768,0.382813,-0.87481,0.613145,-0.889058,0.51086,-0.403221,-0.459304,0.0313969,0.855816,-0.307731,-0.947304,-0.299182,-0.513138,-0.124177,-0.0336366,-0.147924,0.999785,-0.538471,0.0199889,0.368126,-0.31378,-0.262263,0.0640947,0.537338,-0.957292,-0.932837,-0.719997,-0.40165,-0.413099,-0.201585,0.297054,-0.27504,0.847213,-0.748046,0.68882,-0.501071,0.338195,-1.31133,-0.857848,-1.42448,0.234255,-1.19051,-1.83009,-1.62134,-0.892579,-0.88568,-0.999053,-1.51217,0.183304,-1.77522,-1.73921,-1.32088,-1.487,-2.30801,-1.51029,-1.32359,-3.09855,0.717651,0.672606,0.599084,0.601831,0.550226,0.426278,0.56833,0.300018,0.678753,0.334296,0.622711,0.416248,0.787735,0.702211,0.80604,0.441703,0.766833,0.861772,0.83498,0.709422,0.707998,0.730872,0.819383,0.454302,0.855106,0.850586,0.789328,0.815627,0.909538,0.819104,0.789779,0.956833
222.045,0.994063,0.0635456,6,63,0,-204.328,-0.228295,0.225941,0.0371584,-0.150986,-0.616809,0.254324,-1.01291,0.463962,-2.78549,-0.146993,1.11616,-0.662923,0.249218,1.11986,-0.0180658,0.125661,-0.793027,1.69976,-1.0313,0.172173,-0.669207,0.136909,0.466133,0.270729,-0.121666,-0.39561,0.409899,-0.369046,0.666324,1.24072,0.411384,2.18611,0.662755,1.00304,0.556101,-2.00761,-0.628032,0.363637,1.36318,-1.29262,9.567,-2.30527,-1.08111,-0.495055,-1.32048,-0.897284,-0.493341,-1.02129,-0.95461,-1.38085,-0.224287,-1.4914,-0.93303,-1.3234,-0.949391,-0.796644,-0.887304,-1.06936,-1.19646,-0.822734,-1.18413,-0.703763,-0.437266,-0.822045,0.00135936,-0.705419,-0.54754,-0.754902,-1.94437,-1.30429,-0.844198,-0.380446,-1.61264,-1.48822,-0.594119,-0.35669,-0.343407,-0.0516402,0.153671,-0.487149,0.470409,-0.233727,0.998572,-0.16068,-0.0166586,-1.47313,-0.609041,-1.48361,-0.683397,-1.04905,-1.17615,-1.34467,-0.820209,-0.811356,-0.657727,-1.37211,-0.0114667,-1.23692,-1.44623,-1.70575,-2.25867,-2.55662,-1.65359,-1.54348,-2.98284,0.81581,0.64431,0.588239,0.585018,0.512907,0.461658,0.619435,0.384519,0.558167,0.269222,0.540084,0.504165,0.813533,0.647722,0.815118,0.664497,0.740592,0.764255,0.793257,0.694281,0.692398,0.65875,0.79772,0.502867,0.775027,0.809417,0.846285,0.905396,0.928017,0.839376,0.82397,0.951793
222.985,0.972562,0.0635456,6,63,0,-204.829,-0.0807404,0.584538,-0.0652166,-0.398492,-0.418668,0.112553,-0.926748,0.531799,-1.73416,-1.12755,-0.203238,-0.915523,-0.691312,0.739467,-0.219077,0.634485,-1.81178,1.29751,-1.53887,-0.0616297,-0.720679,-0.126888,0.0103586,2.00146,-0.134203,-1.52144,-0.487949,0.0397744,0.574406,0.226318,-0.343254,2.07224,-0.610741,-0.237171,0.629601,-0.322074,-0.703876,0.163011,1.12451,-1.95483,10.1377,-1.84897,-1.52637,-1.03483,-1.41362,-1.29439,-0.5335,-1.04325,-0.58933,-1.89025,-0.236734,-1.74512,-0.959522,-1.31,-0.994227,-0.921239,0.137627,-0.998117,-1.73585,-1.18624,-0.905596,-0.621279,-0.806392,-1.10929,0.175267,-1.25154,-1.05288,-0.591927,-1.09803,-1.30107,-0.840059,-0.328735,-1.96633,-0.849058,-0.750499,-0.435517,-0.365167,-0.214998,0.290919,-0.235372,0.763173,-0.666302,1.0987,-0.456625,0.167874,-1.48793,-0.899575,-1.40375,0.199738,-1.00055,-1.73828,-1.55673,-0.794942,-0.830676,-1.03233,-1.76452,-0.175376,-1.95424,-1.88466,-1.5192,-1.59323,-2.3729,-1.67131,-1.40003,-3.11816,0.70037,0.679287,0.60719,0.590291,0.553543,0.427779,0.558573,0.317958,0.660675,0.249984,0.612213,0.45813,0.815767,0.710862,0.802778,0.450231,0.731167,0.850469,0.825884,0.688891,0.696498,0.737367,0.853774,0.543732,0.875908,0.868146,0.82042,0.83107,0.914737,0.841751,0.802188,0.957636
208.266,0.814352,0.0635456,6,63,0,-193.077,-0.319487,0.335744,-0.189123,-0.26759,-0.419368,0.106647,-0.627618,0.473612,-2.57632,-1.49595,-0.302846,-0.0795399,-0.8385,0.413253,-0.435452,0.464299,-1.13804,1.21989,-1.06411,0.00265564,-0.333457,-0.0187031,0.914183,0.909394,0.917836,-0.993404,-0.0461752,0.545406,0.78334,0.16969,-0.60441,1.88691,0.907623,-0.225635,1.04795,-1.80191,-0.696952,0.0748804,0.962476,-2.57675,8.43791,-1.84779,-1.33612,-0.77105,-0.665289,-1.02474,-0.431897,-0.833854,-0.407721,-1.16661,-0.0498631,-1.13159,-0.626361,-0.785548,-0.636476,-0.19465,-0.196918,-0.19292,-1.09811,-0.649487,-0.369308,-0.256619,-0.547251,-0.913874,0.266044,-0.197757,-0.734482,-0.131295,-1.48103,-0.957703,-0.592154,-0.171779,-1.848,-1.34069,-1.05342,-0.659118,-0.115653,-0.431931,-0.10667,-0.519099,0.446472,-0.43509,0.799416,-0.341518,0.0145375,-1.33227,-0.916262,-1.04038,-0.503206,-0.557767,-1.46295,-1.38301,-0.633065,-0.840962,-1.14206,-1.68333,-0.204415,-1.02086,-1.6747,-1.17325,-2.09019,-2.13836,-1.53793,-1.358,-3.1088,0.792603,0.741431,0.659062,0.528881,0.606335,0.526642,0.626937,0.3902,0.607089,0.310151,0.584559,0.496366,0.791217,0.71428,0.738922,0.623212,0.635936,0.811984,0.799474,0.653184,0.698668,0.758059,0.843345,0.550926,0.73514,0.842202,0.763732,0.889946,0.894576,0.823164,0.795434,0.957254
220.754,0.999571,0.0635456,6,63,0,-192.169,-0.830817,-0.25447,-0.405956,-0.419538,-0.380902,0.230148,0.0789632,0.54599,-1.60399,-0.274991,0.719067,-0.611843,0.944972,1.34388,0.533273,1.35704,-0.668353,1.84136,-0.671546,0.589827,-0.685821,0.191662,-0.459919,0.932395,-0.853826,-0.299082,-0.193935,-0.468273,0.43253,0.26473,0.0833215,0.954477,-0.737772,-0.345545,-0.546361,-1.14619,-0.86434,-0.235332,0.499156,-1.52495,10.2369,-0.796801,-0.0711793,0.471567,-0.255097,0.594909,0.812708,0.370125,0.819894,-0.285951,1.08433,-0.287694,0.401003,-0.295489,0.183609,-0.172148,0.588042,-0.387218,-0.0843327,-0.0269237,-0.176709,0.315121,0.223503,0.124456,0.600099,-0.323853,-0.109701,-0.219345,-0.546845,-0.392958,-0.0495258,0.351498,-0.753647,-1.30298,-0.781183,-0.52682,-0.589362,0.033292,0.274617,-0.31076,0.76225,-0.588302,0.755657,-0.403574,-0.116937,-1.4336,-0.578763,-1.71511,-0.331683,-1.49341,-1.19053,-1.46798,-0.924523,-0.723873,-0.958284,-1.15827,-0.277768,-1.52202,-1.68081,-1.74957,-1.68398,-2.18245,-1.4924,-1.30976,-2.61594,0.786336,0.685935,0.628741,0.643219,0.491678,0.431774,0.577071,0.318158,0.642975,0.31959,0.599546,0.529201,0.807462,0.640783,0.847499,0.582169,0.81659,0.766836,0.81275,0.715963,0.673459,0.722778,0.761018,0.568999,0.820836,0.843012,0.851899,0.843431,0.898663,0.816438,0.787473,0.93188
220.275,0.993132,0.0635456,6,63,0,-196.348,-0.743983,-0.293116,-0.553007,-0.41193,-0.472927,0.210192,0.112525,0.537807,-1.48944,-0.168353,0.732324,-0.637987,0.909673,1.28234,0.568104,1.29745,-0.633513,1.79713,-0.601913,0.445786,-0.693917,0.0746776,-0.516597,1.13188,-0.893609,-0.193727,-0.182918,-0.312402,0.231457,0.175063,0.0649805,0.9449,-0.880238,-0.199271,-0.5921,-1.01077,-0.875024,-0.22891,0.458678,-1.61615,10.1193,-0.688505,0.0219836,0.506374,-0.230589,0.601753,0.802178,0.418055,0.810301,-0.228183,1.07904,-0.211188,0.352272,-0.260669,0.152687,-0.165305,0.721258,-0.368064,0.00833712,0.0141504,-0.0554874,0.237004,0.206675,0.147472,0.620698,-0.360873,0.00535568,-0.205911,-0.431076,-0.358069,-0.0105846,0.359205,-0.756651,-1.08214,-0.624725,-0.422832,-0.486341,0.21484,0.293356,-0.1925,0.898001,-0.368751,0.981346,-0.195794,0.0195883,-1.51072,-0.706409,-1.84247,-0.257647,-1.50293,-1.12653,-1.53648,-0.896506,-0.965544,-1.09761,-1.12419,-0.223855,-1.60311,-1.5488,-1.78487,-1.52197,-2.18338,-1.48109,-1.38244,-2.67234,0.746899,0.651292,0.604161,0.619244,0.446496,0.427182,0.547977,0.289461,0.591157,0.272625,0.548793,0.495103,0.819168,0.669607,0.86324,0.564058,0.818011,0.755198,0.822952,0.710231,0.72423,0.749811,0.754765,0.555731,0.832452,0.824741,0.856297,0.820829,0.898747,0.814737,0.799383,0.935375
214.787,0.945644,0.0635456,6,63,0,-200.147,-0.543735,0.35308,0.282437,-0.0559868,-0.677564,0.170721,-0.756212,0.410841,-2.08468,0.0832861,0.89309,-0.626466,-0.219745,1.44683,-0.193333,0.575812,-1.50605,1.39436,-1.46546,1.00551,-0.257031,0.255286,0.112073,1.08718,0.621028,-1.61708,-1.12491,-0.107432,0.601778,0.917918,-0.447196,2.50752,0.736191,-0.191111,2.01841,-1.24988,-0.668347,0.169847,1.50665,-1.56036,9.3121,-1.61269,-0.721994,-0.389294,-1.01359,-0.846492,-0.161793,-0.835641,-0.519644,-1.37496,-0.183352,-1.35828,-0.343105,-0.861811,-0.65133,-0.710168,-0.309555,-0.501068,-1.42058,-1.21837,-0.80035,-0.508976,-0.379093,-0.939939,0.273982,-0.453754,-0.834728,0.0730358,-1.26972,-1.0308,-0.686432,-0.137218,-1.39727,-1.01187,-0.483757,-0.42537,-0.34565,-0.105623,0.143573,-0.545607,0.640361,-0.411574,0.971887,-0.301871,0.475458,-1.18628,-0.546097,-1.51614,-0.245552,-0.530092,-1.4496,-1.84305,-0.669218,-0.895808,-0.781257,-1.83592,-0.140496,-1.43799,-2.00502,-1.26321,-1.90671,-2.58956,-1.86729,-1.70655,-3.08553,0.733387,0.618635,0.604767,0.585562,0.526381,0.464168,0.633116,0.345165,0.601465,0.274504,0.5749,0.383325,0.766075,0.63323,0.819969,0.561081,0.629504,0.809937,0.863309,0.661328,0.710087,0.685951,0.862465,0.535066,0.808143,0.881323,0.779578,0.870649,0.930187,0.866144,0.846388,0.956292
216.711,0.947908,0.0635456,6,63,0,-193.973,-1.01486,0.370345,0.151125,-0.0828866,-0.644937,0.192012,-0.227401,0.449977,-1.62122,-0.229886,1.03836,-1.03268,0.238212,1.50255,-0.0997262,0.590932,-1.03481,1.73506,-1.15071,-0.348205,-2.00056,-0.0782511,0.273487,0.992719,-0.686879,-0.984505,0.175258,-0.914379,0.523886,0.71976,0.761522,2.81116,-0.0457203,0.643063,0.454277,-0.364003,0.0492042,0.0301263,1.99187,-1.72426,9.60423,-0.956911,-0.330844,0.239839,-0.692083,-0.120211,0.448714,-0.272275,0.0385051,-0.69304,0.553337,-0.745193,-0.384085,-1.12761,-0.262612,-0.104338,0.2193,-0.536481,-0.670405,-0.148539,-0.63885,0.00833593,0.0964748,0.115267,1.03756,-0.247974,0.061963,-0.0229864,-0.391194,-0.20526,-0.213844,0.668895,-1.00328,-0.818556,-0.537604,-0.257537,-0.46032,0.121946,0.335362,-0.429733,0.738639,-0.20957,1.18991,-0.143664,-0.0679756,-2.02196,-0.718439,-1.48651,-0.305284,-1.17912,-1.31305,-1.35816,-1.07003,-0.915862,-0.871829,-1.23495,0.175163,-1.65269,-1.57887,-1.79228,-1.4949,-2.21586,-1.83523,-1.32225,-3.13714,0.69393,0.631255,0.564031,0.61309,0.469551,0.416936,0.60581,0.323302,0.552202,0.233275,0.535854,0.516987,0.883083,0.672263,0.815554,0.575734,0.76479,0.788023,0.79546,0.744602,0.714198,0.705126,0.774685,0.456321,0.839255,0.829045,0.857206,0.816813,0.901665,0.862383,0.789556,0.958399
216.649,0.928068,0.0635456,6,63,0,-190.669,0.10312,-0.0715214,-0.367773,-0.492404,-0.552065,0.170511,-0.716601,0.458688,-2.79761,-0.137719,0.601116,-0.764415,-0.0248619,1.19121,0.482379,0.911528,-1.10434,1.53871,-1.30257,0.120671,0.425204,-0.100844,-0.0715406,0.379198,-0.150617,-1.63193,-0.938686,0.0538158,0.277369,0.307128,-0.872915,1.49468,-0.583753,0.108832,0.606661,-2.60048,-1.85308,-0.108522,0.56698,-2.4238,9.56283,-1.99983,-0.779771,-0.440876,-1.06723,-0.728004,-0.170209,-0.495339,-0.298494,-1.22315,-0.0108109,-1.31407,-0.66125,-0.521565,-0.762856,-0.749415,-0.542667,-0.785687,-1.46515,-1.14716,-0.691916,-0.589375,-0.575725,-1.117,-0.031009,-0.984361,-0.666681,-0.438332,-1.90941,-1.56658,-0.766378,-0.456534,-1.82837,-1.29195,-0.367308,-0.283329,-0.273242,0.0625803,0.32836,-0.0406739,0.896417,-0.219851,1.11739,-0.203569,0.192639,-0.806278,-0.666046,-1.45786,-0.510861,-0.861088,-1.54055,-1.7079,-0.574004,-0.893488,-0.923742,-1.71625,-0.206538,-1.62412,-1.52085,-1.39631,-2.29765,-2.73728,-1.59775,-1.60442,-3.10457,0.784477,0.590808,0.570362,0.567889,0.48436,0.41864,0.510167,0.289787,0.554742,0.246495,0.550717,0.451989,0.691316,0.660617,0.811204,0.625008,0.702888,0.823544,0.846563,0.639687,0.709609,0.715804,0.847645,0.551452,0.835362,0.820664,0.801598,0.908682,0.939191,0.831703,0.832636,0.957081
