# 0.116678, 0.115942, 0.928433, 0.757574, 0.758539, 0.729971, 0.801134, 0.859595, 0.728571, 0.763511, 0.901905, 0.703354, 0.870896, 0.870177, 0.905453, 0.694832, 0.856298, 0.828747, 0.924528, 0.778945, 0.873932, 0.636787, 0.775145, 0.63759, 1.03222, 0.999946, 0.851106, 0.71486, 0.77607, 0.784768, 0.938048, 0.747903, 1.02598, 1.07127, 0.938613, 0.026771, 0.0281214, 0.264744, 0.279597, 0.279804, 0.261356, 0.280733, 0.189382, 0.249363, 0.228636, 0.228439, 0.19487, 0.243135, 0.242452, 0.331295, 0.280176, 0.190099, 0.259894, 0.229907, 0.267623, 0.290202, 0.233464, 0.300375, 0.450999, 0.236423, 0.25756, 0.305855, 0.211841, 0.23101, 0.211663, 0.2084, 0.222177, 0.221693, 0.236725
74.6549,0.853044,0.0806108,6,63,0,-45.8912,-0.072281,-0.416019,0.0782217,-1.35073,-0.560601,-1.26182,0.427118,-0.624479,0.619958,0.736222,0.71031,-1.84286,0.846583,-0.00322316,1.14568,0.174167,0.268636,1.28015,0.330365,1.98954,-1.26667,0.714622,-0.541712,0.503641,-1.92621,0.864711,0.68888,-0.16164,-1.70817,0.685801,-0.745858,1.88572,0.00118815,0.0960963,-0.0419268,1.61084,0.824286,0.548876,-0.194166,-0.0478279,1.1822,0.888429,-0.431403,1.45631,0.589015,1.09538,-1.64213,0.243929,0.626484,1.42721,0.658436,-0.107806,-0.556352,-0.384093,0.720756,0.801683,0.455829,1.90539,0.564227,-1.51537,0.606202,1.86242,-0.257972,0.421449,-2.23066,0.0642274,0.00516982,-0.954421,-2.35434,-0.521675,-0.45987,-0.51472,-0.382609,-0.464867,-0.367525,-0.35843,-0.360457,-0.560171,-0.349798,-0.416271,-0.326402,-0.402395,-0.395006,-0.315884,-0.390177,-0.260394,-0.5151,-0.36012,-0.458393,-0.376623,-0.56669,-0.34838,-0.362134,-0.428663,-0.549635,-0.362374,-0.474361,-0.268515,-0.415926,-0.408502,-0.419299,7.87166,4.26648,4.81345,13.2674,10.4141,3.50867,16.6308,8.13646,12.3511,1.29337,6.1221,8.39167,16.2366,8.61562,4.58126,3.16529,3.6482,9.06977,9.69542,7.29049,24.0811,7.97189,1.43583,8.25254,23.2431,4.04789,7.08679,0.796232,5.27922,5.02838,2.27988,0.719055,-0.593956,-0.532151,-0.587001,-0.45489,-0.537148,-0.439806,-0.430711,-0.432738,-0.632452,-0.422079,-0.488552,-0.398683,-0.474676,-0.467287,-0.388164,-0.462458,-0.332675,-0.587381,-0.432401,-0.530674,-0.448904,-0.638971,-0.420661,-0.434415,-0.500944,-0.621916,-0.434655,-0.546642,-0.340796,-0.488207,-0.480783,-0.49158,0.644272,0.629985,0.642677,0.611801,0.631149,0.608213,0.606044,0.606527,0.653045,0.603981,0.619765,0.598371,0.61649,0.614741,0.595841,0.613597,0.58241,0.642764,0.606447,0.62964,0.610379,0.654521,0.603641,0.606927,0.622681,0.650654,0.606985,0.633356,0.584384,0.619684,0.617933,0.620478
76.8042,0.9996,0.0806108,6,63,0,-40.2671,0.0569628,-0.524021,0.160807,-0.600206,-0.483783,-0.0426982,-1.07305,0.270013,0.402577,-1.10198,-0.331448,1.54612,0.0357619,-0.0507608,-0.790386,-0.167829,-0.861478,-0.752418,1.41117,-0.0195773,0.715242,-0.309136,0.447055,-0.656775,-2.01584,1.04077,-0.779752,-0.819899,2.12759,-0.436495,1.68225,-0.580923,1.28508,1.31533,1.04037,1.94237,0.723454,1.44456,1.23469,1.15689,0.428405,-0.111426,-0.766941,-0.702884,-0.672193,-0.721937,-1.87461,0.0120674,0.44584,1.08098,0.61395,-0.502944,0.546068,0.089021,0.166652,-0.199242,0.0730006,-0.468145,2.0643,-1.94403,-0.324442,-0.00191013,0.172015,-0.38862,-1.34293,-1.17127,-0.587789,-2.67026,-2.39934,-0.620538,-0.601817,-0.530887,-0.696575,-0.480601,-0.459284,-0.701227,-0.57732,-0.275394,-0.51827,-0.532184,-0.65112,-0.551009,-0.662553,-0.645015,-0.297095,-0.527169,-0.409005,-0.573732,-0.452131,-0.629635,-0.848182,-0.356658,-0.64941,-0.655866,-0.18189,-0.594212,-0.253504,-0.617437,-0.317372,-0.312507,-0.356722,19.8349,17.0408,16.1081,9.50956,6.43502,4.00491,4.19487,4.28905,4.13744,1.7971,7.0364,9.63027,15.2473,10.8757,4.84772,10.3545,7.43924,7.86901,6.03891,7.35352,4.97132,31.0561,1.70907,5.51597,6.96561,7.89959,5.26572,2.64011,2.98921,4.55911,1.01061,1.22943,-0.563575,-0.544854,-0.473924,-0.639613,-0.423638,-0.402321,-0.644265,-0.520357,-0.218431,-0.461307,-0.475221,-0.594158,-0.494046,-0.60559,-0.588052,-0.240132,-0.470206,-0.352042,-0.516769,-0.395168,-0.572672,-0.791219,-0.299696,-0.592448,-0.598904,-0.124927,-0.537249,-0.196541,-0.560475,-0.260409,-0.255544,-0.299759,0.637279,0.632941,0.616312,0.654666,0.604353,0.599245,0.655717,0.627231,0.554392,0.613324,0.616619,0.644319,0.621059,0.646934,0.642918,0.559746,0.615433,0.587113,0.626392,0.597526,0.639379,0.688093,0.574368,0.643927,0.645405,0.531191,0.631172,0.548978,0.636562,0.564737,0.563541,0.574384
69.4874,0.993856,0.0806108,6,63,0,-32.88,-0.252601,-0.122729,0.0655839,-1.97304,-1.3999,-0.909017,0.0787023,-0.582799,-0.322978,1.00856,0.444549,-1.99942,0.547762,-0.0611023,0.652687,-0.665578,-0.432012,1.1605,-0.599898,0.767095,-1.31821,0.882103,-0.941619,0.447443,0.322924,0.402075,0.518704,0.0754002,-2.06603,0.434539,-0.948637,0.405374,-0.489358,-0.359281,0.437608,1.75875,0.645276,0.76489,0.465941,-0.514186,1.22289,0.645101,-1.38223,1.60835,0.383962,1.02671,-1.82378,0.144544,0.726599,1.50865,1.5489,0.298744,-0.599122,-0.662862,0.626309,0.577346,0.507073,1.82506,0.0210244,-2.06788,0.365601,2.22456,-0.302762,0.576642,-2.73703,-0.435655,0.168659,-1.07111,-2.5492,-0.252129,-0.21454,-0.182346,-0.117568,-0.160952,-0.143911,-0.0565842,-0.0935741,-0.253859,-0.086805,-0.126737,-0.0799236,-0.166381,-0.151062,-0.0466189,-0.162073,-0.0724202,-0.209183,-0.0648775,-0.184484,-0.0933843,-0.101551,-0.0963597,-0.0887107,-0.117784,-0.258228,-0.0942306,-0.184945,-0.0961433,-0.154823,-0.146292,-0.0940293,9.50969,7.84131,4.16599,12.7795,8.80231,2.37934,16.3884,7.43729,11.26,1.78944,6.37266,9.2776,15.3673,15.7716,7.03936,3.94381,3.78489,8.69621,8.42576,8.05222,18.8482,5.88444,1.52866,7.3497,24.3908,4.77494,8.42193,0.992631,4.38254,6.4726,2.90835,1.12053,-0.50473,-0.467141,-0.434947,-0.370169,-0.413553,-0.396513,-0.309185,-0.346175,-0.506461,-0.339406,-0.379338,-0.332525,-0.418982,-0.403664,-0.29922,-0.414674,-0.325021,-0.461784,-0.317479,-0.437086,-0.345985,-0.354152,-0.348961,-0.341312,-0.370385,-0.510829,-0.346832,-0.437546,-0.348745,-0.407425,-0.398894,-0.346631,0.62357,0.614707,0.607054,0.5915,0.601939,0.59785,0.576686,0.58569,0.623976,0.584046,0.593713,0.582374,0.60324,0.599568,0.574252,0.602208,0.580548,0.613437,0.57871,0.607564,0.585644,0.587624,0.586366,0.584509,0.591552,0.625001,0.585849,0.607674,0.586313,0.60047,0.598422,0.5858
72.8218,0.993985,0.0806108,6,63,0,-35.2269,-0.461081,-0.00704116,0.141814,0.238845,0.0681177,0.334952,-1.49048,-0.218248,1.50362,-1.16558,-0.359823,1.67959,0.174978,0.121847,-0.16349,0.653875,-0.271066,-0.555595,1.61847,0.425932,1.08584,-0.928273,0.868721,-0.621367,-2.81594,1.53555,-0.222176,-0.885716,2.1472,-0.329494,1.74324,0.719167,1.47279,1.54098,1.12224,1.79769,0.690469,1.26889,1.3738,1.18596,0.604004,0.262445,0.313416,-0.0127639,-0.0926564,-0.20225,-2.16076,0.910243,0.636391,1.34151,-0.217695,-0.0966416,0.607272,0.563853,0.0137734,0.789517,0.141507,-0.037271,2.21843,-1.9763,0.465989,0.5431,0.624996,-0.0706103,-0.978003,-0.436045,-0.158222,-2.46582,-2.4885,0.0268303,0.00261886,0.0404596,-0.218411,-0.0379916,0.206193,-0.172336,-0.0580689,0.231147,0.017773,0.0102384,-0.0302263,0.0856872,-0.045482,-0.0858321,0.22248,0.0533617,0.146946,-0.138683,0.116155,-0.0951594,-0.406379,0.21072,-0.0385488,-0.132648,0.297461,-0.0537679,0.240175,0.0949465,0.20182,0.211491,0.152108,14.4953,15.5843,13.6886,9.15903,7.23482,7.49397,5.98276,5.66167,5.24905,1.35766,11.3157,9.36615,15.2406,5.19337,5.64611,9.17972,8.9086,6.09339,10.4107,6.65521,5.88237,27.923,1.54206,8.32652,8.78186,9.29275,5.74851,3.07226,4.46656,5.41107,1.09979,1.0827,-0.434251,-0.458462,-0.420621,-0.679492,-0.499072,-0.254888,-0.633417,-0.51915,-0.229934,-0.443308,-0.450842,-0.491307,-0.375394,-0.506563,-0.546913,-0.238601,-0.407719,-0.314135,-0.599764,-0.344926,-0.55624,-0.86746,-0.250361,-0.49963,-0.593729,-0.16362,-0.514849,-0.220906,-0.366134,-0.259261,-0.24959,-0.308973,0.606888,0.612649,0.603632,0.663625,0.622241,0.563379,0.653264,0.626949,0.557232,0.609047,0.61084,0.620414,0.592762,0.624,0.633419,0.559369,0.600541,0.577894,0.645602,0.585387,0.635582,0.704217,0.562265,0.622372,0.64422,0.540814,0.625942,0.555003,0.590525,0.564455,0.562076,0.576635
70.954,0.970204,0.0806108,6,63,0,-39.2265,0.355593,-0.693031,0.222966,-0.88656,-1.16795,-1.62078,-0.142019,-0.247101,-0.143994,-0.410684,0.182224,-0.81762,0.846623,-0.862682,0.0981631,-1.26593,-1.67789,1.06286,-0.484063,1.4893,-1.10202,-0.442802,-1.54756,-0.326764,0.0558628,1.13255,-0.399164,0.295225,-1.93364,0.161829,-0.702996,0.246876,-0.45366,0.641898,0.301345,1.87001,0.844619,-0.390877,-0.281202,-0.302296,0.815013,0.272996,-1.27886,0.702012,-0.0236783,0.0483776,-0.934085,-0.338929,-0.134141,0.927345,1.81166,-0.523227,-0.520043,-0.75823,0.343593,0.154688,0.430249,1.36802,0.107919,-1.12232,-0.0855733,0.824459,-0.401207,0.183467,-2.16355,-0.723367,-0.169866,-0.630326,-1.60901,-0.890704,-0.953444,-1.05441,-0.724697,-0.748126,-0.725137,-0.7846,-0.652401,-0.875333,-0.504263,-0.88538,-0.671144,-0.97529,-1.06714,-0.45605,-0.800961,-0.360969,-0.938744,-0.791761,-1.03809,-0.765888,-0.680576,-0.44051,-0.782031,-0.627206,-1.12417,-0.656949,-0.849776,-0.637986,-0.794182,-0.54991,-0.625841,4.66397,5.11665,5.0263,12.9149,8.17096,2.20308,11.7393,6.35989,6.75897,2.94781,4.87316,5.79336,14.2003,29.9692,4.17069,4.18193,3.41984,8.673,7.39395,9.3316,20.6036,7.10757,2.51451,6.03595,13.0184,4.62345,7.57588,1.04356,3.52204,5.62116,3.80998,1.66698,-0.535111,-0.597851,-0.698816,-0.369104,-0.392533,-0.369544,-0.429007,-0.296808,-0.51974,-0.14867,-0.529787,-0.315551,-0.619697,-0.71155,-0.100457,-0.445368,-0.00537573,-0.583151,-0.436168,-0.682493,-0.410295,-0.324983,-0.0849175,-0.426438,-0.271613,-0.768574,-0.301356,-0.494183,-0.282393,-0.438589,-0.194317,-0.270248,0.630674,0.645164,0.667925,0.591242,0.596892,0.591349,0.605636,0.573662,0.627087,0.537099,0.629433,0.57824,0.65015,0.670744,0.525093,0.609537,0.501344,0.641792,0.607346,0.664295,0.601159,0.580538,0.521217,0.605023,0.567489,0.683212,0.574774,0.621091,0.570133,0.607923,0.548427,0.567154
84.4242,0.872982,0.0806108,5,31,0,-38.4056,0.0214968,-0.404287,0.119368,-1.22308,-0.790115,-0.691717,-0.560853,-0.197657,-0.402877,1.03265,0.677231,-0.44168,-0.806673,1.3574,-0.0704351,0.226574,-1.42205,0.364926,0.918833,-0.152446,1.16793,-0.578949,0.021043,-0.706354,-2.06844,1.36338,-0.572394,0.688975,-0.93936,-1.29867,1.17708,0.209994,1.35243,1.9535,1.07057,1.89263,1.04349,0.301978,0.664447,0.729982,0.498529,0.121126,-0.797826,0.444695,-0.460433,0.247113,-1.51251,-0.760215,0.133915,0.694244,0.658838,-0.291131,0.617633,-0.289298,0.0142478,1.09565,0.28034,0.0991397,0.87887,-1.90976,-0.493249,0.437889,0.268885,-0.175729,-1.0364,-0.749858,0.327518,-1.89597,-2.59226,-0.550284,-0.498601,-0.486856,-0.471235,-0.427881,-0.452377,-0.281022,-0.323447,-0.457009,-0.500578,-0.242258,-0.412695,-0.377241,-0.574034,-0.360727,-0.294608,-0.422484,-0.264874,-0.473395,-0.401775,-0.488603,-0.651192,-0.241543,-0.472612,-0.322046,-0.516416,-0.559306,-0.263782,-0.379221,-0.242851,-0.171102,-0.276495,9.09518,13.2763,14.2159,11.1657,7.53099,2.88669,10.5557,4.10488,8.5891,1.36937,3.00223,7.63217,13.6955,13.1988,4.89807,12.6433,4.90745,6.73623,20.8204,8.89212,7.36018,16.6054,0.904676,3.96669,10.481,8.78646,5.52488,2.25052,3.03486,9.34083,0.917787,0.443806,-0.528787,-0.477104,-0.465359,-0.449738,-0.406384,-0.430881,-0.259526,-0.301951,-0.435513,-0.479081,-0.220761,-0.391198,-0.355745,-0.552537,-0.33923,-0.273111,-0.400987,-0.243377,-0.451898,-0.380278,-0.467106,-0.629695,-0.220046,-0.451116,-0.300549,-0.494919,-0.53781,-0.242285,-0.357724,-0.221354,-0.149605,-0.254999,0.6292,0.617064,0.614285,0.610577,0.600221,0.606084,0.56452,0.574919,0.607189,0.617531,0.554967,0.596571,0.58801,0.634724,0.584003,0.567857,0.598925,0.560546,0.61109,0.59394,0.614699,0.65242,0.554791,0.610904,0.574577,0.621265,0.631303,0.560277,0.588489,0.555114,0.537332,0.563406
76.2141,0.972626,0.0806108,5,63,0,-45.8276,-0.0294491,-0.336924,0.1262,-0.132432,0.733101,1.1336,-0.466008,-1.34224,0.811817,-0.0522395,-0.672862,0.453319,2.14243,-2.11154,-0.440342,-1.47046,-0.0754869,0.969562,0.912363,1.08475,0.524895,-0.893492,-0.0574323,-0.627155,-1.24377,0.850682,-0.235932,0.160833,-0.631813,0.279044,-0.204544,0.400533,-0.117475,-0.257242,0.865427,1.42893,0.744806,1.14971,0.69141,-0.0838759,1.44564,0.710982,0.31901,0.240697,0.583998,-0.157453,-1.60186,1.3283,1.58475,1.56567,0.732721,0.661957,0.0330538,-0.583432,0.263249,0.21803,0.939012,0.820198,2.06168,-1.27169,1.03826,1.27603,0.0418792,0.189541,-2.55492,-0.166833,-0.0575616,-1.89226,-1.71338,-0.353637,-0.244406,-0.193863,-0.395734,-0.506315,-0.234472,-0.343516,-0.421839,-0.279714,-0.066548,-0.603401,-0.392495,-0.522496,-0.34645,-0.214564,-0.221783,-0.200028,-0.270682,-0.449683,-0.344172,-0.416071,-0.493889,-0.229567,-0.366698,-0.316626,-0.416659,-0.301708,-0.362737,-0.286376,-0.351749,-0.369388,-0.227706,9.82811,6.98594,3.92145,12.2516,7.08852,5.29379,4.99384,6.44883,3.71233,1.26599,11.2263,13.5891,13.3973,7.20423,6.83436,4.27828,2.70307,5.07843,4.91024,8.4007,7.68923,19.3847,1.61894,9.04522,10.7976,4.3065,4.80715,0.622516,3.68649,3.99906,1.01976,1.16509,-0.383086,-0.273855,-0.223312,-0.425183,-0.535764,-0.263921,-0.372965,-0.451288,-0.309163,-0.0959971,-0.63285,-0.421944,-0.551945,-0.375899,-0.244013,-0.251232,-0.229477,-0.300131,-0.479132,-0.373621,-0.44552,-0.523338,-0.259016,-0.396147,-0.346075,-0.446108,-0.331157,-0.392186,-0.315825,-0.381198,-0.398837,-0.257155,0.594617,0.568039,0.555597,0.604723,0.630826,0.5656,0.592175,0.610945,0.576681,0.523981,0.653135,0.603948,0.634587,0.592884,0.560702,0.56248,0.557119,0.574474,0.617543,0.592334,0.609574,0.627928,0.564394,0.597762,0.585666,0.609713,0.582041,0.596809,0.578306,0.594162,0.598408,0.563937
88.1708,0.9158,0.0806108,6,63,0,-44.4228,-0.243814,-0.141225,0.142943,-0.869749,-0.978606,-1.33698,0.698185,0.0354197,-0.449331,-2.21624,0.95358,0.282375,0.0940884,-0.164705,0.141853,-0.673618,-0.663559,0.365389,-0.0237243,1.50973,-0.398844,-1.03383,0.25772,0.356227,-1.1468,0.155834,-0.596773,-0.396894,0.834158,-0.862872,0.147538,-0.695781,0.306475,0.903286,-0.189799,1.64564,0.898334,1.19949,1.25065,1.32949,0.0711893,0.455913,-0.401462,0.886841,0.00539562,-0.187439,-1.82561,-0.0395279,-0.294238,0.638701,1.05095,-0.359557,0.0344958,0.170325,0.542174,0.80978,0.757448,0.408705,1.44636,-1.02138,0.272133,1.56223,0.957158,0.8307,-1.50904,0.172936,0.346052,-1.37344,-1.46734,-0.26555,-0.28111,-0.332337,-0.0414242,-0.136162,-0.205454,-0.458023,-0.00491715,-0.100862,-0.127776,-0.164769,-0.120948,-0.237514,-0.236077,-0.0889952,-0.144616,0.0745805,-0.198237,-0.289004,-0.104386,-0.0903048,-0.305152,-0.11895,-0.22653,-0.197959,-0.0219877,-0.264567,-0.120136,-0.240683,-0.0974165,-0.0121063,-0.168356,15.2286,15.9449,17.1152,5.52669,7.80839,3.61463,11.4997,5.2095,4.3809,1.00564,5.00345,3.98013,9.20185,13.3264,3.7533,5.34748,6.04146,8.43754,10.7305,10.2377,7.48418,19.0097,2.07114,6.62006,21.095,12.2495,10.9341,1.33645,6.05565,7.07458,1.50958,1.38746,-0.509364,-0.524924,-0.576151,-0.285238,-0.379976,-0.449268,-0.701836,-0.248731,-0.344675,-0.37159,-0.408582,-0.364762,-0.481328,-0.47989,-0.332809,-0.38843,-0.169233,-0.442051,-0.532817,-0.3482,-0.334119,-0.548966,-0.362763,-0.470344,-0.441772,-0.265802,-0.508381,-0.363949,-0.484496,-0.34123,-0.25592,-0.412169,0.624657,0.628299,0.640181,0.57083,0.593867,0.610465,0.668595,0.561864,0.585326,0.591843,0.600748,0.590193,0.618061,0.617722,0.582443,0.595905,0.542208,0.608748,0.63014,0.586181,0.582761,0.633896,0.589709,0.615465,0.608681,0.566062,0.624427,0.589996,0.618809,0.584489,0.563633,0.601608
87.572,0.914326,0.0806108,6,63,0,-54.9442,-0.34578,-0.135637,0.0667126,-0.574786,-0.433382,0.00740411,-1.19205,-0.304754,1.04438,1.71141,-0.743251,-0.0515414,0.289174,0.0823295,-0.185327,0.490889,0.0597946,-0.632286,0.643561,-0.896154,-0.274787,0.977952,-0.203123,1.12977,-0.792435,0.739515,0.629372,-0.702848,-0.807802,1.0824,0.485957,0.522505,0.909242,-0.0741906,1.39268,1.70105,1.04961,0.763677,0.408597,-0.348118,1.3843,0.62915,-0.370231,0.0917036,0.35242,0.742738,-1.19988,0.708748,1.30251,1.36335,0.734196,0.330562,0.339379,-0.0515919,0.268797,0.359202,-0.0778482,1.00104,1.03974,-1.86098,0.476383,0.615331,-0.532709,-0.487833,-1.42085,-0.895315,-0.364004,-1.26717,-2.08392,-0.173983,-0.164549,-0.135143,-0.215162,-0.155968,-0.0659639,-0.0214644,-0.185221,-0.139076,-0.116346,-0.130145,-0.148001,-0.102889,-0.131648,-0.177819,-0.0927036,-0.195422,-0.153969,-0.0703955,-0.149188,-0.0602675,-0.188503,-0.0863023,-0.0936501,-0.182526,-0.189528,-0.0634274,-0.103218,-0.10078,-0.0749793,-0.140587,-0.0427283,12.2144,8.41418,3.80251,23.4303,10.6059,3.71526,6.03335,7.93238,11.9489,1.55526,11.5301,21.5028,22.9206,11.8422,7.75247,7.82454,5.19085,7.26583,7.98905,5.04975,15.6701,16.3198,0.777045,9.03465,10.4532,3.13275,3.28384,1.23331,2.14109,3.73963,1.44919,0.614924,-0.519763,-0.510329,-0.480923,-0.560942,-0.501748,-0.411744,-0.367244,-0.531001,-0.484856,-0.462126,-0.475925,-0.493781,-0.448669,-0.477428,-0.523599,-0.438484,-0.541202,-0.499749,-0.416176,-0.494968,-0.406048,-0.534283,-0.432082,-0.43943,-0.528306,-0.535308,-0.409207,-0.448998,-0.44656,-0.420759,-0.486367,-0.388508,0.627092,0.624884,0.617966,0.63667,0.62287,0.601506,0.590793,0.629717,0.618894,0.613518,0.616785,0.620997,0.610323,0.61714,0.627989,0.607898,0.632092,0.6224,0.602568,0.621276,0.60014,0.630481,0.606371,0.608123,0.629088,0.63072,0.600898,0.610401,0.609821,0.603665,0.61925,0.595924
84.1754,0.941728,0.0806108,6,63,0,-48.2363,-0.40862,-0.0712294,0.186202,-0.447204,0.136012,-0.462972,0.126089,-0.218414,1.29827,-0.833339,1.52617,0.780415,-0.421807,-0.181683,0.444079,-0.268955,-0.930314,1.42689,1.27025,0.913508,-0.00578316,-0.939866,0.178199,-0.428855,-0.619511,0.583046,-0.725827,1.12276,1.01881,-0.524039,0.49019,0.796556,1.01472,1.71652,0.690159,1.53838,0.721236,1.97015,1.41985,1.47638,0.0677018,1.14467,-0.417687,0.38243,0.346207,0.0980074,-2.00726,-0.292949,0.213604,1.71251,1.55802,0.354004,0.7117,-0.385492,1.4634,1.67545,0.097739,0.970396,1.31818,-1.51455,0.861363,1.68368,0.202769,0.0233244,-1.64619,-0.0994891,1.21751,-1.7395,-2.23201,-0.1545,-0.0459038,-0.157436,-0.0477513,-0.111899,0.170511,-0.226399,0.212947,0.0740854,-0.149771,-0.105059,0.011459,-0.121309,-0.244456,0.194461,0.165293,0.0988676,-0.0723062,-0.246234,-0.0380484,-0.151083,-0.186584,0.0373348,-0.20638,0.137831,0.118476,-0.168806,0.0200449,0.0770909,0.117714,0.24839,0.0572796,19.285,12.9673,13.5069,4.8901,10.633,3.44572,6.1362,5.97797,4.99816,1.09492,3.77009,5.43274,16.0147,14.3261,6.01168,7.78102,3.52667,13.3811,15.5923,4.9972,9.37708,12.0505,1.56211,8.66793,15.6852,5.39045,4.73606,1.42062,4.3346,11.2065,1.32816,0.931069,-0.56312,-0.454524,-0.566056,-0.456372,-0.520519,-0.23811,-0.635019,-0.195673,-0.334535,-0.558391,-0.51368,-0.397161,-0.52993,-0.653076,-0.21416,-0.243327,-0.309753,-0.480927,-0.654855,-0.446669,-0.559703,-0.595204,-0.371286,-0.615,-0.270789,-0.290145,-0.577427,-0.388576,-0.33153,-0.290907,-0.160231,-0.351341,0.637174,0.611714,0.637853,0.612153,0.627269,0.559248,0.653627,0.548763,0.582862,0.63608,0.625669,0.598005,0.629467,0.657703,0.553336,0.560533,0.576825,0.617967,0.658104,0.609847,0.636384,0.644558,0.59177,0.649081,0.567287,0.572032,0.640475,0.59594,0.582132,0.572218,0.539972,0.586943
87.0872,0.997251,0.0806108,6,63,0,-51.9461,-0.310547,-0.092914,0.151062,-1.1091,-1.32879,-0.90281,-0.586102,-0.51778,0.926773,0.885152,-1.56481,-0.839686,1.88741,-0.579894,-0.522747,0.172616,-0.378795,-1.14342,-0.345892,0.453474,-0.551388,0.959619,0.362568,0.744055,-1.90217,0.428226,0.457292,-2.57116,-0.598594,0.306534,0.15933,0.00812443,0.75534,-0.0317232,1.30095,1.62274,0.987199,0.621637,0.486241,0.217266,1.40845,0.1859,0.165845,0.762244,0.182023,0.199703,-0.7858,0.630468,0.995015,1.29625,0.633048,-0.0475647,-0.469248,0.400807,-0.446637,-0.122447,0.0372525,0.365388,1.59497,-1.73519,0.262562,1.05242,0.119362,0.707316,-1.25851,-0.310939,-0.419602,-1.03667,-1.78672,-0.260457,-0.293644,-0.229295,-0.181452,-0.171131,0.0470865,0.0407991,-0.329299,-0.219759,0.192203,-0.180514,-0.171881,-0.0668382,-0.150136,-0.265642,-0.145165,-0.0244112,-0.176208,0.0520484,-0.0381435,0.0194848,-0.380261,-0.0282252,-0.0238343,-0.481319,-0.183339,-0.0466083,-0.0688452,-0.0916867,0.0211895,-0.0977062,0.103611,9.3598,8.18875,6.27911,20.3518,6.08766,5.96832,10.7535,6.06441,6.17119,2.33265,9.44175,13.5315,18.2179,9.46583,4.83455,3.18835,7.52643,3.26032,4.49005,5.25679,7.26781,24.4663,0.913718,6.56626,14.3205,5.70064,10.1859,1.46279,3.72768,3.3485,1.82093,0.868402,-0.571003,-0.604191,-0.539841,-0.491999,-0.481678,-0.26346,-0.269747,-0.639845,-0.530306,-0.118344,-0.491061,-0.482428,-0.377385,-0.460682,-0.576189,-0.455712,-0.334958,-0.486755,-0.258498,-0.34869,-0.291062,-0.690807,-0.338772,-0.334381,-0.791866,-0.493886,-0.357155,-0.379392,-0.402233,-0.289357,-0.408253,-0.206936,0.638995,0.646615,0.631775,0.620577,0.618144,0.565487,0.567031,0.654718,0.629554,0.529551,0.620356,0.618321,0.593242,0.613176,0.64019,0.611996,0.582965,0.619342,0.564267,0.5863,0.572256,0.666146,0.583892,0.582825,0.688232,0.621021,0.588352,0.593726,0.599224,0.571839,0.600669,0.55155
84.54,0.961688,0.0806108,6,63,0,-49.6648,-0.121685,-0.278688,0.152951,-1.11314,-0.319409,0.0621209,-0.595582,-0.0153138,-0.913739,-1.33521,2.05684,0.170733,-0.281247,-0.222758,0.552271,-0.460501,-0.565218,1.80373,1.73361,0.976599,-0.278719,-1.39654,-0.376463,-0.62063,-1.34744,1.6266,-0.594123,1.62032,0.807421,-0.188147,0.937931,0.587804,0.431289,1.72682,-0.143056,1.7497,0.8967,0.847974,0.66159,0.830579,0.0480586,0.538063,-1.14384,0.0684322,-0.273631,0.349785,-1.87585,-0.041654,-0.076884,1.10797,0.509742,-0.110934,0.73417,-0.307824,1.22236,0.813062,0.564074,0.92965,0.328121,-1.30615,0.275163,0.852405,0.293199,-0.695216,-1.17832,-0.419898,0.437051,-1.13402,-2.32667,-0.448943,-0.327542,-0.269186,-0.369783,-0.28103,-0.418445,-0.48291,0.0359087,-0.252574,-0.321705,-0.312759,-0.194217,-0.349122,-0.365138,-0.00280504,-0.0135297,-0.129316,-0.321318,-0.492291,-0.336268,-0.373614,-0.48478,-0.0298979,-0.36956,-0.0308574,-0.155192,-0.307465,-0.13523,-0.188782,-0.212721,-0.0145691,-0.300568,12.3059,10.4119,12.1155,6.00623,9.32021,2.06271,6.11697,4.50118,7.87234,1.06997,5.54198,5.36964,15.5369,9.08649,5.20817,11.1121,4.36526,17.2152,11.9267,9.54015,13.241,7.72089,1.78333,7.36281,12.3549,7.48286,3.08423,1.99991,3.94789,8.51311,2.08096,0.714176,-0.570628,-0.449226,-0.390871,-0.491467,-0.402715,-0.54013,-0.604595,-0.0857761,-0.374259,-0.44339,-0.434444,-0.315902,-0.470807,-0.486823,-0.12449,-0.135214,-0.251,-0.443003,-0.613975,-0.457953,-0.495299,-0.606464,-0.151583,-0.491244,-0.152542,-0.276876,-0.42915,-0.256915,-0.310467,-0.334406,-0.136254,-0.422253,0.638908,0.610455,0.596492,0.620452,0.59934,0.631843,0.646707,0.521431,0.592488,0.609066,0.606934,0.578325,0.615575,0.619358,0.531082,0.533752,0.562423,0.608974,0.648847,0.612528,0.621354,0.647134,0.537823,0.6204,0.538062,0.56878,0.605671,0.563878,0.576999,0.582831,0.534011,0.604022
