lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_c,s_c,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0646997
# Diagonal elements of inverse mass matrix:
# 0.142392, 0.138159, 0.104566, 0.100634, 0.0160722, 0.015724, 0.1378, 0.0239006, 0.199949, 0.190608, 0.195262, 0.186205, 0.186244, 0.199059, 0.177666, 0.18713, 0.204007, 0.180218, 0.18552, 0.206862, 0.260063, 0.267256, 0.224003, 0.243095, 0.274911, 0.218608, 0.270841, 0.221828, 0.2211, 0.223873, 0.195116, 0.27387, 0.183329, 0.223086, 0.172643, 0.218807, 0.232248, 0.199591, 0.223919, 0.190458
-3884.4,0.83763,0.0646997,5,31,0,3904.42,-0.2005,0.864123,-0.244544,-0.530689,-0.150476,-0.0168302,-0.252279,0.568714,0.443031,-0.149607,0.200169,-1.41598,-1.07403,0.514695,-0.697246,-0.715709,-0.297943,0.55029,-1.29029,0.203454,-0.346205,-0.461001,-0.0614001,-0.359627,-0.784598,-0.618917,-0.190109,0.278195,-0.0835846,-1.05013,-0.275562,-0.641292,-0.655476,-0.861456,0.734935,0.745185,-0.460919,-0.493328,-0.541763,-0.534437,1.15375,0.47936,0.840814,-0.751977,-0.334114,1.24293,0.0777047,0.140993,0.354381,1.30772,-0.597092,1.10103,-0.791557,-1.02314,-0.60671,-0.939972,-1.21243,-1.11305,-0.734731,-0.138649,-0.547143,-1.637,-1.17709,-1.61152,-1.47525,-1.80901,-0.225674,-0.260762,-1.59087,-1.11456,-1.4718,-1.27246,0.239805,0.382403,0.301363,0.679609,0.58276,0.223926,0.480584,0.46481,0.412321,0.212868,0.644991,0.249547,0.688166,0.735584,0.64719,0.719094,0.770729,0.752697,0.675842,0.534607,0.633473,0.837127,0.764424,0.833622,0.813854,0.859242,0.55618,0.564824,0.830738,0.752979,0.813331,0.781164
-3885.77,0.98277,0.0646997,5,31,0,3901.71,-0.00653984,1.06248,-0.196263,-0.685255,-0.127428,-0.0601674,-0.513634,0.576469,0.595588,-0.506437,0.100898,-1.53821,-1.24345,-0.00854237,-1.27825,-0.484164,-0.0580455,0.33071,-1.18304,0.00653891,-0.701331,-0.285476,-0.136823,-0.519507,-0.378175,-0.615184,-0.355025,-0.143765,-0.459635,-0.777875,-0.718752,-0.851172,-1.01799,-0.821963,0.68137,0.635917,-0.180329,-0.266772,-0.0357894,-0.817408,1.50775,0.336491,0.953716,-0.665616,-0.306565,0.91845,-0.311694,0.551618,0.804663,1.28243,-0.285713,1.07693,-1.04214,-0.725185,-0.516364,-0.928718,-0.70415,-0.859555,-0.779899,-0.414517,-0.769946,-1.1467,-1.64662,-1.92905,-1.87663,-1.83473,-0.250619,-0.426297,-1.25572,-0.957287,-1.03372,-1.60682,0.181273,0.416662,0.278138,0.660521,0.576047,0.285274,0.577299,0.365489,0.309029,0.217137,0.570946,0.254087,0.739263,0.673748,0.626297,0.716815,0.669107,0.702568,0.685658,0.60217,0.683509,0.758907,0.838434,0.873144,0.867224,0.862324,0.562329,0.604989,0.778289,0.722578,0.737636,0.83297
-3888.84,0.762526,0.0646997,5,31,0,3903.52,-0.243164,0.601266,-0.407181,-0.534755,-0.118452,0.123961,-0.414338,0.605318,0.446084,-0.51516,-0.133581,-1.41395,-1.06881,0.787581,-1.3968,-0.76426,-0.10078,0.303914,-1.17485,0.13905,-0.764942,-0.749344,0.318909,-0.191587,-0.575863,-0.239836,-0.334601,-0.209386,-0.135872,-0.869647,-0.91603,-1.49371,-1.13758,-1.21835,0.535812,0.629291,-0.465591,-0.790698,-0.770155,-0.652203,1.3901,0.3645,0.755271,-0.50671,-0.101814,1.74538,-0.402227,0.294668,0.797266,1.2847,-0.244624,1.23015,-1.0039,-1.08024,-0.135944,-0.67402,-0.801032,-0.928821,-0.651703,-0.563113,-0.526372,-1.49443,-1.55362,-1.91095,-1.71082,-1.75496,-0.285492,0.0467168,-1.4202,-1.20765,-1.29297,-1.16108,0.199392,0.409871,0.319674,0.624035,0.525432,0.14863,0.599223,0.426861,0.310611,0.216751,0.560853,0.226154,0.731825,0.746539,0.533934,0.662403,0.690195,0.716836,0.657394,0.637172,0.628637,0.816742,0.825435,0.871126,0.846942,0.852577,0.570892,0.488323,0.805369,0.769882,0.78465,0.76153
-3891.3,0.973882,0.0646997,5,63,0,3915.75,-0.157704,0.681492,-0.382893,-0.823659,0.0260475,0.0506169,-0.245195,0.696722,0.478762,-0.304602,0.34474,-1.76656,-0.807218,0.422416,-0.465944,-0.276908,-0.0399983,0.69248,-0.855989,0.607802,-0.334342,-0.357981,-0.466033,-0.79531,-0.762125,-0.450934,-0.388418,0.453817,-0.351611,-0.495815,-0.71487,-0.950393,-0.620713,-1.12513,0.598883,0.243749,-0.61076,0.0324267,-0.445804,-0.652839,1.18521,0.415999,1.06332,-1.05203,-0.105822,1.12583,0.229388,0.404272,0.67656,1.39084,-0.146506,1.28191,-0.731776,-0.735198,-0.893867,-1.21708,-1.16259,-0.983034,-0.768667,0.00374478,-0.793596,-0.964158,-1.57134,-1.69957,-1.49134,-1.92593,-0.295065,-0.546944,-1.47539,-0.872563,-1.24964,-1.53761,0.234116,0.397475,0.256675,0.741164,0.526431,0.244931,0.442903,0.400286,0.33703,0.199273,0.536561,0.217226,0.675195,0.675945,0.709688,0.771549,0.761803,0.72771,0.683233,0.499064,0.688603,0.723954,0.827975,0.845478,0.816279,0.872798,0.573236,0.633426,0.813876,0.705279,0.777237,0.823117
-3891.18,0.99968,0.0646997,5,31,0,3908.27,-0.0830983,0.369594,-0.544648,-0.865007,-0.0132464,0.0963165,-0.424603,0.553874,0.629339,-0.312315,0.0709641,-1.02478,-0.741018,0.933315,-1.20733,-0.394457,-0.0654132,0.515193,-1.15067,0.347039,-0.64508,-0.67427,0.221744,-0.324128,-0.469591,-0.197399,-0.281223,-0.0362883,-0.0807234,-1.10348,-0.813486,-1.36189,-1.30024,-0.821124,0.439061,0.628238,-0.468887,-0.502328,-0.698253,-0.354258,1.31117,0.362323,0.74663,-0.347062,-0.0566138,1.61669,-0.519838,0.300228,0.61128,1.20114,-0.470374,1.04532,-0.97946,-1.01893,-0.219232,-0.768189,-0.802428,-0.829467,-0.624341,-0.465956,-0.514503,-1.64591,-1.58099,-1.93985,-2.06054,-1.49488,-0.431443,-0.0506604,-1.3543,-1.24516,-1.37047,-1.10737,0.212291,0.410397,0.321556,0.585905,0.51415,0.165662,0.62711,0.425502,0.351767,0.231273,0.615472,0.260124,0.727001,0.734764,0.55459,0.683129,0.690494,0.696242,0.651205,0.614426,0.625862,0.838338,0.829345,0.874336,0.887009,0.81681,0.606218,0.512662,0.794831,0.776461,0.797456,0.751638
-3887.58,0.995351,0.0646997,5,31,0,3906.76,-0.217244,0.324583,-0.46611,-0.608012,-0.100005,0.102848,-0.218395,0.49706,0.261182,-0.184451,0.211059,-1.33012,-0.794042,0.673839,-0.959814,-0.204655,0.216416,0.395761,-0.721906,0.350879,-0.38773,-0.260816,-0.185983,-0.377821,-0.765697,-0.444083,-0.235722,0.342988,-0.372656,-0.793154,-0.982093,-1.01048,-0.67534,-1.33974,0.633501,0.671745,-0.304553,-0.418046,-0.710775,-0.35396,0.855954,0.35599,0.759261,-0.766393,-0.179866,1.28025,-0.322353,0.487137,0.77238,1.02158,-0.138777,1.06984,-0.729188,-0.67989,-0.707905,-0.923028,-1.09551,-1.16006,-0.643154,-0.0935566,-0.840247,-1.45673,-1.69249,-1.53846,-1.3314,-1.96669,-0.230192,0.00598797,-1.28079,-0.942162,-1.32608,-0.955692,0.298185,0.411931,0.318807,0.68274,0.544846,0.217507,0.579898,0.380568,0.315965,0.26472,0.534639,0.255434,0.674627,0.663714,0.669938,0.715659,0.749418,0.761343,0.655466,0.523372,0.698517,0.811032,0.844551,0.823241,0.791073,0.877255,0.557295,0.498503,0.782584,0.719536,0.790192,0.722258
-3891.21,0.818977,0.0646997,5,31,0,3910.73,-0.0889367,0.774403,-0.518681,-1.12532,-0.0452573,0.0342186,-0.131102,0.523541,0.803349,-0.199923,0.328996,-1.46778,-0.848621,0.458288,-0.808553,-0.538699,-0.221481,0.634711,-1.11298,0.277715,-0.680813,-0.697291,0.0403591,-0.618037,-0.49193,-0.230213,-0.396761,-0.035859,-0.181208,-0.618409,-0.104064,-0.704632,-0.87386,-0.244177,0.952024,0.695216,-0.147555,-0.108996,-0.0503463,-0.223192,1.6601,0.632242,1.16467,-0.625077,0.0169126,1.32031,0.0675181,0.361959,0.617709,1.50551,-0.261499,1.19067,-1.17068,-1.22229,-0.518854,-1.18779,-0.976531,-0.852595,-0.916487,-0.556435,-0.715834,-1.2294,-1.29099,-1.83366,-2.0362,-1.40567,-0.291957,-0.483839,-1.44247,-1.21163,-1.20657,-1.36095,0.159748,0.347002,0.237819,0.651372,0.495772,0.210767,0.483127,0.410485,0.350303,0.181605,0.565005,0.23314,0.763268,0.772465,0.62688,0.766345,0.726419,0.701111,0.714326,0.635627,0.671689,0.773714,0.784315,0.862198,0.884546,0.803082,0.572475,0.618654,0.808836,0.770587,0.769692,0.795914
-3890.6,0.99502,0.0646997,7,191,0,3913.15,0.0895052,0.965791,-0.066019,0.0361984,-0.135343,-0.0181836,-0.736919,0.83929,-0.13866,-0.700526,-0.22487,-1.76744,-1.37838,0.342368,-1.64237,-0.799138,-0.161511,0.0191679,-1.14764,-0.0913289,-0.788394,-0.803687,-0.649929,-0.646906,-1.14511,-1.06229,-0.631147,-0.106638,-0.778055,-1.18336,-1.67412,-1.7491,-1.81098,-2.00514,-0.139349,0.194489,-1.02623,-1.18552,-1.50278,-1.23727,0.94681,0.311415,0.797576,-0.723984,-0.266649,1.44359,-0.499128,0.417635,0.871439,1.14665,-0.0779271,1.16221,-0.774323,-0.894659,-0.722717,-0.751207,-1.11528,-1.08296,-0.706362,-0.0638795,-0.777314,-1.29049,-1.70772,-1.85058,-1.77104,-2.08318,-0.223038,0.0639284,-1.26223,-0.967017,-1.56506,-1.12381,0.279527,0.422769,0.310544,0.673484,0.56627,0.190989,0.622254,0.397083,0.294955,0.241101,0.519472,0.238266,0.684455,0.709851,0.673205,0.679442,0.753113,0.747053,0.669597,0.515964,0.685101,0.784229,0.84654,0.864195,0.854587,0.889258,0.555529,0.484023,0.77941,0.724525,0.827078,0.754695
-3890.82,0.868797,0.0646997,5,31,0,3905.13,0.0276117,0.948958,-0.0490972,0.0653238,-0.17703,-0.0173545,-0.752305,0.794755,0.0583627,-0.528908,-0.124821,-1.85187,-1.27659,0.25488,-1.64468,-1.05204,-0.0815989,0.0572643,-1.33897,-0.0775114,-0.961311,-0.766665,-0.700088,-0.788959,-1.34477,-0.892055,-0.270339,-0.236127,-0.788701,-0.971303,-1.68932,-1.80232,-1.70089,-2.05282,-0.235115,0.192581,-1.05472,-1.2743,-1.44668,-1.24598,1.10012,0.416671,0.834498,-0.865069,-0.200482,1.31725,-0.52736,0.161464,0.89146,1.15398,-0.31782,1.18408,-0.975822,-0.918573,-0.834641,-0.964731,-1.33867,-0.97129,-0.401637,-0.219544,-0.827076,-1.1572,-1.79189,-1.98081,-1.70728,-2.20709,-0.409638,-0.0303904,-1.42847,-1.04712,-1.58034,-1.15619,0.249718,0.397314,0.302695,0.703719,0.549953,0.211277,0.628867,0.459721,0.290809,0.239763,0.578793,0.23432,0.726278,0.714751,0.697335,0.724068,0.792272,0.725377,0.599081,0.554667,0.695736,0.760823,0.857159,0.878768,0.846483,0.900885,0.601001,0.507597,0.806663,0.740221,0.829253,0.760641
-3888.44,0.821615,0.0646997,5,63,0,3906.02,0.0455188,0.699667,-0.0859715,-0.271525,-0.25193,0.0504405,-0.873097,0.519591,0.324602,-0.652191,-0.0577498,-1.70299,-1.29824,0.204258,-1.19131,-0.703057,-0.643709,0.105641,-1.4218,-0.401334,-0.953735,-0.897108,-0.245055,-0.861705,-0.829046,-0.879614,-1.01498,-0.354082,-0.595805,-1.1417,-1.06379,-1.40357,-1.52972,-1.02397,0.342691,-0.121897,-0.761545,-1.14838,-0.934186,-1.4159,1.46311,0.349443,0.963437,-0.642698,-0.110854,1.37209,0.0547316,0.679855,0.397031,1.32236,-0.312626,1.05001,-0.758851,-0.897751,-0.296138,-0.971446,-0.604832,-1.00225,-0.986297,-0.190085,-0.510019,-1.34099,-1.41775,-1.7153,-1.7468,-1.37637,-0.188796,-0.572056,-1.57655,-1.03306,-1.25725,-1.49611,0.187993,0.413517,0.276191,0.655363,0.527685,0.202282,0.486321,0.336294,0.402026,0.210427,0.577526,0.259223,0.681104,0.710487,0.573498,0.725408,0.646761,0.731501,0.728356,0.547379,0.624811,0.792653,0.804985,0.847523,0.851549,0.798407,0.547059,0.639237,0.828715,0.73751,0.778553,0.816994
-3894.17,0.99705,0.0646997,5,63,0,3907.45,0.094297,0.534339,-0.318257,-0.347041,-0.363885,0.0197505,-0.577028,0.604264,-0.0478111,-0.497323,0.151984,-1.78095,-1.22172,0.433498,-1.73262,-1.1627,-0.154474,-0.0752836,-1.25707,-0.226232,-1.0623,-0.557902,-0.638916,-0.562448,-1.56387,-0.806436,-0.155982,-0.305081,-0.713153,-0.584142,-0.936224,-1.66738,-1.1272,-1.37004,0.343517,0.687821,-0.500958,-1.14977,-0.760671,-1.22771,0.936508,0.289304,0.966853,-0.909593,-0.166792,1.46018,-0.592966,0.174646,0.688637,1.022,-0.315118,1.20996,-1.10566,-0.883677,-0.984441,-0.992699,-1.56486,-1.1491,-0.439395,-0.339947,-0.860986,-1.09063,-1.47998,-2.25636,-1.47327,-1.96465,-0.403566,-0.0480024,-1.65755,-1.01573,-1.31292,-1.37608,0.281606,0.428174,0.275508,0.712917,0.541602,0.18844,0.644045,0.456449,0.334336,0.264637,0.578134,0.229709,0.751318,0.707584,0.727989,0.729621,0.82705,0.759347,0.608115,0.584178,0.702867,0.7485,0.81457,0.905198,0.813554,0.877035,0.599544,0.511998,0.839908,0.734139,0.788002,0.798361
-3898.24,0.997449,0.0646997,5,31,0,3914.08,0.119434,0.56212,-0.315511,-0.428706,-0.331997,0.00459953,-0.715061,0.586807,0.251947,-0.399262,-0.4114,-1.36068,-1.0891,0.545489,-1.52413,-0.989011,-0.614754,-0.0965425,-1.06219,-0.338151,-0.802837,-0.808589,0.0550542,-0.763759,-0.892592,-0.66203,-0.769528,-0.21183,-0.275694,-1.14099,-1.13727,-1.68926,-1.55879,-0.871417,0.553409,0.294789,-0.450459,-1.20365,-1.12338,-0.833611,1.20433,0.372757,0.386386,-0.511365,-0.0722981,1.53653,-0.43002,0.285462,0.208799,0.958912,-0.148448,1.02651,-0.874399,-1.13782,-0.278776,-1.17489,-0.925503,-0.966408,-1.06011,-0.262225,-0.429155,-1.60825,-1.7389,-2.35898,-1.98005,-1.53286,-0.220301,-0.495489,-1.59779,-1.18687,-1.74618,-1.0745,0.230705,0.407875,0.404588,0.625126,0.518067,0.177041,0.605879,0.429115,0.447989,0.277096,0.537044,0.263762,0.70566,0.757279,0.569246,0.764028,0.716162,0.724403,0.742711,0.565183,0.605672,0.833168,0.850547,0.913646,0.878686,0.822424,0.554854,0.621399,0.831709,0.766181,0.85147,0.745452
-3894.84,0.671627,0.0646997,5,31,0,3921.71,0.131712,0.601318,-0.366523,-0.266524,-0.32795,0.00686922,-0.706941,0.611816,0.134267,-0.409403,-0.180389,-1.71875,-1.17612,0.403737,-1.34606,-0.925198,-0.763019,0.199799,-1.30614,-0.715182,-0.812684,-0.713131,-0.376063,-0.480486,-1.32244,-0.66124,-0.433636,-0.410201,-0.327404,-0.776988,-0.756885,-1.56207,-1.29905,-1.17249,0.42873,0.633831,-0.543293,-1.63798,-1.17918,-0.821547,1.14413,0.422291,0.676758,-0.810701,-0.102621,1.45178,-0.19621,0.402827,0.119581,1.31147,-0.334458,0.701927,-0.91752,-1.07249,-0.742296,-0.923078,-1.38909,-1.00303,-0.754821,-0.496453,-0.515467,-1.27735,-1.17584,-2.04364,-1.53983,-1.64821,-0.162534,0.0308522,-1.50362,-1.44606,-1.61671,-0.88416,0.241563,0.395969,0.336985,0.692259,0.525633,0.189728,0.548896,0.400633,0.47014,0.21224,0.582844,0.331385,0.714537,0.745071,0.677498,0.715669,0.800447,0.731654,0.680228,0.621625,0.626087,0.781999,0.764198,0.885303,0.82344,0.838649,0.540544,0.492288,0.818114,0.809392,0.834341,0.707684
-3893.53,0.85777,0.0646997,5,31,0,3915.61,-0.337215,0.216033,-0.280728,-0.648152,-0.255142,0.190004,-0.512185,0.711854,0.291203,-0.387646,-0.0841322,-1.79271,-1.03163,0.187221,-1.31993,-0.865567,0.375064,0.132465,-0.970766,0.188499,-0.682689,-0.670711,-0.0898517,-0.309342,-0.988519,-0.102932,-0.431429,0.00318604,-0.476996,-0.500631,-1.05603,-1.19023,-1.08671,-1.21296,0.638162,0.431967,0.11358,-0.497099,-0.323069,-1.04173,1.12403,0.306571,0.629887,-1.03908,-0.149291,1.04975,-0.378186,0.21479,1.10889,1.0445,-0.167638,1.33816,-0.645534,-0.831577,-0.440721,-0.719617,-0.921661,-0.804105,-0.562591,-0.12986,-0.68925,-1.14051,-1.89313,-1.70674,-1.78521,-1.90957,-0.517661,-0.363651,-1.32937,-0.858955,-0.989973,-1.6016,0.245264,0.423952,0.347536,0.738673,0.537254,0.259272,0.593436,0.446508,0.248079,0.260282,0.541812,0.207812,0.656003,0.696688,0.608431,0.672523,0.71538,0.690852,0.637052,0.53242,0.6658,0.757774,0.869112,0.846413,0.856338,0.870971,0.626601,0.589924,0.790737,0.702442,0.729083,0.832242
-3891.19,0.968357,0.0646997,5,31,0,3909.33,-0.345736,0.216558,-0.387186,-0.574407,-0.243743,0.184598,-0.50216,0.705379,0.263853,-0.300178,-0.0885407,-1.79177,-1.02356,0.314336,-1.22896,-0.835962,0.332338,0.202265,-0.868879,0.211118,-0.561645,-0.690412,-0.0955005,-0.417952,-0.960667,-0.0143257,-0.565938,-0.0267627,-0.318878,-0.618508,-1.06998,-1.21427,-1.29385,-1.19511,0.737014,0.354174,0.0716996,-0.571499,-0.242445,-1.02261,1.0584,0.361947,0.592502,-1.07289,-0.181719,1.13726,-0.330364,0.195051,1.0323,1.07248,-0.102709,1.30834,-0.659486,-0.977427,-0.567114,-0.946317,-1.03013,-0.826759,-0.824577,-0.290285,-0.658071,-1.36931,-1.84231,-1.67417,-1.93376,-1.83014,-0.342885,-0.375446,-1.2825,-0.889821,-0.849102,-1.53011,0.257615,0.410488,0.356061,0.745146,0.545305,0.242824,0.581848,0.451391,0.262639,0.254932,0.525655,0.212764,0.659145,0.726597,0.638097,0.720374,0.736942,0.695669,0.695207,0.572066,0.658827,0.797268,0.863222,0.842131,0.873665,0.861778,0.584891,0.592774,0.782875,0.708853,0.700379,0.822022
-3890.34,0.789867,0.0646997,5,31,0,3910.35,-0.648937,0.471459,-0.273834,-0.393841,-0.213193,0.186415,-0.249363,0.613826,0.530672,-0.367071,0.303862,-1.1723,-1.22871,0.84163,-1.01144,-0.878064,-0.210534,0.237773,-1.03606,0.255541,-0.677238,-0.652704,0.064171,-0.769136,-0.968108,-0.178473,-0.315546,0.34631,-0.164962,-0.776748,-0.995891,-1.20193,-0.938671,-0.962327,0.968733,0.327972,-0.108209,-0.524972,-0.507501,-0.92385,1.26096,0.247391,0.93487,-0.508199,-0.457055,1.59673,-0.190151,0.05905,0.43702,1.03424,-0.330589,1.25057,-0.969665,-1.11059,-0.580135,-1.46308,-1.23572,-1.17079,-0.748617,-0.115986,-0.693444,-1.6902,-1.85948,-1.74233,-1.68644,-1.68087,-0.188824,-0.473301,-1.50569,-0.991451,-1.20122,-1.55579,0.220809,0.438466,0.281938,0.624384,0.612315,0.168438,0.547395,0.485242,0.392451,0.262262,0.581903,0.222602,0.725053,0.75224,0.641098,0.812003,0.774817,0.763288,0.678877,0.528964,0.666733,0.844251,0.865237,0.850982,0.843755,0.843019,0.547066,0.616165,0.818421,0.729374,0.768742,0.825749
-3884.74,0.910559,0.0646997,5,31,0,3900.24,-0.611756,0.581845,-0.108283,-0.386149,-0.29225,0.147389,-0.467301,0.633117,0.820556,-0.200486,0.142719,-1.46689,-0.950588,0.557714,-1.2282,-0.516758,0.051776,0.548444,-1.22259,-0.150482,-0.763381,-0.495623,-0.132075,0.00969664,-0.739852,-0.220598,-0.416312,-0.071535,-0.499702,-0.49005,-0.612334,-1.23227,-0.98808,-0.8062,0.905681,0.710623,-0.214924,-0.768187,-0.525916,-0.397746,1.60241,0.422596,0.788483,-0.775763,-0.112027,1.37359,-0.321595,0.548623,0.720222,1.42103,-0.474759,0.994286,-0.943793,-0.902855,-0.686696,-0.61297,-0.886241,-1.03597,-0.789521,-0.376654,-0.895548,-1.30547,-1.58091,-1.97412,-1.79788,-1.68409,-0.357719,-0.280683,-1.80721,-1.1924,-1.36979,-1.04878,0.167645,0.395896,0.312495,0.684766,0.527978,0.20204,0.579713,0.366184,0.327344,0.1945,0.61651,0.270066,0.719865,0.711536,0.665232,0.648618,0.708114,0.738072,0.687728,0.593066,0.710034,0.786754,0.829334,0.878053,0.857891,0.843446,0.588488,0.569714,0.859025,0.767169,0.797346,0.74054
-3883.91,0.981543,0.0646997,5,31,0,3894.87,-0.528006,0.461779,-0.234747,-0.59686,-0.214319,0.170152,-0.242301,0.626617,0.664768,-0.389845,0.271574,-1.37342,-1.09071,0.82184,-1.03587,-0.908497,-0.254558,0.5017,-0.965776,0.0479958,-0.612555,-0.682864,0.185819,-0.605669,-0.89328,-0.328148,-0.380666,0.20023,-0.508972,-0.783741,-0.648953,-1.23282,-0.85622,-1.00568,0.836989,0.790461,-0.00436583,-0.505898,-0.282527,-0.508756,1.44211,0.271058,0.949111,-0.662614,-0.271783,1.62413,-0.167049,0.0767638,0.439613,1.34557,-0.213387,1.09147,-0.793379,-1.03003,-0.331494,-1.17288,-1.04915,-1.16081,-0.702877,-0.134112,-0.909849,-1.55437,-1.62818,-1.92164,-1.71901,-1.85634,-0.420511,-0.143368,-1.50305,-1.08592,-1.10824,-1.25511,0.191219,0.432647,0.279064,0.659847,0.567531,0.164636,0.541665,0.480818,0.391833,0.206595,0.553145,0.251341,0.688556,0.736921,0.582123,0.763666,0.740612,0.761481,0.668825,0.533478,0.712969,0.825545,0.83592,0.872321,0.848002,0.86487,0.603606,0.535781,0.81803,0.747612,0.7518,0.778184
-3884.09,0.990123,0.0646997,5,31,0,3894.24,-0.677674,0.621566,0.0412712,-0.641372,-0.0893895,0.171092,-0.434369,0.648157,0.710806,-0.113142,0.0662429,-1.53275,-0.87669,0.766456,-1.0254,-0.232058,0.127228,0.564354,-1.38348,0.0909311,-0.817882,-0.737598,-0.212729,-0.656577,-0.826844,-0.233636,-0.592927,-0.0272469,-0.236092,-0.599486,-0.753995,-1.08064,-0.853049,-0.699495,0.919806,0.526156,-0.129041,-0.194303,-0.591127,-0.572586,1.40703,0.534522,0.720845,-0.864277,-0.163117,1.47309,-0.291018,0.550891,0.788768,1.28833,-0.69766,0.898162,-0.911197,-0.90029,-0.546514,-1.01117,-0.909753,-0.899199,-0.745213,-0.284717,-0.521313,-1.13905,-1.81205,-1.81732,-1.86254,-1.6038,-0.354435,-0.412839,-1.50388,-1.08585,-1.48503,-1.53351,0.196702,0.369463,0.327207,0.703553,0.540689,0.186473,0.572245,0.365658,0.312433,0.216135,0.667669,0.289428,0.713245,0.711009,0.633326,0.73325,0.71295,0.710785,0.678135,0.570702,0.627455,0.757505,0.859609,0.860244,0.865593,0.832549,0.587693,0.601768,0.818152,0.7476,0.815331,0.82252
-3890.19,0.978138,0.0646997,5,31,0,3900.46,-0.83328,0.831259,0.0515376,-0.473319,-0.106425,0.160994,-0.190888,0.506465,0.096221,-0.530129,0.524071,-1.28781,-0.94623,0.425702,-0.858405,-0.753537,-0.0825481,0.667655,-0.624163,0.332272,-0.416249,-0.460046,-0.055942,-0.598804,-0.744218,-0.164061,-0.326536,0.154165,-0.197255,-0.674297,-0.268033,-0.94561,-0.853833,-1.16679,0.815726,0.528645,-0.106916,-0.0756412,-0.383189,-0.260383,0.819098,0.134929,1.19739,-0.597969,-0.202704,1.16097,-0.0900994,0.0725878,0.59903,1.42357,0.0863246,1.18731,-0.679517,-0.805912,-0.562802,-1.13044,-0.995096,-0.98052,-0.660013,-0.261837,-0.646296,-1.38345,-1.34931,-1.72968,-1.87729,-2.10772,-0.480234,-0.453585,-1.52264,-0.958682,-1.31173,-1.22602,0.305955,0.466319,0.23194,0.645191,0.550503,0.238491,0.52251,0.481861,0.354566,0.194102,0.478432,0.233741,0.663631,0.691238,0.637101,0.755921,0.730093,0.727211,0.659263,0.565088,0.656175,0.799545,0.794017,0.849371,0.8673,0.891652,0.617803,0.611491,0.820927,0.722858,0.787803,0.773122
-3892.34,0.97688,0.0646997,5,31,0,3914.23,-0.860737,0.554519,0.0511214,-0.42681,-0.159295,0.164948,-0.353816,0.592755,1.10756,0.0220467,0.263955,-1.3439,-0.432884,0.756932,-0.639439,0.0711102,0.266552,0.613947,-1.23433,0.485126,-0.775693,-0.46693,0.0547622,-0.437706,-0.735195,0.0672316,-0.331752,0.138686,-0.308862,-0.283986,-0.563595,-1.1426,-0.386117,-0.633666,0.8834,0.925756,-0.103655,-0.495081,-0.518226,-0.785998,1.58225,0.410198,0.66447,-0.918661,0.0727178,1.25017,-0.096748,0.700344,0.679429,1.13809,-0.778179,1.15763,-1.03734,-0.85221,-0.495466,-1.02502,-0.978299,-0.794348,-0.698489,-0.275547,-0.772548,-1.06098,-1.66593,-1.95213,-1.40191,-1.60197,-0.464248,-0.10436,-1.63057,-1.3007,-1.46798,-1.71525,0.170477,0.398865,0.339736,0.714769,0.481829,0.222671,0.524168,0.331736,0.336389,0.242671,0.685287,0.239098,0.738337,0.701031,0.621393,0.73595,0.726771,0.688764,0.667853,0.568454,0.684072,0.742877,0.841033,0.875679,0.802487,0.832293,0.614021,0.526066,0.836248,0.785953,0.81275,0.847516
