# 0.14781, 0.208815, 0.138414, 0.116682, 0.00859169, 0.0201362, 0.0131357, 0.0082044, 0.148035, 0.581715, 0.654809, 0.755719, 0.760408, 0.673002, 0.686443, 0.771653, 0.76967, 0.871237, 0.59797, 0.82654, 0.706981, 0.631304, 0.765392, 0.774074, 0.755419, 0.741119, 0.688975, 1.01461, 0.932365, 0.552249, 0.616307, 0.999688, 0.712139, 0.694708, 0.955588, 0.721579, 0.6567, 0.901315, 0.811819, 0.911471, 0.588717, 0.700373, 0.026364, 0.0249034, 0.263345, 0.292448, 0.190674, 0.263424, 0.211701, 0.202023, 0.290692, 0.207357, 0.301709, 0.208656, 0.211224, 0.235407, 0.209642, 0.239808, 0.21481, 0.239748, 0.253388, 0.199646, 0.203422, 0.269214, 0.244112, 0.217243, 0.209296, 0.225958, 0.232675, 0.263777, 0.469792, 0.250063, 0.254981, 0.198778, 0.279516, 0.288172
88.3142,0.935113,0.0689462,6,63,0,-54.6541,0.106177,0.192867,0.0294174,-0.844059,-0.0316844,0.176493,0.111145,0.308846,-0.522634,0.127926,0.949938,0.208835,-0.431241,0.158114,0.63527,0.518731,0.742962,0.0713497,1.16585,-0.854996,-0.922899,1.23676,-0.397657,-0.0908322,-0.106982,-0.278363,-2.29844,-0.0720157,0.361498,0.888287,1.12865,-0.0873513,0.552921,-1.40693,-1.12582,-1.36872,-0.187932,-1.11506,1.64193,-0.575369,-0.725041,1.92595,1.45227,0.887065,0.561777,0.280675,0.240025,-0.526304,-0.471352,-1.64628,0.443787,0.0505351,1.84138,-1.60537,-0.375828,0.635406,0.152237,1.44515,-0.574838,0.583295,0.668039,-0.164433,-0.849437,2.02097,1.1525,-0.657519,-0.913961,0.500061,-0.200631,0.808252,1.62181,-1.56225,1.06391,-0.601537,0.750587,0.518554,-0.401112,-0.495918,-0.577801,-0.502407,-0.441366,-0.456275,-0.427589,-0.513506,-0.373491,-0.63201,-0.640697,-0.364419,-0.573504,-0.534254,-0.53632,-0.558244,-0.816664,-0.531846,-0.476389,-0.408999,-0.37825,-0.533808,-0.451901,-0.702617,-0.666655,-0.697729,-0.546675,-0.665279,-0.312588,-0.596238,-0.615385,-0.276254,7.03293,5.48078,5.28667,2.6789,2.81272,0.991951,6.33404,4.46871,21.8827,1.02861,3.06145,7.50761,4.8906,15.3976,2.56601,7.16847,7.72812,3.69289,2.01127,25.6617,11.8772,2.38455,1.89938,6.65826,3.57619,8.75166,18.0099,1.06871,10.9795,2.50595,8.31524,6.76838,0.627997,0.515978,0.436554,0.516866,0.593891,0.576523,0.615045,0.546342,0.643323,0.406936,0.384724,0.704035,-0.0939097,-0.0792496,-0.19246,-0.221761,-0.333381,-0.406587,-0.0176962,-0.0380893,-0.017177,-0.313389,-0.60087,-0.241271,-0.798411,-0.544,-1.02047,-0.523845,-0.822043,-0.686189,-0.457967,-0.390796,0.347965,0.373793,0.392562,0.373585,0.355743,0.359733,0.350909,0.366714,0.344496,0.399647,0.404988,0.330918,0.52346,0.519802,0.547967,0.555214,0.582582,0.600269,0.504424,0.509521,0.504294,0.577712,0.645855,0.560027,0.689634,0.632742,0.735065,0.628046,0.69467,0.665119,0.612532,0.596474
91.5225,0.95787,0.0689462,6,63,0,-60.1628,-0.612179,0.35447,-0.144509,-0.528943,-0.155319,0.0845562,0.00647513,0.108796,0.495212,0.304845,0.0938815,-1.24674,0.0828989,0.273159,0.431077,-1.02442,1.05655,-0.572556,-0.199297,-0.210545,-0.850899,0.525469,0.921637,0.988287,-1.46226,0.105809,1.2003,-0.338447,1.46919,-0.0283216,-0.54345,1.69278,-1.58374,0.820394,-1.19979,0.289399,0.12551,0.139581,-1.12099,0.346793,-0.179956,-0.492348,1.53021,0.934796,0.465999,1.03957,-0.596926,1.05513,0.609957,-1.45513,0.692262,-0.0113569,1.3885,-0.723201,0.64626,0.331366,0.198678,-0.251785,0.653802,0.841043,0.0868763,-0.786005,-0.188659,-0.0377105,0.0443624,0.0353455,-0.694599,0.571656,0.012591,-0.422894,2.3988,-2.6103,0.198852,-0.651405,0.12107,0.965145,0.523831,0.115149,0.520483,0.578483,0.626623,0.182922,0.817297,0.320671,0.434457,0.431028,0.235819,0.655398,0.776168,0.796486,0.0494497,0.527467,0.861116,0.392038,0.943086,0.486578,0.329544,1.01125,0.012417,0.745305,0.12946,0.583434,0.533473,0.537762,0.153482,0.60093,0.440353,0.345122,7.1408,12.2068,2.64377,12.3857,8.1694,1.18526,8.82276,4.57037,16.9145,2.34941,8.4514,6.29635,5.56186,3.65042,8.51119,10.1393,5.00993,2.21545,3.87231,4.45915,4.81473,4.77432,2.41307,7.88208,4.67384,3.11083,43.4928,0.402569,5.56277,2.5125,5.17266,11.3865,0.722445,0.229381,0.646769,0.728878,0.855374,0.399618,1.08221,0.669967,0.572798,0.67786,0.416351,1.04689,0.0907031,-0.009525,-0.763037,-0.321183,0.193733,-0.415317,0.155157,-0.193308,-0.398561,0.132013,-1.05219,-0.137874,-0.850764,-0.402514,-0.718285,-0.508458,-1.27307,-0.174366,-0.527512,-0.55072,0.326855,0.442905,0.343718,0.325441,0.298307,0.401404,0.253088,0.338504,0.360591,0.336739,0.39739,0.259823,0.47734,0.502381,0.682013,0.579613,0.451718,0.602362,0.461288,0.548177,0.598342,0.467045,0.741195,0.534414,0.700727,0.599291,0.672229,0.624445,0.781267,0.543481,0.628903,0.634303
94.4409,0.952106,0.0689462,6,63,0,-49.3863,-0.705717,0.299442,-0.258099,-0.549422,-0.145045,0.067224,0.0606379,0.175214,0.611356,0.373987,0.290905,-0.915607,0.150322,0.302558,-0.0399277,-1.28587,0.34853,0.344465,0.456298,-1.27585,-0.992581,0.499531,0.0274045,0.650006,-0.530999,-0.0214976,0.985101,0.0264467,0.663468,-0.572317,-0.129057,1.24858,-0.824947,0.657088,-1.2572,0.273759,-0.569483,-0.621366,-0.762117,-0.13753,-0.167362,-0.219239,1.47358,1.02935,0.505944,0.643619,-0.602655,0.568441,0.151533,-1.98721,0.763708,-0.0295463,1.32315,-0.745627,0.556406,0.695175,0.478062,-0.430822,0.591863,0.888707,-0.208091,-0.638372,-0.626883,0.0747178,0.0122647,-0.0477977,-0.262038,0.740769,-0.525846,-0.354288,1.76321,-2.70664,0.318183,-1.09515,0.488994,1.36123,0.720151,0.268931,0.667575,0.724509,0.596424,0.130458,0.741702,0.740182,0.782006,0.134207,0.240144,0.798175,0.621605,0.85445,0.41277,0.603317,0.979771,0.621247,0.859485,0.397317,0.563091,1.07831,0.302837,0.857099,0.141181,0.713739,0.398377,0.378974,0.326334,0.559922,0.548765,0.529364,7.34759,8.46626,2.34723,7.8358,5.10163,0.564423,9.58023,4.23408,17.04,2.02601,7.73933,8.92769,7.13971,2.80138,8.02702,10.8957,3.52324,2.2625,2.28942,4.71378,4.42028,4.15527,3.33293,9.35667,2.54034,3.031,26.8036,0.269146,6.05631,1.41381,7.2205,17.7211,0.693057,0.163037,0.572938,0.652386,0.597473,0.12025,0.776522,0.853803,0.698626,0.152142,0.196164,0.951196,-0.111927,0.00834637,-0.493972,-0.337197,0.263125,-0.389885,0.0302666,-0.385595,-0.264851,0.0546449,-0.733618,0.137299,-0.816474,-0.175646,-0.886464,-0.566697,-1.12174,-0.206361,-0.323734,-0.349491,0.333353,0.459331,0.360559,0.342452,0.354922,0.469974,0.31507,0.298636,0.332117,0.462038,0.451116,0.278644,0.527952,0.497913,0.621042,0.583509,0.434596,0.596255,0.492434,0.595222,0.565828,0.486342,0.675599,0.465729,0.693487,0.543799,0.70816,0.638001,0.754311,0.551408,0.580234,0.586494
82.6485,0.768507,0.0689462,6,63,0,-51.4959,0.336074,-0.170709,-0.000921008,0.17899,-0.224011,0.291507,0.124653,0.10601,-0.944834,0.315793,1.04332,0.220428,-0.739487,0.756547,1.39342,-0.768372,1.29933,-1.5218,1.01355,-0.618593,-0.632606,0.619402,0.774065,0.69795,-1.06322,0.661582,-1.43176,0.600676,1.6579,1.42071,1.17579,2.10219,-1.98188,0.343464,-0.963295,-0.800942,-0.436967,-1.06187,1.25011,-0.746593,0.198051,0.573745,1.57131,0.678033,0.677312,0.700669,-0.892814,0.209652,-0.154846,-1.72642,-0.165782,-0.846774,2.00229,-1.83773,-0.208173,0.511562,-0.353481,1.45656,-0.343501,1.89073,-0.581896,-0.527721,-1.88201,1.86425,0.405229,-0.475325,-1.20386,0.344646,-0.0592647,0.360431,1.73529,-2.21747,0.444761,-0.626282,0.751862,-0.0839378,-0.615362,-0.875225,-1.17836,-0.705922,-0.504802,-1.18748,-0.534514,-1.42541,-0.624764,-1.14018,-1.14461,-0.749231,-0.70039,-0.724427,-1.28059,-0.735911,-1.39697,-0.755145,-0.421281,-0.496185,-0.573529,-0.280978,-1.5707,-0.836371,-1.24904,-1.19777,-1.08283,-1.28017,-0.550058,-1.1806,-0.882291,-0.76365,7.61826,7.73987,2.62728,5.54812,4.33325,1.49292,4.30124,2.71059,18.7075,1.3844,4.17937,6.80845,3.78723,12.9216,3.81295,17.3447,3.24386,3.36523,1.34346,17.036,6.33485,3.48693,2.12772,6.0799,4.62337,6.14533,15.6097,1.07014,6.50695,3.14769,8.01324,4.54667,0.886357,0.504793,0.219045,0.726253,1.04038,0.340317,1.06283,0.293634,0.790026,0.431081,0.331034,1.03066,0.0834258,-0.11447,-0.795286,-0.302765,-0.587078,-0.493067,0.214755,0.180364,0.033476,-0.00725625,-1.04708,-0.152896,-0.603721,-0.611607,-0.778229,-0.780937,-0.497558,-0.239728,-0.270054,0.00336629,0.291862,0.376415,0.445457,0.326017,0.261076,0.415732,0.25677,0.427114,0.312163,0.393868,0.417989,0.262956,0.479156,0.528586,0.688965,0.575118,0.642694,0.620829,0.446517,0.455031,0.491632,0.501814,0.740214,0.53815,0.646507,0.648307,0.685298,0.685882,0.621885,0.559647,0.567106,0.499158
87.6127,0.980213,0.0689462,6,63,0,-50.9921,0.0269643,-0.154792,-0.0958223,0.0966614,-0.134096,0.28413,0.232053,0.128668,-0.692238,0.296832,0.804368,-0.364424,-0.386388,1.35592,1.09771,-0.779013,1.45146,-0.41222,0.91033,-0.558379,-0.266582,0.915095,0.961832,0.14047,-0.641832,-0.293143,-0.816341,0.929885,0.592778,0.530682,0.060845,1.47279,-1.6228,0.598812,-1.22273,-0.287774,-0.64855,-0.639221,-0.0113294,-0.311105,-0.35586,0.369619,1.46724,0.701676,1.08118,0.731577,-0.981597,0.394371,-0.735127,-1.51945,-0.225071,-0.869842,1.9215,-1.45439,-0.234955,0.0252502,-0.0575241,1.46794,-0.542783,2.30341,-0.393285,-0.612491,-1.80551,2.03417,0.414215,-0.507634,-1.16535,0.676117,-0.138364,0.483138,1.98049,-2.62262,-0.0148296,-0.352742,0.0166755,0.221842,-0.453477,-0.800411,-0.80693,-0.289759,-0.366405,-0.923474,-0.261399,-0.814598,-0.422024,-0.857983,-0.771368,-0.420609,-0.406736,-0.650542,-0.882754,-0.779252,-0.934554,-0.416219,-0.516283,-0.534715,-0.674178,-0.255068,-1.17394,-0.514492,-1.05518,-0.777659,-0.884749,-0.881979,-0.695601,-0.784584,-0.797869,-0.582524,9.26158,7.24685,2.17814,5.71994,2.58937,1.49342,3.70362,2.35582,16.7017,1.56318,3.67802,4.41476,4.16565,12.1491,2.96352,21.8344,3.29128,2.82206,1.22184,18.0756,5.80014,3.03752,1.91466,6.97025,3.93594,6.08754,17.4074,0.688672,4.29234,3.38626,4.38828,5.06776,0.657174,0.237388,0.241276,0.779261,0.770264,0.202787,0.906492,0.426145,0.63659,0.294297,0.323671,0.85656,0.265284,-0.082596,-0.546861,-0.474581,-0.246922,-0.528821,0.0672743,-0.0843405,-0.265432,-0.203265,-0.914774,-0.0292177,-0.72317,-0.415848,-0.821903,-0.572206,-0.783663,-0.275645,-0.420447,-0.177658,0.341375,0.44093,0.439972,0.314479,0.316422,0.449476,0.287718,0.395047,0.346018,0.426952,0.419781,0.298059,0.434065,0.520637,0.633407,0.616468,0.561419,0.629208,0.483188,0.521073,0.565971,0.550642,0.713976,0.507304,0.673305,0.602489,0.69464,0.639272,0.686469,0.568478,0.60359,0.544298
80.3666,0.662278,0.0689462,6,63,0,-49.0898,-0.552906,0.0229514,0.390851,-0.741579,-0.0495292,0.201902,-0.0477384,0.125782,0.366009,0.316132,-0.300423,-0.543935,-0.806195,-0.546595,-0.583412,-0.389018,0.951161,-0.949948,0.151925,-0.96792,-1.06808,0.100633,-1.43771,-0.115051,-1.38827,-0.487204,-0.0268394,-0.37242,0.497085,-0.429872,-1.35598,-0.34537,0.279955,0.994068,0.552682,-0.175524,0.547227,-0.631741,1.0843,0.621607,0.645464,1.31266,1.24149,0.815804,-0.0797212,1.00784,0.521689,0.289659,0.755312,-1.98213,1.57807,0.725015,1.01399,-1.54021,0.264009,0.983435,-0.000500595,-0.227652,0.453052,-0.848904,1.20779,-0.476224,0.620206,0.0598054,0.80641,-0.0553513,-0.346702,0.613046,0.0218702,0.137574,2.3832,-2.1646,1.66098,-1.08548,0.916835,0.942809,0.271036,0.194054,0.111145,0.193213,0.181574,0.243028,0.666702,0.0656999,0.414038,0.0600183,0.0283539,0.397822,-0.088496,0.329638,-0.0728676,0.211988,0.357524,0.248275,0.523154,0.230113,-0.06266,0.256827,0.454512,0.680266,0.54073,0.31052,0.539005,0.166295,0.708791,0.562519,0.570061,0.780983,3.24284,7.87494,5.29669,4.38325,6.4088,0.686915,12.5394,6.25234,7.91457,0.985086,4.29248,7.7197,3.45934,2.87418,5.00825,1.73143,9.27019,2.34663,5.73996,3.63379,6.6816,3.30795,2.60816,5.70653,3.52305,3.8718,24.1845,0.591907,13.4169,1.42754,7.31146,7.46805,0.58635,0.482459,0.403394,0.493151,0.506498,0.564108,1.00316,0.429064,0.710131,0.390708,0.337902,0.774641,-0.377249,0.00244452,-0.352322,-0.0789988,0.0745376,0.0700632,0.201726,-0.00705773,-0.315206,0.00588993,-0.633396,-0.16761,-0.52027,-0.661216,-0.699672,-0.824661,-0.585625,-0.433132,-0.395909,-0.253109,0.357473,0.381672,0.400497,0.379152,0.376015,0.362597,0.268321,0.39435,0.32957,0.403547,0.416319,0.315476,0.593209,0.499389,0.587181,0.519739,0.481374,0.482491,0.449739,0.501764,0.578156,0.498528,0.653259,0.541805,0.627211,0.659533,0.668115,0.695225,0.642361,0.606621,0.597704,0.562941
76.6646,0.966347,0.0689462,6,63,0,-42.5498,-0.458603,0.692738,0.341821,-0.554341,-0.202987,-0.023654,-0.0269692,0.139537,0.257302,0.210698,0.180312,-0.926506,-0.921396,-0.327113,0.606586,0.679076,0.196122,-0.4368,0.72883,-0.234389,-1.12636,0.499335,-0.834521,0.721848,-1.91393,-0.525459,-1.8154,-2.53095,1.60471,-1.45201,-0.427334,0.817989,-1.39345,0.643399,-1.74716,0.206383,-0.335586,-1.19315,-0.220829,0.579969,1.45354,0.973252,1.53355,0.507415,0.623722,0.67734,-0.298464,0.579539,0.0926613,-1.74523,0.930746,-0.0922114,0.987197,-0.879477,0.248025,0.637916,-0.0478029,-0.251165,1.15274,0.753396,0.239777,-0.410275,-0.400374,0.590756,0.598547,-0.0051273,-0.365244,0.500963,-0.0712588,0.716297,2.37071,-2.40584,0.737352,-1.37531,0.965728,0.306139,0.295294,0.0620894,0.0631659,0.18838,0.385109,0.400382,0.298625,0.165269,0.410865,0.207917,0.0199798,0.362511,0.0814704,0.409394,-0.145959,0.146589,-0.125198,-0.275964,0.595412,-0.0486322,0.167264,0.429651,-0.0362945,0.392865,-0.11082,0.300787,0.186595,0.00590828,0.210774,0.3795,0.56356,0.462364,6.36005,6.53546,3.98328,6.21905,4.85771,1.91171,7.43222,4.42274,7.64819,2.96622,5.25616,6.40602,4.52354,4.08003,8.3184,6.7926,5.23421,3.76358,3.78253,6.25454,6.27932,4.62256,3.85056,5.97597,4.47002,6.66593,15.4326,1.36724,6.73753,2.30642,7.56532,5.41347,0.589154,0.245671,0.262501,0.419224,0.718355,0.717874,0.679134,0.656058,0.625955,0.564795,0.290209,0.90844,-0.0485256,0.121856,-0.406528,-0.161243,-0.231563,-0.458964,0.331505,-0.135905,0.0169744,0.11728,-0.954539,-0.293568,-0.918785,-0.517306,-0.973589,-0.890955,-1.17785,-0.160642,-0.230901,-0.235321,0.356829,0.438889,0.434749,0.396702,0.327755,0.327861,0.336455,0.341626,0.348428,0.362439,0.427953,0.287319,0.512129,0.469574,0.600255,0.540224,0.557633,0.612768,0.417875,0.533924,0.495756,0.470714,0.722027,0.572869,0.714794,0.626518,0.725834,0.709087,0.76456,0.540074,0.55747,0.55856
84.6954,0.970336,0.0689462,6,63,0,-38.7194,0.350216,0.577076,-0.134967,-0.96565,-0.0822718,-0.11624,-0.202282,-0.0416499,0.116513,0.251659,0.282244,-0.716484,-0.394625,-0.121474,0.992806,-0.339519,0.735131,-0.439971,-0.141371,0.392627,-0.300684,-0.00575171,0.980715,0.658257,-2.31559,-0.577515,-0.202519,0.624406,1.68919,-0.0732919,-0.189656,0.449591,-1.64829,1.94473,-2.02689,-0.0499039,-0.520237,-0.618526,-0.170479,-0.225841,0.150182,0.438461,1.42076,0.792687,0.329982,0.546328,-0.174402,0.555109,0.0302826,-1.48186,1.02369,0.337331,1.20339,-2.00561,-0.0743541,-0.278177,0.133879,-0.0629875,-0.0115244,0.401336,0.755,-0.727581,-0.0431514,0.114274,0.570261,-0.00799964,-0.319673,0.549713,-0.00667755,0.936998,3.86265,-2.90164,1.6524,-1.42554,0.717463,0.672146,0.187543,-0.0637966,0.0172024,0.0859432,0.366362,0.0310701,0.301516,0.00579056,0.0809361,0.215322,0.0408433,0.115066,0.36332,0.28217,-0.466228,-0.0288238,0.0655476,0.273651,0.541615,0.0980688,0.0687847,0.229657,-0.298294,0.605923,-0.393573,0.103955,-0.0144092,-0.0391444,0.0736108,0.0596784,0.154308,0.226856,5.37808,6.3842,3.60569,6.42879,4.24085,1.27903,9.32059,5.4095,10.7475,0.844457,3.90329,3.32095,4.6038,3.93861,4.10261,5.69104,7.53258,2.32568,4.00103,4.53281,6.50647,4.11409,3.21349,6.40135,4.1184,8.70158,88.4672,0.41506,15.3421,1.33743,7.31175,7.05375,0.712429,0.416393,0.503778,0.585289,0.907212,0.565535,0.861522,0.610493,0.573896,0.765749,0.556152,0.742117,-0.000841366,-0.145844,-0.691959,-0.273711,-0.289035,0.462062,0.123179,-0.0574247,-0.11225,0.174282,-1.07176,-0.269995,-1.12234,-0.72712,-0.787725,-0.902146,-0.792292,-0.560537,-0.667189,-0.457212,0.329062,0.39738,0.376653,0.357717,0.287571,0.362268,0.297021,0.351947,0.360338,0.317399,0.364438,0.322541,0.50021,0.536396,0.666403,0.568004,0.57176,0.386497,0.469244,0.514352,0.528033,0.45654,0.744931,0.567092,0.754422,0.674173,0.687343,0.71139,0.688323,0.636577,0.660873,0.612353
82.5128,0.99535,0.0689462,6,63,0,-45.0527,-0.22731,0.750205,0.451235,-0.310075,-0.0962701,-0.0371686,-0.185839,-0.00651858,0.0950026,0.266869,0.357826,-0.978241,0.14208,0.778589,0.0883909,-1.37604,1.36635,-0.667106,0.801316,-1.22385,-1.79523,1.69923,-0.200063,1.049,-1.27452,-0.350873,-0.265452,-3.89461,1.38696,0.221217,-0.402368,-0.205571,0.181226,0.894815,-0.694115,0.129537,-1.03799,-0.922595,-0.649187,0.392463,0.970245,0.751071,1.34196,0.721737,0.498299,0.404347,0.527735,0.936424,0.231394,-2.34774,1.03517,0.276951,1.21319,-1.27325,0.594571,0.602203,0.620647,0.168377,0.645531,0.48023,0.0186208,-0.584653,-0.391434,0.129358,1.49414,-0.592616,-1.21498,0.34488,0.519593,0.122992,0.395638,-1.63884,1.06665,-0.43087,0.60903,0.770397,0.190495,-0.16606,0.132919,0.302784,0.118591,-0.272221,0.459638,-0.0830275,0.308849,-0.231604,-0.384088,0.548475,0.041612,0.374947,-0.245128,0.00136533,0.0241617,-0.94435,0.465141,0.154039,-0.0123772,0.0401419,0.143366,0.333801,-0.0902355,0.129572,-0.182006,-0.15121,-0.0782456,0.199739,0.353931,0.29544,5.4827,5.12325,5.60042,7.52182,4.52203,0.702934,8.07743,4.67319,9.18492,1.52654,5.87719,5.90966,5.98885,4.32097,6.09738,5.41166,3.87829,2.50927,2.88477,4.20098,11.2496,2.49489,1.59211,4.90801,5.56761,4.18173,5.09114,1.17251,8.26306,2.80382,5.93885,6.6724,0.637915,0.229058,0.535509,0.720317,0.58469,0.186406,0.948152,0.457788,0.718911,0.245702,0.0521242,1.11544,-0.259875,-0.00125654,-0.435493,-0.211415,-0.266118,-0.75183,0.100144,0.0458621,-0.15044,-0.00174297,-0.494499,-0.339516,-0.675799,-0.533491,-0.861918,-0.851631,-0.866498,-0.258805,-0.297924,-0.237821,0.345718,0.442985,0.369233,0.327323,0.357854,0.453533,0.279257,0.387511,0.327633,0.438882,0.486972,0.246858,0.564606,0.500314,0.607184,0.552658,0.56614,0.679577,0.474985,0.488536,0.537539,0.500436,0.621166,0.584073,0.6628,0.630297,0.703061,0.700909,0.704016,0.564343,0.573935,0.559177
65.7179,0.911548,0.0689462,6,63,0,-31.6934,-0.882276,0.631678,0.646267,0.0646227,-0.0303013,0.196018,0.0493742,0.0517985,0.0696456,0.149163,0.489753,0.355791,0.0601239,-0.409053,-1.44595,0.624736,0.234176,0.401393,0.281709,0.473286,-1.13024,0.461882,-0.367928,-0.486947,-2.40068,-1.91829,-0.114821,-0.95779,0.930379,0.658098,-0.772648,-0.271897,1.25242,1.08289,-2.59025,-0.8965,0.192092,-0.507285,-2.77071,-0.0634507,1.40399,0.975759,1.32479,0.730634,0.98783,1.58634,0.204855,-0.29181,-0.12417,-2.60229,1.13582,0.0395847,2.41997,-1.24236,0.155996,0.935364,0.692927,0.658341,0.765232,0.0804008,-0.107807,0.000236185,-0.237447,0.592833,1.18645,0.272419,-0.950174,0.840655,1.2163,0.66555,1.10911,-2.70607,1.19353,0.0189491,1.33043,1.78459,0.142699,0.122716,0.0786139,0.00863016,-0.146036,0.162833,0.104576,0.129519,0.111666,0.140242,-0.0989441,0.138541,0.0147645,-0.00298869,-0.288447,-0.216491,0.0525185,-0.073221,0.208424,0.167809,-0.0456048,0.0290887,0.256461,0.231173,-0.316724,-0.0640789,0.0982986,-0.00602235,-0.343641,0.0601812,0.279068,0.215193,7.74097,11.9869,4.36868,3.03916,3.43516,0.561842,8.62489,3.87175,22.0408,1.51752,4.21547,7.44985,6.24051,6.08479,6.57905,3.98895,3.47647,3.76203,3.1623,5.80042,8.94994,4.58974,1.87866,6.95177,9.14727,6.11692,8.4582,0.520815,8.99634,3.81382,9.94277,13.8553,0.699214,0.66277,0.621019,0.555739,0.416359,0.722876,0.674026,0.715431,0.656423,0.706165,0.454044,0.732685,-0.0630162,-0.104287,-0.439119,-0.374219,-0.0217345,-0.319114,0.110653,0.0430062,-0.179815,-0.182716,-0.485118,-0.413864,-1.04184,-0.759738,-0.710365,-0.713441,-1.18641,-0.624956,-0.413063,-0.493462,0.331986,0.340118,0.34955,0.364534,0.397388,0.32676,0.337596,0.3284,0.341544,0.330447,0.3884,0.324606,0.515749,0.526048,0.608049,0.592478,0.505433,0.579108,0.472365,0.48925,0.544833,0.545552,0.618956,0.602014,0.739205,0.681297,0.670482,0.671161,0.766097,0.651345,0.601822,0.620922
78.6156,0.744136,0.0689462,6,63,0,-28.1955,0.810737,-0.499121,-0.313045,-0.364856,-0.18913,0.263893,0.214676,0.128375,-1.02774,0.222631,0.718313,-1.56106,0.898432,0.85895,0.981035,-0.573668,1.75917,-0.692762,1.87867,-1.27438,-0.185315,1.50644,-0.28463,-0.437441,-0.447124,0.700772,-0.711107,0.821688,0.697814,-0.138812,0.279703,1.31315,-0.933958,-0.181619,-0.531337,-0.41423,-0.760978,-0.230638,1.96455,-1.17809,-1.00637,-0.349406,1.45127,0.931609,-0.0959524,0.329057,0.172788,0.994875,-0.0374396,-0.801024,0.390757,0.226742,1.70516,-1.01574,-0.209541,0.431853,0.466791,0.943403,-0.161763,0.495602,0.528354,-0.806457,-0.0811891,1.68328,0.417481,-1.96861,-0.946136,0.161718,-0.559165,1.18175,2.88221,-1.83185,1.47397,-1.07722,-0.0353667,0.442074,-0.867824,-1.37528,-0.827724,-0.836514,-0.809334,-1.15546,-0.636097,-1.18197,-0.609494,-1.31146,-1.069,-0.692364,-1.09111,-1.12513,-1.12729,-0.871729,-1.18606,-0.84481,-0.872388,-1.05865,-0.965472,-0.735396,-1.23567,-1.06818,-1.14603,-1.11996,-1.19716,-1.07909,-0.590373,-1.29002,-1.25179,-1.10553,3.90354,5.79981,5.01405,10.7845,4.12223,2.02391,6.14295,5.27252,20.9013,1.65698,3.51157,6.3827,6.59386,10.2795,3.6714,6.77325,6.9831,2.01369,3.95759,20.4797,6.29781,0.682014,1.76799,4.9626,2.5354,12.8353,62.5751,0.774686,16.8514,1.56475,4.1302,6.44376,0.64317,0.0329595,0.595197,0.615765,0.738357,0.377553,0.95563,0.512505,0.828107,0.258249,0.419976,1.05349,0.113681,-0.067127,-0.283958,-0.0724374,0.0407519,-0.408815,0.207634,-0.0538524,-0.0193931,-0.180137,-0.704827,-0.324619,-0.51244,-0.497441,-0.890103,-0.529962,-0.496157,-0.406888,-0.607252,-0.369185,0.34453,0.491761,0.355443,0.350745,0.323364,0.406717,0.277754,0.374606,0.304046,0.435794,0.396522,0.258555,0.47161,0.516775,0.570516,0.518101,0.489813,0.600804,0.448277,0.51346,0.504848,0.544913,0.669257,0.580449,0.625378,0.621858,0.708911,0.629474,0.621556,0.600342,0.647314,0.591262
