# 0.18785, 0.0981655, 0.0872169, 0.0934277, 0.0145608, 0.00698448, 0.183476, 0.0225353, 0.258956, 0.193301, 0.192757, 0.249309, 0.186448, 0.266252, 0.291272, 0.247749, 0.195809, 0.182695, 0.181703, 0.224791, 0.211314, 0.159837, 0.261476, 0.230703, 0.171658, 0.207893, 0.173941, 0.229319, 0.142782, 0.209673, 0.26239, 0.275103, 0.18536, 0.25586, 0.233366, 0.263691, 0.198275, 0.208762, 0.179472, 0.194528, 0.164952, 1.30386, 0.966963, 0.869605, 0.885337, 0.946839, 0.907727, 0.839872, 0.966122, 0.872162, 0.951156, 0.937014, 1.03069, 1.11182, 1.05177, 0.876183, 0.960753, 1.01274, 1.06183, 1.05665, 1.01326, 0.971755, 1.05896, 1.22316, 1.03846, 1.07877, 0.850587, 0.926085, 1.01809, 1.00962, 1.03288, 0.851261, 1.0213, 1.00731
-70.7161,0.996869,0.0272912,7,127,0,100.682,-0.600431,-0.0701633,-0.13342,-0.181681,-0.257459,0.235136,0.0141135,0.473916,-1.94422,-0.614832,-0.23514,0.90929,0.329598,1.27248,1.89895,-0.66817,0.213464,0.181208,-0.767208,-1.03053,2.16719,-0.25394,0.0300829,1.31766,0.25544,1.44195,-0.138559,-1.47946,0.427115,-1.43241,-0.787401,-0.674589,-0.913132,0.118495,-0.518404,0.416454,-0.219168,1.19103,-0.963072,-0.030299,-0.465825,0.005788,-0.330934,-1.09395,0.764856,1.88913,0.768659,-0.778988,1.23848,-0.86608,-0.214924,-1.17475,2.02025,0.0891406,-1.32832,-0.866933,0.643433,2.26466,-1.40519,0.687414,-0.884731,-0.162933,-0.148257,-0.525784,0.816348,0.385196,-0.715559,-0.368003,-0.535451,-2.21577,-0.0345353,-1.41438,-0.0870034,-0.313483,-0.907283,-0.277265,-0.0973231,0.445041,0.170315,0.617164,0.914054,-0.302543,0.115277,0.0999911,-0.349479,-0.474271,1.04118,-0.106233,0.0283703,0.638575,0.135171,0.697474,-0.0515517,-0.687026,0.21653,-0.66473,-0.359048,-0.305585,-0.418634,0.0702704,-0.231567,0.211478,-0.0897535,0.57856,-0.442301,-0.000245656,-0.46774,-0.472157,-0.461398,-0.454891,-0.461376,-0.470334,-0.458657,-0.470838,-0.467069,-0.472624,-0.454132,-0.465309,-0.473513,-0.470843,-0.462101,-0.452717,-0.473958,-0.461846,-0.470946,-0.466768,-0.466683,-0.468868,-0.4611,-0.463595,-0.469967,-0.467955,-0.468924,-0.47865,-0.466025,-0.474011,-0.466329,-0.467639,-0.336856,-0.141272,0.00108304,0.142229,-0.22253,1.18147,0.265094,0.0642152,0.339556,0.355737,-0.668898,-0.470268,0.809726,-0.45307,-0.398011,-0.163675,-0.310442,0.539445,-0.644015,-0.630898,-0.109329,-1.14793,-0.758518,-1.3449,-1.11181,-0.784611,-0.303244,0.0663756,-0.789043,0.397618,-1.01572,-0.30094
-70.8067,0.877731,0.0272912,7,127,0,101.302,0.196578,0.05775,0.373427,-0.345722,-0.109341,0.154008,-0.799961,0.488335,-0.791893,-1.01354,-0.187114,0.47572,0.598072,1.36001,1.13765,0.841028,0.500703,0.35612,0.111926,-0.762136,1.48397,-0.884968,-0.2629,0.300338,-0.485112,0.592594,-0.935882,-1.28367,-0.21429,-2.26515,-0.165329,-0.84114,0.0839658,0.792262,0.411957,1.01708,-1.07965,2.35763,-1.23466,0.269188,-0.383667,0.0353623,-0.87776,-1.81133,-0.0308335,-0.368982,-0.250377,0.0929174,0.66398,-0.248523,-1.54375,-0.0313881,1.35563,0.89912,-0.611612,-1.25202,2.51389,1.1446,0.200762,-0.120426,0.382289,-0.289491,0.702635,0.71986,-0.215299,0.464273,-1.0141,-0.870047,-1.72019,-0.0957912,-1.69306,-1.08913,0.477369,1.23816,-1.18667,-1.29491,-0.891335,-0.567651,-0.507902,-0.135823,-0.244408,-0.389258,-0.555451,-0.626056,-0.745304,-1.17214,-0.075288,-1.23212,-0.928344,-0.653296,-1.03686,-0.510577,-1.25698,-1.42682,-0.904607,-1.90611,-0.880697,-1.21072,-0.758958,-0.413072,-0.598788,-0.303284,-1.32719,0.351352,-1.40289,-0.668508,-0.414706,-0.447719,-0.384757,-0.396715,-0.392521,-0.380381,-0.360187,-0.392455,-0.438257,-0.384777,-0.335729,-0.351872,-0.405295,-0.427941,-0.29477,-0.343191,-0.376567,-0.387925,-0.370148,-0.393904,-0.35882,-0.358211,-0.39128,-0.367249,-0.419528,-0.414434,-0.444497,-0.387054,-0.443537,-0.422181,-0.366786,-0.339883,-0.242848,-0.589732,-0.147977,-0.157128,-0.0814685,0.859548,0.0191084,0.41392,0.241365,0.184124,-0.287688,-0.468873,0.816375,-0.389461,-0.0653174,-0.0581917,-0.290293,0.412269,-0.572786,-0.358879,-0.053036,-1.12136,-0.813189,-1.41495,-0.816182,-0.593121,-0.229627,0.0346947,-1.33287,0.619962,-1.35511,-0.504903
-74.8701,0.854644,0.0272912,7,127,0,106.638,-0.493933,0.310615,0.539811,0.165411,-0.23889,0.0775844,-0.805686,0.508054,-0.787246,-0.765292,0.198177,0.407231,0.679628,1.91388,1.18073,0.941667,0.859932,0.660719,0.270941,0.0522082,1.93447,-0.689095,0.995303,0.816184,-0.0231976,0.871563,-0.485807,-0.802129,0.403694,-1.57027,-0.892533,-1.1756,-0.165427,0.101309,0.64854,1.49185,-1.01603,2.54606,-1.12998,0.0822997,-0.00968782,0.0246916,-1.29118,1.05508,0.976778,1.10501,-0.0723229,-0.351063,1.05959,0.0853505,-1.30513,1.25599,-0.472198,-0.932809,-0.994301,-1.40981,2.42331,-0.47078,1.01844,1.61237,-0.680143,-0.179608,0.480887,1.08846,-0.373809,1.0813,-1.74657,0.375144,-0.751566,-0.288857,-0.618677,1.51315,-1.41483,0.804831,-1.20565,-1.1945,-0.705001,-0.598791,-0.460398,0.166671,-0.205812,-0.327268,-0.368794,-0.470005,-0.668033,-0.779162,0.177132,-1.15578,-0.300018,-0.39102,-0.817472,-0.362885,-1.0525,-1.21321,-0.600588,-1.60347,-1.25914,-1.40295,-0.889732,-0.754216,-0.476193,-0.0477439,-1.32188,0.48785,-1.37978,-0.763874,-0.0415692,0.0163638,0.0144304,0.0175968,-0.0114736,-0.0183561,0.0164752,-0.00758037,-0.0419136,0.0213246,-0.0213472,-0.0327204,-0.0342387,-0.0444984,0.0501476,-0.0213121,0.0154591,0.0301242,-0.0264817,-0.0141226,0.00218607,0.0171881,-0.0189178,0.0170112,-0.0528136,-0.000424907,-0.0282452,-0.0168202,-0.024964,0.0276743,-0.0446222,0.0101848,-0.659233,-0.910587,-0.596561,-0.440852,-0.526592,0.566818,-0.369055,0.170762,-0.14356,-0.215572,-0.666098,-0.758316,0.407985,-1.03199,-0.390625,-0.549201,-0.644737,-0.0639017,-1.01603,-0.856109,-0.457329,-1.6062,-1.37321,-2.11072,-1.27632,-1.15026,-0.70789,-0.34757,-1.85474,0.295362,-1.79584,-0.926885
-79.5464,0.987705,0.0272912,7,127,0,121.257,0.314187,-0.0219183,0.0524952,-0.216667,-0.43266,0.100278,-0.640215,0.443166,-1.77639,-1.74408,-0.341221,0.0927566,0.495314,1.52948,1.01621,-1.01416,0.802935,0.0949387,-0.156459,-0.749302,1.74191,-0.77304,0.867841,1.36324,-0.425373,1.13337,-0.17963,-1.77723,0.141147,-1.77452,-1.11156,-0.308392,-0.438145,-0.435568,-0.0290989,1.86484,-0.0139611,2.14057,-1.26368,0.373962,-0.532278,0.00486113,-1.56807,-0.636815,1.74068,-0.393925,-0.45,-0.976691,-1.8546,-1.80596,-0.709944,-0.51327,-1.28377,-0.761886,-1.09819,1.83,-1.05245,0.409389,2.38937,0.932615,0.00153262,-0.319363,-2.26251,0.0850744,-2.24894,-0.652114,0.227833,-0.109266,-0.308319,-0.852084,0.717204,-0.127157,-0.255797,1.19252,-1.42745,-1.41313,-0.791433,-0.599109,-0.420709,0.0375995,-0.189867,-1.08966,-0.284382,-0.598142,-0.709553,-0.972281,0.131739,-0.982801,-0.255618,-0.0360738,-0.828726,-0.137945,-0.719821,-1.42782,-0.577664,-1.42662,-1.13282,-0.776884,-0.834386,-0.833244,-0.653111,0.186217,-0.646402,0.308414,-1.20023,-0.474488,-0.539901,-0.535374,-0.523816,-0.534193,-0.534466,-0.537026,-0.541294,-0.541057,-0.535729,-0.534773,-0.538519,-0.535982,-0.537616,-0.523382,-0.537394,-0.530288,-0.520663,-0.527745,-0.532271,-0.533831,-0.543276,-0.531865,-0.54321,-0.535448,-0.531171,-0.532809,-0.533777,-0.53642,-0.528792,-0.532896,-0.533522,-0.526481,0.0657479,-0.355129,-0.0914632,0.311219,0.0434496,1.22565,0.138758,0.356146,0.627116,0.366238,-0.122003,-0.430957,0.752961,-0.555479,-0.256838,-0.0792046,-0.272527,0.606669,-0.410405,-0.618185,-0.115087,-1.22846,-0.687138,-1.40647,-0.882269,-0.858014,-0.541178,0.174759,-0.999436,0.531597,-1.34174,-0.157682
-79.8228,0.996786,0.0272912,7,127,0,116.784,-0.657798,-0.317165,-0.470488,-0.642677,-0.197696,0.239386,-0.203583,0.462326,-1.77201,-1.39718,-0.309794,1.43497,-0.159141,1.10814,1.17648,0.298091,-0.181878,0.346498,-0.725695,-1.45787,2.60709,-0.659076,-0.556347,1.18432,0.60886,1.23713,0.0596871,-1.17996,0.507684,-1.7645,-0.287622,-0.845942,-0.490156,0.160223,-0.584945,0.383452,-0.677219,1.34743,-0.874899,0.248638,0.13836,0.0516961,-1.60411,0.331847,1.32976,-1.45907,-1.56457,0.486415,-0.846771,-1.10113,1.541,0.672315,-0.794435,-0.728804,-0.374713,1.28134,-2.58966,-0.533056,2.13507,0.827103,0.158041,-0.0327165,-0.389526,-1.5646,-1.75432,-1.12288,0.774519,-2.20156,0.289614,-2.7829,-0.246303,0.481182,0.428166,-0.750286,-1.02283,-0.849535,-0.346809,0.459841,-0.277158,0.308737,0.340335,-0.0657679,-0.28767,-0.0433879,-0.53909,-0.877595,1.00174,-0.50829,-0.460796,0.343959,0.0779089,0.368372,-0.175988,-0.74911,0.0311323,-1.01935,-0.336558,-0.594684,-0.430195,-0.129508,-0.474018,-0.0263032,-0.516678,0.419366,-0.608071,-0.0886313,0.0554338,0.155515,0.207103,0.0629319,0.0574779,0.163506,0.0945853,0.0814362,0.218024,0.173116,0.0972909,0.100684,0.118989,0.2046,0.00448496,0.110803,0.248735,0.181118,0.14653,0.136669,0.118223,0.0574764,0.0476688,0.0803115,0.1784,0.0245478,0.153332,-0.00550498,0.125627,0.163235,0.160495,0.0995732,-0.868355,-1.08748,-0.554784,-0.232712,-0.980014,0.517345,-0.618016,-0.126514,-0.398992,-0.130546,-1.18556,-1.15806,0.376893,-1.22174,-1.17649,-0.778018,-0.770216,-0.200094,-1.13688,-1.0943,-0.666206,-1.83751,-1.28438,-2.03383,-1.60354,-1.48586,-0.993645,-0.602312,-1.63589,-0.242993,-1.63063,-0.901777
-71.7912,0.991397,0.0272912,7,127,0,119.545,-0.000239876,0.0297416,-0.142994,-0.429503,-0.107584,0.0385642,-0.886661,0.597567,-0.48681,-0.724858,-0.530465,0.192852,-0.22384,1.84718,0.611918,-0.0276117,0.183302,0.333116,-0.0684568,-0.412022,1.91883,-0.669916,-0.00758767,0.394097,0.185541,1.45155,-0.230216,-0.749081,0.418761,-1.48185,-0.213355,-1.44118,-0.252702,0.470249,0.322835,0.990252,-1.04783,1.69933,-0.871327,-0.16521,0.241902,0.0658468,-0.200054,0.774238,0.660228,-0.143629,0.0510559,0.144276,1.30946,-0.255652,-2.84328,-0.0570009,0.846884,-0.337301,0.478121,-0.689147,-0.341749,-0.266635,-0.843266,-0.247762,1.66416,0.261908,-1.53538,-0.824054,0.949194,1.71462,-1.70533,1.09782,-0.268185,1.73167,0.984061,0.56705,1.76231,0.160584,-1.17756,-1.31981,-1.20365,-0.771419,-1.02042,0.217156,-0.520998,-0.90316,-0.777125,-0.687601,-0.927568,-1.13287,0.259966,-1.28698,-0.891195,-0.651161,-0.775787,-0.0192647,-1.02423,-1.33429,-0.636423,-1.77216,-1.01415,-1.74786,-1.03767,-0.605655,-0.693745,-0.294919,-1.51281,0.128802,-1.40734,-0.985384,0.228729,0.292883,0.285376,0.232444,0.245264,0.251402,0.328126,0.225068,0.0546809,0.238149,0.297667,0.219692,0.273385,0.196524,0.219399,0.224345,0.186376,0.225588,0.351481,0.259148,0.140802,0.187641,0.304403,0.354804,0.129612,0.31419,0.224243,0.355927,0.306699,0.27924,0.357944,0.252476,-0.808552,-1.07265,-1.03188,-0.588232,-0.934548,0.523917,-0.482456,-0.559565,-0.55276,-0.450087,-0.811013,-1.00055,0.207284,-1.38788,-1.08502,-0.882669,-0.858267,-0.0412643,-1.16807,-1.32649,-0.728553,-1.93004,-1.34369,-2.34478,-1.48994,-1.06581,-1.06539,-0.697242,-2.02733,-0.228805,-1.86926,-1.33334
-69.6509,0.993655,0.0272912,7,127,0,103.877,-0.738702,0.247077,0.299432,-0.151878,-0.190721,0.193483,-0.29603,0.43386,-1.439,-1.37486,-0.108299,0.399442,0.148194,1.29793,1.45516,-0.119973,0.310889,-0.252986,-0.642167,-1.17639,2.21953,-1.08501,0.117101,0.66602,-0.60103,1.08314,-0.454055,-1.96725,-0.331183,-2.28443,-0.245028,-0.945449,-0.574701,-0.218862,-0.0858542,0.74343,-0.843049,2.3322,-2.01286,0.219732,-0.105919,0.0270342,-0.463195,0.851755,-0.610274,-0.0235262,-2.00449,0.218733,1.35091,0.389419,0.325117,-0.128428,-1.41695,0.921394,0.193361,-0.270574,-1.4316,-0.596763,1.72026,-1.2555,0.553887,-0.230513,0.192019,-1.20152,-0.568595,-0.488872,0.230084,0.473093,1.59147,-0.204747,-1.9749,-1.5615,0.768365,-1.04562,-0.920355,-0.892525,-0.343017,-0.122729,-0.231735,0.267088,0.335305,-0.348082,-0.161148,-0.405791,-0.574641,-0.806418,0.666937,-0.766771,-0.245225,-0.00707083,-0.556793,0.173901,-0.493027,-1.14954,-0.439717,-1.28715,-0.402338,-0.706223,-0.54537,-0.390986,-0.333279,0.0265142,-0.661795,0.715817,-1.16933,-0.200697,-0.118441,-0.0828924,-0.122417,-0.106555,-0.160109,-0.100006,-0.0693981,-0.0953913,-0.0971296,-0.109391,-0.144225,-0.0810098,-0.100692,-0.113234,-0.144621,-0.122052,-0.0594131,-0.13986,-0.090945,-0.112151,-0.100728,-0.138401,-0.12129,-0.119135,-0.0996988,-0.0931292,-0.0628947,-0.111454,-0.159309,-0.148133,-0.0851468,-0.134186,-0.434758,-0.748048,-0.207085,-0.341907,-0.49831,0.76745,-0.140294,-0.032657,0.068028,-0.153304,-0.786824,-0.74042,0.638429,-0.880752,-0.398833,-0.477712,-0.763243,0.199786,-0.808261,-0.945712,-0.538158,-1.50215,-0.990165,-1.76804,-1.35077,-1.33547,-0.620388,-0.314988,-1.45243,0.328468,-1.86672,-0.696056
-62.8171,0.912594,0.0272912,7,255,0,100.538,-0.429881,-0.257582,0.235095,-0.1313,-0.280539,0.208162,-0.283281,0.503399,-1.05046,-0.478005,0.156684,1.08529,0.923681,1.72317,1.8411,0.630256,0.128971,0.272351,0.0919273,-0.438954,1.57758,-1.11651,-0.502659,0.146298,-0.456202,0.608295,-0.677635,-1.71514,-0.176391,-1.83099,-0.86532,-0.183115,-0.740939,0.191043,-0.207142,0.593977,-0.894702,1.40338,-1.26938,0.289195,-0.347135,0.0194878,-0.632237,1.7113,-0.577656,0.0145625,-1.4461,-0.467756,0.723436,0.510971,0.0349441,0.503006,-1.1733,2.00649,-0.870518,0.119167,0.635065,-0.999418,0.3483,-0.770623,-0.145012,-2.11342,0.276233,-0.380436,0.436947,0.713733,-0.136503,-0.12403,1.4301,0.335792,-1.3254,0.966491,-0.0326847,-0.54,-0.812083,-0.523908,-0.204406,0.263052,0.181699,0.58416,0.643526,0.0339889,-0.218357,-0.14618,-0.237005,-0.50425,0.510871,-0.845332,-0.536319,-0.209635,-0.512932,0.022934,-0.624401,-1.14668,-0.372076,-1.205,-0.718882,-0.375461,-0.656268,-0.18711,-0.387556,0.0157263,-0.733672,0.42318,-0.922284,-0.137701,-0.359456,-0.313786,-0.358393,-0.346852,-0.375317,-0.356251,-0.333037,-0.337178,-0.346454,-0.337333,-0.37,-0.308033,-0.3641,-0.344813,-0.334759,-0.366612,-0.340348,-0.362153,-0.349961,-0.388321,-0.341752,-0.354549,-0.33862,-0.333226,-0.349796,-0.349553,-0.319266,-0.340592,-0.372965,-0.328301,-0.347772,-0.357659,-0.291432,-0.428582,-0.19809,-0.0236574,-0.251168,1.05009,-0.0203625,0.380767,-0.074885,0.0315813,-0.589864,-0.600801,0.767412,-0.714517,-0.540232,-0.527005,-0.441694,0.359483,-0.713178,-0.624829,-0.218401,-1.22277,-0.91117,-1.26496,-1.16859,-0.827584,-0.366827,-0.0435527,-1.30071,0.372902,-1.35217,-0.270413
-72.1789,0.998686,0.0272912,7,127,0,104.698,-0.306086,-0.316014,-0.138882,-0.681719,-0.162261,0.266021,-0.454372,0.476749,-1.04258,-1.19858,-0.17961,1.16121,0.815139,1.83764,1.57816,0.435546,-0.189523,0.894363,0.0640908,-0.976792,2.4943,-0.316427,-0.424025,0.739325,-0.448103,1.14184,-0.335955,-1.75121,0.188852,-1.65323,-0.518877,-0.243246,-0.442683,1.2654,-0.931704,0.611413,-0.791448,2.4443,-1.56246,0.219361,-0.145885,0.0565302,0.854313,0.112952,0.472238,0.992759,0.322392,0.862936,-1.77496,-0.158284,-0.302259,-0.584336,-0.170592,-1.6653,-0.96025,0.373916,-0.22758,-0.940634,-0.881942,-0.241604,0.545364,-0.629899,1.20232,-0.464744,0.627897,-1.35332,-0.609621,0.213058,-1.54155,0.60647,-0.682644,-0.590304,0.766143,0.577379,-0.951419,-1.02579,-0.540001,0.0992348,-0.0657553,0.421724,0.298015,-0.246726,-0.544727,-0.0279849,-0.423817,-0.920057,0.734786,-0.605228,-0.656526,-0.101899,-0.668005,0.089997,-0.614538,-1.28926,-0.364337,-1.24255,-0.701746,-0.570339,-0.665421,0.148906,-0.898561,-0.162882,-0.831694,0.710947,-1.19927,-0.349792,-0.0975907,-0.1395,-0.119189,-0.0897642,-0.12766,-0.0971032,-0.246224,-0.154833,-0.162972,-0.178918,-0.155529,-0.240025,-0.200168,-0.124748,-0.15875,-0.199059,-0.195741,-0.159543,-0.115056,-0.181493,-0.0779176,-0.172157,-0.11039,-0.222389,-0.180347,-0.133841,-0.233029,-0.111601,-0.184475,-0.179255,-0.102575,-0.113246,-0.43789,-0.903893,-0.323958,-0.291074,-0.394977,1.04923,-0.31045,0.0206137,-0.249355,0.28722,-0.706763,-0.763512,0.842107,-0.570627,-0.554227,-0.472146,-0.813484,0.243593,-0.852569,-0.882862,-0.316514,-1.29389,-1.33057,-1.60242,-1.47934,-0.884762,-0.967305,-0.277901,-1.53164,0.455511,-1.81989,-0.79853
-65.9545,0.950391,0.0272912,7,127,0,107.895,-0.0801233,0.170947,-0.0937189,-0.449488,0.000869831,0.210661,-0.704489,0.49809,-0.347999,-0.819781,-0.103,0.97746,0.384113,1.85397,0.586026,0.421908,0.229013,-0.114794,-0.393191,-1.35347,2.07531,-0.780038,-0.564727,0.451962,0.642165,1.48673,-0.314186,-1.12265,0.548765,-1.92363,-0.0721148,-1.06615,-0.395006,0.959345,-0.88082,0.381056,-1.09568,1.55632,-0.771711,0.286417,-0.234128,0.0682591,-0.050347,-0.625039,-0.40894,0.345349,-0.628974,-0.871867,0.672842,1.76413,-0.0430681,0.00836805,0.685697,0.946541,-0.537264,-0.400382,0.792561,-0.0797191,-0.380192,-0.0298098,1.06309,-0.32623,-1.11033,-1.09477,1.16627,-1.28485,0.970778,1.55738,0.12849,0.703602,2.54587,-0.277882,0.478851,-0.9633,-0.877824,-1.11281,-0.755792,-0.217626,-0.513166,0.218955,-0.412595,-0.494341,-0.59042,-0.761667,-0.900334,-1.37864,0.329202,-1.09302,-0.985774,-0.479371,-0.384633,0.0360365,-0.860982,-1.26367,-0.431154,-1.66263,-0.740409,-1.23553,-0.901237,-0.226649,-1.14322,-0.514688,-1.25023,0.0706988,-1.08887,-0.561827,-0.237565,-0.276793,-0.262042,-0.210555,-0.277062,-0.293641,-0.188201,-0.113711,-0.237068,-0.233557,-0.187323,-0.169518,-0.270802,-0.261458,-0.180029,-0.23957,-0.26008,-0.236163,-0.161563,-0.256397,-0.309918,-0.308857,-0.15452,-0.321831,-0.167864,-0.127823,-0.225358,-0.186101,-0.0603496,-0.253096,-0.201442,-0.299882,-0.156826,-0.601804,-0.0331994,-0.128045,-0.211825,1.15143,-0.321844,0.0158896,0.131748,-0.0396055,-0.599241,-0.655726,0.576574,-0.845257,-0.526288,-0.441527,-0.347993,0.28316,-0.823846,-0.805814,-0.183464,-1.41441,-1.05986,-1.55282,-1.21969,-0.756014,-0.829405,-0.200629,-1.35721,0.173424,-1.19628,-0.670153
-81.5642,0.935866,0.0272912,7,127,0,118.314,-0.602008,-0.116899,-0.332462,-0.390539,-0.121096,0.233906,-0.327226,0.480986,-0.345624,-0.995881,-0.346322,1.59795,1.5665,2.3208,1.98166,0.961397,-0.0155221,0.91316,0.0444912,-1.25183,3.25983,-0.186397,0.172625,1.36997,1.06972,2.16221,0.191145,-0.941286,0.72877,-1.41153,-0.857456,-1.2075,-0.849218,1.10353,-0.352402,0.550192,-1.12498,2.13355,-0.649197,0.118694,-0.115151,0.0609476,-1.89891,1.35826,0.248014,-0.0290623,-0.31501,-1.66055,-0.0233387,1.06674,0.454964,-0.616829,1.38506,0.356115,-1.62155,-0.854954,1.42185,-0.468704,0.161013,-0.598195,0.911106,-0.59291,1.01139,-0.768349,-0.477887,-0.944196,1.2362,-0.560166,-2.15031,0.0875927,-0.377639,0.128081,0.302955,-0.549276,-0.493467,-0.806231,-0.493802,0.441364,0.42624,0.789048,0.625926,0.135193,-0.334692,0.111991,-0.305827,-0.929339,1.24071,-0.416881,-0.244196,0.33171,0.187296,0.712769,-0.235288,-0.779972,0.023302,-1.00615,-0.739651,-0.908015,-0.735688,0.203558,-0.496727,-0.0625917,-0.868328,0.698984,-0.639481,-0.270136,-0.230885,-0.0323683,-0.100035,-0.116922,-0.13435,-0.216357,-0.116573,-0.0501356,-0.087422,-0.152745,-0.030735,-0.0934466,-0.21398,-0.167258,-0.0284927,-0.143717,-0.105338,-0.15161,-0.0596213,-0.151287,-0.0535093,-0.16198,-0.144277,-0.172697,-0.0398073,-0.149292,-0.246207,-0.109812,-0.138167,-0.107345,-0.0966866,-0.148628,-0.258731,-0.899141,-0.481082,-0.104557,-0.0387184,1.14422,-0.0828055,0.150823,-0.262768,0.198717,-0.736249,-0.961021,0.78916,-0.9227,-0.66412,-0.511623,-0.488292,0.295755,-0.979948,-0.972947,-0.47265,-1.57611,-1.42891,-1.89823,-1.56309,-0.823216,-0.661883,-0.262283,-1.5753,0.359126,-1.28725,-0.789629
-76.9525,0.999823,0.0272912,7,127,0,111.285,-0.818224,0.0304968,-0.0582699,-0.490626,-0.0953414,0.190585,-0.0568631,0.37282,-0.730909,-1.47421,-0.884339,1.40953,0.421704,1.8566,0.763598,0.476666,0.141106,0.355159,-0.654223,-1.34053,3.15694,-0.658473,-0.368469,1.20957,0.0326188,1.4315,-0.207318,-0.928763,0.550236,-2.25167,-0.49939,-1.42973,-0.47057,0.271703,-0.164133,1.16452,-1.06972,2.30693,-0.231135,0.622935,-0.0621147,0.0437043,-1.92046,-0.12038,-0.967037,-0.819217,-0.863277,-2.08922,0.450708,0.221554,-0.257834,0.2686,1.03752,0.770663,-1.83921,-1.29893,1.0682,-0.154633,1.06752,-0.882137,-0.656358,0.324468,-0.569362,-0.225335,-1.6117,-0.457061,1.11685,-1.48383,-1.48135,0.121263,-0.786894,-0.141631,-0.518821,0.909899,-0.329361,-0.606478,-0.386563,0.468637,0.100357,0.635317,0.227822,0.120848,-0.00425579,0.0755474,-0.300771,-0.55664,1.12011,-0.302355,-0.194236,0.394088,-0.0447021,0.476828,-0.134155,-0.403125,0.148276,-0.896332,-0.243046,-0.589895,-0.232301,0.0444334,-0.118055,0.377295,-0.455676,0.803209,-0.143035,0.17538,-0.146047,-0.0673758,-0.104378,-0.097918,-0.0998436,-0.153422,-0.0424168,-0.0524318,-0.0733832,-0.0503757,-0.0167706,-0.0284334,-0.142496,-0.118884,-0.0154298,-0.0688728,-0.0154595,-0.100668,-0.0908004,-0.047934,-0.0869983,-0.0719628,-0.132553,-0.0820903,-0.0133037,-0.126964,-0.126856,-0.056815,-0.0965054,-0.0683046,-0.0847894,-0.0223482,-0.346985,-0.888491,-0.578984,-0.182893,-0.481004,0.718938,-0.551893,-0.0757088,-0.150065,-0.0586083,-0.854941,-0.784021,0.636682,-0.82851,-0.646337,-0.404224,-0.710946,0.0205919,-0.85478,-0.676544,-0.37011,-1.47298,-1.30669,-1.89048,-1.4047,-1.29136,-0.749777,-0.281617,-1.52683,0.0275144,-1.16758,-0.748172
-68.1129,0.934561,0.0272912,7,127,0,105.06,-0.158243,-0.106036,-0.54265,-0.676817,-0.0788441,0.113096,-0.0828873,0.503887,-1.05264,-0.924532,-0.23017,-0.0517463,-0.430798,1.08843,0.315083,0.139156,0.152951,0.168516,-1.1008,-1.38737,2.29829,-0.0140669,-0.0338934,0.314241,0.607627,1.65556,-0.0234587,-0.736399,0.339221,-1.24136,-0.275009,-1.6978,-0.735186,0.103795,0.207677,0.940318,-0.671798,1.49702,-1.99999,0.0202127,-0.225236,0.00968241,1.43018,-0.360448,1.7353,-0.235762,0.335838,1.8932,1.79263,-0.122598,0.103999,0.228465,-1.09538,-0.274045,1.95174,0.0290086,-0.72381,0.175697,-1.49617,0.855145,0.478608,0.150722,-0.0422267,0.634368,2.23607,0.467189,-0.427239,0.850796,1.2552,0.159265,1.03391,-0.935382,-0.424018,-0.936677,-0.6133,-0.548747,-0.198867,-0.108962,-0.299961,0.465556,0.0758791,-0.0127683,-0.0058174,0.00202569,-0.637564,-0.781966,1.07519,-0.0899754,-0.0999657,0.0754546,0.223288,0.75133,-0.0947078,-0.453949,0.088042,-0.708394,-0.221461,-0.938387,-0.453338,-0.0305862,0.0217583,0.390927,-0.421398,0.671441,-1.09066,-0.0727023,-0.211389,-0.228726,-0.208434,-0.227519,-0.221985,-0.206906,-0.207879,-0.226423,-0.224229,-0.223024,-0.235842,-0.22789,-0.206339,-0.224955,-0.232245,-0.223535,-0.239723,-0.216956,-0.220602,-0.223777,-0.225645,-0.219094,-0.203586,-0.220713,-0.229373,-0.216999,-0.213083,-0.223694,-0.215226,-0.234293,-0.229342,-0.234306,-0.374267,-0.483842,-0.104385,-0.260612,-0.438095,0.743803,-0.181775,0.122806,0.127211,0.144691,-0.753212,-0.716394,0.610326,-0.590174,-0.583437,-0.605297,-0.348247,0.308951,-0.711215,-0.789656,-0.405733,-1.25035,-0.898253,-1.81113,-1.22007,-0.887932,-0.431388,-0.0847054,-1.14892,0.143746,-1.77963,-0.678158
