# 0.156427, 0.116003, 0.0932595, 0.0917322, 0.0201421, 0.0135218, 0.15191, 0.0272021, 0.246575, 0.229901, 0.254939, 0.220191, 0.227338, 0.19945, 0.229787, 0.241406, 0.244309, 0.267876, 0.231171, 0.256835, 0.245548, 0.263071, 0.236104, 0.22852, 0.257018, 0.204606, 0.27061, 0.241076, 0.192606, 0.258882, 0.229043, 0.368086, 0.249317, 0.275866, 0.233373, 0.268057, 0.265314, 0.211874, 0.254333, 0.207968, 0.0209969, 0.0910605, 0.0999671, 0.0956757, 0.119678, 0.237081, 0.100118, 0.290961, 0.118908, 0.114853, 0.159966, 0.122781, 0.10017, 0.0742758, 0.132842, 0.105895, 0.138285, 0.149875, 0.105768, 0.17066, 0.1182, 0.11455, 0.18646, 0.14446, 0.150456, 0.143086, 0.158564, 0.168294, 0.114571, 0.130001, 0.150114, 0.577845, 0.137665, 0.153414
104.157,0.564473,0.0834969,6,63,0,-65.0007,-0.216776,-0.0151862,-0.490812,-0.721549,-0.0196726,0.100697,-0.273924,0.636074,0.141221,-0.45457,0.743228,-0.67396,-0.914817,0.494016,-0.2684,-0.06149,0.776845,1.13554,0.0620974,0.199974,-0.608769,0.156422,-0.306035,-0.64962,-0.633398,0.702785,-0.454665,-0.334853,-0.762594,-1.4242,-0.457332,-0.854814,-0.696141,-1.37126,0.26267,0.33152,-0.153389,0.142237,0.354184,-0.297992,1.30594,0.539536,2.39407,4.48492,5.23182,5.70955,2.3761,6.79342,3.62735,3.25101,3.21379,3.82596,3.03159,3.01194,10.5699,3.45406,9.91786,8.5331,6.42303,5.34631,4.19365,5.20923,12.041,3.29521,2.54782,1.87615,2.4447,9.07719,4.79241,7.92411,2.79915,9.60345,5.99813,6.51072,0.327003,-0.279475,0.91985,-0.494284,-0.725217,0.682089,-0.0742194,0.143378,0.954994,1.32743,0.24559,0.410186,-1.00771,-0.257784,-0.820938,-1.1691,-1.03005,-0.0112203,-0.86658,-0.83296,-1.26681,-2.04743,-1.21213,-1.4128,-1.44025,-2.02918,-0.602751,-0.334035,-1.04095,-0.575919,-0.301446,-1.03142,0.41897,0.569418,0.284988,0.621115,0.673755,0.335795,0.518546,0.464217,0.277882,0.209585,0.438909,0.398868,0.732571,0.564092,0.694435,0.762983,0.736925,0.502805,0.704034,0.696981,0.780196,0.885688,0.770676,0.804207,0.808494,0.883827,0.646285,0.582741,0.739033,0.640128,0.574796,0.73719
107.209,0.993496,0.0834969,6,63,0,-69.6205,-0.50649,0.666083,-0.0997748,-0.440288,-0.0400257,0.0332559,-0.326345,0.708141,-0.0266176,-1.03544,0.474165,-0.75388,0.00238234,0.360661,-1.32552,0.557388,0.471852,0.90316,-0.220965,-0.354699,-0.391447,-0.397716,-0.0275665,-0.0251724,-0.177592,-0.895264,-0.292605,-0.158643,-0.112333,-0.557936,-1.12891,-1.02576,-1.17089,-0.413838,0.272582,0.442953,-0.451725,0.235102,0.340996,-0.0801426,1.68573,0.458187,1.75338,2.64053,3.27746,12.7635,5.29533,11.6718,3.83892,4.28048,6.921,5.00313,3.33443,2.00113,5.29905,5.15519,3.30564,5.01844,3.87909,5.29498,7.14406,2.85691,4.42148,4.54436,10.5996,6.07311,12.7618,2.34521,4.21103,5.30265,8.87852,15.7914,6.44957,4.61158,0.296433,-0.734135,0.778577,-0.443255,0.333199,0.688372,-0.985381,0.91927,0.77937,1.23864,0.0974266,0.0180557,-0.884596,-0.92193,-0.585036,-0.591961,-0.666081,-1.51459,-0.812159,-0.681941,-0.648057,-1.16419,-2.04553,-1.88519,-2.06576,-1.30497,-0.697487,-0.463711,-1.46684,-0.606965,-0.545476,-0.953273,0.42643,0.675712,0.314627,0.609034,0.417462,0.334395,0.728175,0.285107,0.314456,0.224673,0.475663,0.495486,0.707774,0.715435,0.642225,0.643815,0.660625,0.81974,0.692569,0.664172,0.656572,0.762094,0.885496,0.868206,0.887531,0.78667,0.66763,0.613894,0.812576,0.647248,0.633085,0.721773
107.967,0.927777,0.0834969,6,63,0,-76.3915,-0.16406,0.819897,-0.759869,-0.627575,0.0869747,-0.0493466,-0.0981814,0.556056,0.310252,-0.671674,0.48671,-1.2424,-0.709939,0.595702,-0.898243,0.17654,0.421841,0.480739,-0.291719,-0.295345,-0.00614376,0.0931041,0.214652,0.10279,0.549587,-0.674879,0.274992,0.00286662,-0.0461667,-0.338423,-0.758606,-0.721326,-0.0929394,-1.05006,0.0891957,0.338972,-0.46757,0.636601,0.450603,-0.191807,1.4147,0.825601,2.38575,4.19476,4.31777,11.4303,1.17528,20.932,2.49459,2.80986,4.82809,2.80203,3.81228,2.18899,12.5574,3.37183,9.09761,11.1727,4.8038,8.04691,4.20682,5.95486,21.1289,4.86719,5.04272,3.53624,2.00521,15.7403,4.85699,13.256,4.68951,27.1103,5.60782,11.2664,0.702571,-0.232103,0.91953,-0.823078,-0.334496,0.977895,-0.54305,0.484481,0.847911,0.846057,0.110726,-0.0110297,-1.10712,-0.940367,-0.769472,-0.861084,-0.561512,-1.57044,-0.768605,-1.05551,-1.07754,-1.23945,-1.56994,-1.6111,-0.951521,-1.89386,-0.62891,-0.471077,-1.0878,-0.336735,-0.403323,-1.09764,0.331242,0.557767,0.285054,0.694889,0.582853,0.27331,0.632522,0.381195,0.299871,0.300261,0.472347,0.502757,0.751591,0.719174,0.683407,0.702887,0.636802,0.827846,0.683219,0.741832,0.746029,0.775468,0.827774,0.833564,0.721421,0.869195,0.652242,0.615639,0.747967,0.583397,0.599486,0.749818
104.508,0.92486,0.0834969,6,63,0,-62.558,-1.13317,-0.143757,-0.0115464,-0.46419,-0.331022,0.266427,-0.0184099,0.681415,0.279635,-0.259143,1.0798,-0.597441,-0.635499,0.662972,-0.882906,0.244231,1.21643,1.12497,0.136026,0.146078,-0.219589,0.104094,0.011494,0.159428,-0.435971,-0.351119,-0.349788,-0.776824,-0.415045,-0.209602,-0.571174,-0.67178,-0.667951,-0.267466,0.917581,0.835084,0.995288,0.279328,0.790244,-0.0610964,1.80549,0.720615,1.59056,3.22271,3.47398,13.9978,6.57422,14.9346,4.39986,5.48791,6.67551,5.86372,3.18982,1.35805,5.60614,3.49208,3.08854,5.56774,4.24671,4.87377,5.9379,2.11635,4.8373,5.29403,11.4069,3.69923,8.10636,3.64966,3.11221,5.06551,8.66468,21.5081,6.18154,4.65635,0.320105,-0.398512,0.96612,-0.659736,-0.530801,0.741979,-0.701134,0.605841,1.12844,1.2682,0.137959,0.597607,-0.454637,-0.387866,-0.746893,-0.676032,-0.632482,-1.60382,-0.803211,-1.25261,-0.993593,-1.36287,-1.93635,-1.58118,-1.85329,-1.43045,-0.881016,-0.456351,-1.17583,-0.469261,-0.334198,-1.0666,0.42065,0.59833,0.275655,0.659201,0.62967,0.322572,0.668439,0.353008,0.244449,0.219565,0.465565,0.354891,0.611741,0.595769,0.678501,0.662853,0.653052,0.832552,0.690661,0.777751,0.729797,0.796226,0.873951,0.829371,0.864513,0.806971,0.707033,0.612148,0.764197,0.615209,0.582781,0.743949
101.039,0.989694,0.0834969,6,63,0,-60.5277,-1.35231,-0.183423,-0.234115,-0.693618,-0.0721768,0.308335,0.169429,0.598716,0.372572,-0.542671,1.30847,-0.477938,0.324544,0.864176,-0.103457,0.460772,1.41634,1.02894,0.413544,0.00461311,0.142749,-0.0946334,0.574791,-0.191585,0.0809118,0.350324,-0.240227,0.341005,0.219784,-0.797956,-0.610955,-0.890089,-0.0846326,-0.19737,1.20496,0.695632,0.737211,0.758841,0.490189,0.331576,1.42409,0.914592,2.40078,4.2144,4.10531,15.346,1.73536,10.9847,3.53393,5.31644,6.00197,4.03701,3.04807,1.85972,15.8221,9.37131,3.15446,8.96462,2.48066,15.8151,7.46542,8.35759,11.8661,1.68149,3.58394,4.95075,5.81698,10.2075,4.13639,9.02316,8.02808,31.0979,6.39832,5.78353,0.125061,-0.829394,1.02735,-0.747857,0.0910371,0.625068,-0.320159,0.283283,1.14082,0.803837,0.157631,-0.15327,-0.494599,-0.787999,-0.42691,-1.21009,-0.548034,-1.25964,-0.92519,-0.599076,-0.742705,-2.136,-2.10577,-1.78504,-1.54023,-1.39785,-0.634598,-0.53286,-1.18358,-0.601531,-0.701892,-1.08481,0.468775,0.696227,0.263599,0.678711,0.477256,0.34863,0.579363,0.429649,0.242171,0.309205,0.460674,0.538243,0.621189,0.687402,0.605135,0.770315,0.633679,0.778965,0.716098,0.645445,0.677587,0.894353,0.891463,0.856318,0.823499,0.801843,0.653531,0.63015,0.76559,0.646007,0.668607,0.747404
93.0036,0.99686,0.0834969,6,63,0,-56.8671,0.058368,1.0895,-0.708925,-0.509644,-0.213378,-0.480831,0.813496,0.579688,0.454427,-0.0179287,1.55518,-0.247344,0.483482,1.64113,0.0508831,0.38537,1.68741,1.27558,0.705131,0.393945,1.12046,1.46723,1.44356,1.09019,1.29746,0.388627,1.35734,1.15262,0.751817,-0.333635,-0.295687,0.88675,0.222659,0.803718,1.05528,1.73997,0.10794,0.608833,1.50886,0.346581,1.50241,0.738226,1.12054,2.76911,1.98438,13.0985,4.24844,29.0765,2.47041,2.18877,2.87178,2.17179,3.11877,1.63457,3.60081,1.37692,8.4826,6.56764,8.34606,3.88002,3.3943,1.43569,6.68443,1.37939,4.08468,3.21556,4.6423,5.44903,4.56103,7.83911,5.69053,42.2865,5.23206,9.15153,-0.158787,-0.747068,0.842601,-0.926801,-0.0883313,1.05276,-0.471248,-0.0208358,0.99139,0.728605,0.0670749,0.0457014,-0.901431,-0.720264,-0.263106,-0.666158,-0.699593,-0.331536,-0.805317,-0.371883,-0.838924,-1.64227,-1.90244,-1.73134,-1.26817,-1.32526,-0.178288,-0.471818,-1.36575,-0.600461,-0.595285,-1.02832,0.539614,0.67854,0.300987,0.716426,0.522068,0.258695,0.615679,0.505209,0.270638,0.325501,0.483238,0.488577,0.711244,0.672665,0.5654,0.660642,0.668098,0.582133,0.691111,0.591914,0.698239,0.837844,0.870167,0.849584,0.780429,0.790056,0.544454,0.615814,0.796693,0.645762,0.644577,0.73659
109.609,0.874117,0.0834969,6,63,0,-60.0097,-1.61025,0.131491,0.0724713,-0.538558,-0.106995,0.268588,0.458221,0.61352,0.463455,-0.347809,1.87182,-0.276205,0.405424,0.985451,-0.177971,0.40438,1.74291,1.44048,0.456401,0.379844,0.0443501,0.102939,0.959524,0.163184,0.332515,0.507237,0.048092,0.175568,0.0265741,-0.730852,-0.407276,-0.863241,-0.0878231,-0.219314,1.61812,0.638677,0.76709,1.00217,0.981971,0.692172,1.56827,0.660199,2.80801,3.80859,4.13389,11.1834,1.9881,9.25114,3.34727,5.41778,6.07024,6.17462,3.22175,2.23447,10.2929,9.16788,3.03427,9.44947,2.15914,14.6758,6.87916,8.48069,12.033,2.74471,9.13716,5.36995,6.00922,10.3656,3.90728,8.19654,8.37994,28.5064,6.42657,5.71705,0.140401,-0.728992,1.49894,-0.632476,0.10313,0.674854,-0.455353,0.185127,1.37834,1.15064,0.120891,0.189656,-0.651984,-0.676437,-0.0884392,-0.909691,-0.351363,-1.06544,-0.718827,-0.78105,-0.96326,-2.08892,-2.11609,-2.05979,-1.73851,-1.6803,-0.413262,-0.863833,-1.3847,-0.507349,-0.466562,-0.900387,0.464957,0.674584,0.182583,0.653051,0.47424,0.337411,0.611911,0.45385,0.201276,0.240372,0.469814,0.452728,0.657457,0.662943,0.522095,0.712937,0.586948,0.74373,0.672349,0.685906,0.723774,0.889822,0.892458,0.886934,0.850498,0.842945,0.60187,0.703461,0.799745,0.624185,0.61457,0.711029
105.539,0.797239,0.0834969,5,31,0,-80.6538,-1.55441,0.200834,-0.0736262,-0.533402,-0.0328341,0.262575,0.298317,0.597384,0.657441,-0.319375,1.24295,-0.582282,0.951974,1.04466,-0.362749,0.901581,0.988129,1.58217,0.53698,0.320422,-0.386033,-0.00733562,0.861214,0.0986967,-0.262512,0.834176,0.00978776,0.00995801,0.154866,-0.01344,-0.394665,-0.570916,-0.196059,-0.386395,1.19006,1.01412,0.68295,0.893019,0.737792,0.584413,1.6041,0.588288,3.39815,3.53518,2.79811,17.2739,2.0669,5.33093,3.46679,4.46541,10.7384,4.74693,2.9304,2.01468,10.1365,8.58725,2.56989,9.47725,1.88589,9.10106,4.398,8.28174,10.7044,2.80694,10.2936,3.89583,5.80695,9.63627,3.7569,5.24458,5.86032,26.8687,7.43107,7.96071,0.379124,-0.615529,0.949344,-0.870792,0.680028,0.77017,-0.627049,0.655119,0.697071,1.31405,0.254841,0.0828784,-1.2154,-0.862186,-0.256211,-1.02637,-1.08806,-0.804576,-0.84124,-1.07944,-0.944721,-1.40618,-1.98716,-1.6459,-1.77071,-1.72268,-0.681568,-0.334911,-1.22563,-0.638312,-0.594672,-0.972402,0.406338,0.649201,0.279017,0.70491,0.336255,0.316442,0.65182,0.341837,0.332462,0.21181,0.436632,0.479292,0.771253,0.703117,0.563705,0.736212,0.748016,0.690953,0.698726,0.746387,0.720052,0.803163,0.879442,0.838337,0.854546,0.848474,0.664089,0.582954,0.773053,0.654372,0.644436,0.725598
107.518,0.986668,0.0834969,6,63,0,-71.8437,0.311262,0.448451,-0.990021,-0.792727,-0.271119,-0.293604,0.480691,0.406473,0.138484,0.112071,1.22589,-0.308749,0.581634,0.88316,-0.387185,0.126487,1.23732,1.20645,-0.124642,-0.164903,0.706191,0.877424,1.1381,0.403932,0.650832,-0.18726,0.981015,0.54784,0.126705,-0.472658,-0.215959,-0.0526582,-0.0798356,0.460029,0.546332,1.27027,0.00230867,0.474858,0.961427,0.181555,1.53755,0.653121,1.2401,3.70584,5.12424,16.3828,3.67047,3.54893,2.55054,4.07097,3.01174,4.17733,2.53172,1.89285,5.12064,1.90757,7.19764,6.5404,5.85595,9.52472,8.04255,2.45678,11.9299,6.04853,5.02858,5.80544,3.88768,4.02792,6.30353,7.95591,12.5844,15.375,5.74624,9.00192,-0.0700736,-0.24378,0.891084,-0.601474,0.425682,0.706165,-0.480011,0.180955,0.923553,1.08206,-0.364763,-0.0367876,-0.762965,-0.802152,-0.247872,-1.04517,-0.78676,-0.954461,-0.666998,-0.60667,-1.11197,-1.67024,-1.53089,-2.01792,-1.24747,-1.20111,-0.611768,-0.496079,-1.4609,-0.335064,-0.66815,-0.838787,0.517511,0.560645,0.290886,0.645994,0.395158,0.330447,0.61775,0.454884,0.284235,0.253116,0.590193,0.509196,0.681997,0.690435,0.561653,0.739846,0.687135,0.722011,0.660831,0.647181,0.752497,0.841607,0.822137,0.882666,0.776862,0.768722,0.648344,0.621538,0.81167,0.582991,0.661089,0.69821
109.312,0.992141,0.0834969,6,63,0,-66.9299,-1.41425,0.200005,-0.0812976,-0.62435,-0.00375143,0.204275,0.313182,0.611937,0.599112,-0.389915,0.708972,-0.14899,0.761275,1.24394,-0.540726,0.850471,2.11208,1.56294,-0.0200572,0.479599,0.222394,0.199928,0.661818,0.0045876,0.209591,0.767516,0.177067,0.267339,0.0715217,0.383758,-0.273903,-0.367471,0.00505149,-0.592687,1.43863,0.927791,0.552483,0.983715,0.436237,0.448916,1.39449,0.706099,2.43918,3.09829,2.44539,8.99634,3.39235,28.7892,5.26468,3.67748,7.73533,3.70213,4.32545,1.66651,9.75249,6.59304,4.134,8.29649,3.94641,6.06503,4.20642,5.22098,8.64321,2.65372,8.12619,3.18879,7.04542,11.5033,2.56645,6.35542,4.01392,22.3833,5.88092,3.74351,0.204818,-0.786247,0.312931,-0.544449,0.367708,0.850085,-0.933419,0.459816,1.71633,1.16981,-0.414788,0.0899628,-0.659079,-0.684457,-0.426841,-1.08495,-0.671446,-0.729257,-0.706881,-0.818118,-1.0151,-0.910632,-1.90736,-1.59325,-1.62637,-2.0226,-0.400999,-0.503577,-1.29137,-0.642756,-0.993239,-1.18047,0.448974,0.687025,0.4224,0.632847,0.409095,0.299415,0.717768,0.38703,0.152345,0.23689,0.602235,0.477524,0.659054,0.664733,0.605119,0.747429,0.661827,0.674642,0.669712,0.693837,0.734017,0.71313,0.870722,0.831073,0.835672,0.883149,0.598928,0.623299,0.784378,0.655376,0.729727,0.765032
97.7978,0.756094,0.0834969,5,31,0,-72.3062,-1.47718,0.361336,-0.548911,-0.464419,-0.134671,0.218385,0.319519,0.72383,0.455292,0.107154,1.35248,-0.288488,-0.710951,0.924444,-0.00578122,0.451878,0.698013,1.36371,0.77307,0.441908,0.21887,0.725581,0.625161,0.556157,0.0515815,1.24847,0.646552,0.648268,0.117183,-0.421798,-0.12329,-1.06296,-0.0233764,-0.0869406,1.28144,0.628888,1.09367,0.831858,1.3373,0.537116,1.61984,0.560911,1.68575,2.74593,5.9028,9.16853,1.72745,11.0822,1.95333,3.49525,5.58828,4.83092,2.6424,2.94346,11.0865,2.1916,5.99016,8.47305,5.62841,5.49584,5.00856,1.83736,11.3357,4.01597,5.24208,6.20138,3.69757,3.44697,3.59218,11.3741,5.47026,23.6609,2.52311,8.91123,0.31539,-0.105913,1.14987,-0.470199,-0.824724,0.800219,-0.0881977,0.442626,0.50585,1.26561,0.617489,0.469238,-1.10715,-0.704961,-1.02377,-1.12413,-1.25876,-0.821551,-0.768311,-0.885687,-1.45858,-2.34137,-1.75044,-2.28469,-1.57736,-1.52183,-0.632034,-0.858264,-0.97136,-0.54444,-0.0819182,-0.943703,0.4218,0.526454,0.240513,0.615431,0.695238,0.309979,0.522035,0.391115,0.376167,0.220009,0.350353,0.384797,0.751598,0.669287,0.735705,0.754753,0.778813,0.694566,0.683156,0.707999,0.811315,0.912246,0.852008,0.907601,0.82883,0.820808,0.65295,0.702298,0.72539,0.632845,0.520468,0.719847
98.9233,0.984863,0.0834969,6,63,0,-60.7308,-1.30112,0.604196,-0.36713,0.0407905,-0.210778,0.166324,0.0770692,0.57393,0.236775,-0.649133,0.635891,-0.56334,0.414834,0.709016,-0.837546,0.319754,1.28487,0.839362,-0.0015848,-0.22411,0.386124,0.634485,0.86153,0.506706,0.407222,0.826368,0.574079,0.694378,0.563649,-0.200083,-0.733134,-0.45862,-0.563188,-0.392505,1.05306,0.406193,0.310052,-0.245415,0.338007,0.0135328,1.40565,0.731572,3.26348,2.38345,4.12237,18.2421,3.51948,11.2115,2.95487,4.95918,3.08045,4.91369,6.5697,1.47431,6.403,3.23707,5.49031,10.609,3.73733,4.40704,5.09173,2.18904,7.67795,8.6271,16.3453,1.82672,5.7319,6.77933,3.26716,9.13773,7.63714,27.3866,12.8961,2.93367,0.365414,-0.635006,0.666377,-0.500137,0.584369,0.862192,-0.618934,0.652878,1.33172,1.03344,0.102515,0.16627,-0.712861,-0.628089,-0.567367,-0.971268,-0.667225,-0.910639,-0.663956,-0.554572,-0.750736,-1.8771,-1.85226,-1.29418,-1.56781,-1.38621,-0.338721,-0.669304,-1.31894,-0.971932,-0.631158,-0.876573,0.40965,0.653624,0.339309,0.622491,0.357928,0.296881,0.649976,0.342341,0.208876,0.262419,0.474394,0.458528,0.671033,0.652056,0.638155,0.725372,0.660882,0.713131,0.660149,0.635196,0.679339,0.867277,0.864393,0.784854,0.827471,0.799986,0.58388,0.661347,0.789005,0.725504,0.652752,0.706112
91.4147,0.968261,0.0834969,6,63,0,-58.7351,0.366049,0.706395,-0.227801,-0.993046,-0.129963,-0.227581,0.110759,0.647712,0.015956,-0.512768,0.739688,-0.763474,0.141692,0.709089,-0.407862,0.823396,0.49458,0.94191,-0.190353,-0.495313,-0.432682,-0.13819,-0.222029,-0.183207,-0.23837,-0.748155,0.0297078,-1.32758,-0.664235,-0.834298,-0.608573,-0.644966,-0.974078,-0.212807,0.186448,0.828838,-0.160295,0.602957,0.689851,-0.0323202,1.44236,0.816602,2.13773,5.13984,5.39985,12.7564,1.47101,37.1759,4.65028,4.74654,5.96152,2.27179,2.84866,1.63604,9.51292,4.75725,6.01048,2.95123,8.16162,10.9982,4.0483,6.74311,4.07048,1.33072,2.61876,7.84931,5.89959,5.43364,8.03228,5.15,3.63231,49.3676,4.11042,6.67924,0.276895,-0.322435,0.940107,-0.542881,0.427849,0.985158,-0.0914459,1.21042,0.705086,1.2432,0.055456,-0.0729869,-0.933835,-0.74021,-0.596468,-0.587906,-0.724393,-0.652302,-0.557182,-1.59106,-0.968068,-1.03159,-1.80878,-2.33059,-2.10367,-1.66581,-0.851738,-0.674596,-1.34474,-0.355166,-0.74802,-1.09131,0.431215,0.579918,0.280879,0.632482,0.39464,0.27187,0.522846,0.229627,0.330686,0.22388,0.48614,0.518239,0.717853,0.677042,0.644848,0.642885,0.673574,0.657529,0.6358,0.830766,0.724734,0.737224,0.859214,0.911379,0.89126,0.841016,0.700932,0.662532,0.793268,0.58787,0.678747,0.748628
103.626,1,0.0834969,6,63,0,-51.0216,-1.14019,0.436188,-0.0909069,-0.000419015,-0.169673,0.115863,-0.0108586,0.727069,-0.00157977,-0.915495,1.01614,-0.589383,0.291787,0.759151,-0.191428,0.545405,0.836443,1.33612,0.187936,0.533973,-0.295076,0.0914756,0.38281,0.16024,0.246314,0.593647,0.175267,0.404404,-0.291949,-1.12813,-0.544146,-0.523087,-1.06028,-0.552147,0.570059,0.421519,0.500506,0.00981397,0.490419,-0.416944,1.63176,0.590435,1.56614,2.44423,2.73897,8.74919,6.45866,5.62057,3.17603,3.51646,3.88542,4.00804,2.58506,2.25787,9.4876,3.92595,5.73147,12.9572,2.98136,6.74194,6.05629,1.36131,21.6717,8.77486,6.03111,2.34861,6.30659,7.41455,3.13631,8.00798,8.91668,14.8923,5.44918,7.91951,-0.113113,-1.11921,0.8256,-0.75359,0.213175,0.667371,-0.230533,0.59848,0.659067,1.27726,0.0566504,0.633138,-1.122,-0.86713,-0.691659,-0.953734,-0.560852,-0.692795,-0.763585,-0.52521,-1.27424,-2.38431,-1.60714,-1.39386,-2.03109,-1.5322,-0.694392,-0.624374,-0.954891,-0.737131,-0.469879,-1.29558,0.528248,0.753842,0.304576,0.67996,0.446907,0.339086,0.557379,0.354691,0.340949,0.218016,0.485841,0.346799,0.754359,0.704148,0.666336,0.721866,0.63665,0.666588,0.682132,0.628365,0.781467,0.915623,0.833014,0.801208,0.884023,0.822328,0.666943,0.651213,0.722098,0.676368,0.615355,0.785089
112.16,0.854415,0.0834969,6,63,0,-56.2512,-0.263855,1.06522,-0.258236,-0.570168,-0.141324,-0.195013,0.262362,0.522101,0.143661,-0.246073,0.902735,-0.605221,0.0106556,0.80473,-0.850769,-0.150749,1.07993,0.449502,-0.0880289,0.344189,0.572938,0.858674,0.677027,0.269508,0.169295,-0.0775723,0.695925,0.11923,0.322794,-0.0629021,-0.514182,-0.277028,-0.032726,0.028883,0.964069,1.27885,0.365767,0.458306,1.34588,-0.173517,1.51893,0.713391,1.43525,3.47181,4.96393,6.47878,1.36269,16.1315,3.25746,3.02869,4.95817,2.31757,4.45829,2.19116,5.6101,1.84595,3.8831,6.51212,7.57515,9.42991,6.15065,4.82243,4.75132,1.25992,4.86603,7.36652,4.84499,6.94863,3.01897,8.9484,5.9479,20.4357,3.02642,9.24415,0.272435,-0.194078,0.965698,-0.520321,0.16685,0.949956,-0.661669,0.11513,1.15386,0.622149,0.0242921,0.648457,-0.487063,-0.31101,-0.297644,-0.738068,-0.874253,-0.645765,-0.457307,-0.734789,-0.575098,-0.897403,-1.8666,-2.05237,-1.30836,-1.54596,-0.264626,-0.350835,-1.02197,-0.630865,-0.212516,-1.37237,0.432309,0.548368,0.275739,0.627223,0.458384,0.278894,0.659635,0.471249,0.239785,0.349293,0.493927,0.343337,0.619414,0.577132,0.573866,0.676573,0.70563,0.656055,0.612375,0.675855,0.639939,0.710415,0.866064,0.886187,0.787239,0.82433,0.565773,0.58682,0.735356,0.652686,0.55293,0.797763
114.307,0.919326,0.0834969,6,63,0,-70.278,-0.170174,0.846621,-0.395312,-0.723317,0.100997,-0.144519,0.0551233,0.551379,0.398516,-0.412205,0.945431,-0.764994,-0.317942,0.843686,-0.255175,0.373678,0.783788,1.33585,-0.435842,0.339228,0.152694,0.397783,0.0929988,-0.729242,0.334931,-0.397429,0.252341,0.147294,-0.125831,-0.94417,-1.0976,-0.171709,-0.364218,-0.538685,0.62149,0.716987,-0.391963,0.482177,1.06316,-0.0820779,1.51719,0.851269,2.08608,2.06976,3.2544,31.2475,1.73819,17.3216,2.87005,4.74603,6.53035,5.25538,3.11995,1.88855,11.7457,6.62576,8.98821,5.85941,2.91958,10.0594,5.62761,4.52362,17.7835,3.40221,13.0004,2.23696,7.12911,5.86192,5.06864,6.56236,9.55479,18.9381,7.5147,4.67492,0.420092,-0.335759,1.01404,-0.712064,-0.315962,0.853504,-0.276711,0.297272,0.844556,1.32607,-0.402509,0.235387,-0.880031,-0.556557,-0.716822,-1.51555,-0.709552,-0.929969,-0.713757,-0.748751,-0.990521,-1.57028,-2.1884,-1.52803,-1.50988,-1.7544,-0.273835,-0.459538,-1.17363,-0.796743,-0.164315,-1.28261,0.396495,0.58316,0.26619,0.670857,0.57834,0.298698,0.56874,0.426225,0.300576,0.20981,0.59929,0.441423,0.706829,0.635656,0.671907,0.819882,0.670302,0.717069,0.671231,0.678906,0.729191,0.827823,0.899203,0.821717,0.819044,0.852507,0.568034,0.612905,0.7638,0.689277,0.540987,0.782894
113.279,0.938358,0.0834969,6,63,0,-80.4002,-0.401071,0.614687,-0.178705,-0.371338,-0.0580415,-0.0762413,0.0706673,0.515173,0.227694,-0.0106488,0.232101,-0.648149,-0.0559219,0.891245,-0.0920306,0.702162,1.05622,0.769834,0.652072,0.444374,-0.0330496,-0.0377794,0.0270189,0.0986385,0.217878,-0.349213,0.140128,-0.248787,-0.464005,-0.994192,-0.813732,-0.218789,-0.249736,-0.0556834,0.192868,0.487147,-0.396631,0.595812,0.176946,0.169618,1.44861,0.650494,2.46612,2.91076,4.17527,8.23548,3.17011,19.3831,2.45064,2.94226,4.5621,3.50219,3.14086,2.25134,6.9315,4.75126,6.26119,7.18461,1.98331,9.95493,4.04364,2.58674,14.7812,4.22805,13.0417,1.85691,2.3452,5.173,5.82923,5.95457,13.1793,10.6447,7.50805,4.66272,0.180477,-0.0893995,0.157855,-0.713386,-0.0918779,0.850784,-0.114472,0.711253,0.986477,0.740635,0.598097,0.469232,-0.822194,-0.871971,-0.730931,-0.672826,-0.564509,-0.947924,-0.687306,-0.957185,-1.19042,-1.69842,-1.79134,-1.3624,-1.19581,-1.1208,-0.737782,-0.60049,-1.3926,-0.273686,-0.881411,-0.744927,0.455003,0.522335,0.460618,0.671149,0.522953,0.299268,0.528587,0.329322,0.271608,0.322865,0.354779,0.384798,0.694702,0.705156,0.67501,0.662136,0.637495,0.720697,0.665367,0.722558,0.766817,0.845329,0.857092,0.796149,0.767779,0.754137,0.676511,0.645769,0.801007,0.567998,0.707115,0.678072
