# 0.15675, 0.127847, 0.119998, 0.129083, 0.0244671, 0.0117217, 0.139174, 0.030068, 0.267408, 0.253526, 0.293617, 0.249278, 0.236781, 0.302222, 0.264305, 0.274873, 0.29165, 0.294455, 0.243546, 0.296708, 0.246061, 0.232721, 0.332195, 0.265908, 0.233537, 0.221831, 0.244986, 0.252582, 0.234431, 0.299036, 0.243083, 0.331953, 0.235122, 0.261672, 0.293031, 0.288965, 0.28082, 0.26591, 0.239915, 0.243381, 0.00960098, 0.401885, 0.0620886, 0.155515, 0.0536288, 0.0918991, 0.0940606, 0.0777014, 0.0789674, 0.0693324, 0.0733081, 0.0757673, 0.146071, 0.0862349, 0.0785618, 0.0833808, 0.0674681, 0.0540888, 0.115025, 0.0628099, 0.0792843, 0.0801294, 0.0648622, 0.112316, 0.0954925, 0.0964706, 0.0676233, 0.0694063, 0.0720756, 0.0679442, 0.0968098, 0.0694513, 0.0700189, 0.0680665
131.21,0.988293,0.104621,6,63,0,-90.0316,0.444711,0.131782,0.265211,-0.232576,-0.271167,0.136494,-1.10729,0.729735,-1.66715,-2.43795,-0.872745,-1.32828,-1.30214,-0.409428,-1.01478,-1.89809,-1.14008,-0.194101,-1.64662,-1.61567,-0.451307,-1.75486,-2.2688,-0.996822,-1.69982,-0.763564,-1.35009,-3.686,-1.16639,-3.05922,-1.09777,-2.50574,-1.44275,-1.68415,-1.14073,-0.933052,-1.49039,-0.456012,-2.45813,-1.53729,1.36107,0.268765,2.904,3.86086,3.14334,3.8309,2.21963,3.5032,3.54157,3.07035,2.62244,2.91144,6.09948,3.36913,5.49789,3.36455,4.57306,4.73925,5.59928,2.82069,2.5829,3.65764,5.55642,2.47619,2.9881,4.66129,4.12428,5.1371,4.12515,6.13384,2.61329,3.08959,3.12,4.65426,-0.117048,-1.23425,0.180208,-0.364426,-0.544266,1.02307,-0.415503,-0.451334,0.0454492,1.02457,-0.811413,-0.662149,0.565438,-0.859639,-1.56852,-0.470101,-0.797473,0.330516,-0.602417,-2.47752,-0.24908,-2.30762,-0.593783,-2.67567,-1.2481,-1.54865,-0.624983,-0.494637,-1.41335,0.0558179,-2.24851,-1.04043,0.529229,0.774562,0.45507,0.590111,0.632804,0.26443,0.602407,0.610956,0.48864,0.264138,0.692411,0.659743,0.36229,0.702585,0.827573,0.615408,0.689434,0.418115,0.646209,0.922551,0.56195,0.909506,0.644233,0.935576,0.776971,0.824719,0.651351,0.621198,0.804294,0.486049,0.904522,0.738932
133.574,0.969091,0.104621,5,31,0,-95.6113,0.667158,0.0342316,0.0228285,-0.299825,-0.310319,0.107113,-1.50351,0.761403,-1.23538,-2.46246,-1.11294,-1.18234,-1.70194,-0.466287,-0.652594,-1.69782,-1.32922,-0.181813,-1.88294,-2.31433,-0.863295,-1.74405,-2.28072,-1.31447,-1.88051,-0.335003,-1.33722,-3.32077,-1.26222,-2.52558,-1.32046,-2.71288,-0.917878,-1.46793,-1.31829,-1.01415,-1.94555,-0.975392,-2.22645,-1.22938,1.2902,0.267613,2.46153,4.3187,3.98071,3.76403,4.36955,3.55607,4.73544,3.0157,3.43423,3.45671,5.01425,2.39587,3.72551,3.1792,4.65851,5.24952,5.61585,2.86289,2.22114,4.17553,4.35772,2.28425,3.05897,3.83732,3.2334,5.84974,5.09085,4.62526,2.5586,3.35285,3.40635,5.48525,0.432926,-1.14148,-0.0135637,-0.0376535,-0.842073,1.01835,0.0748709,-0.0986901,-0.0781307,1.10721,-0.934577,-1.32874,0.0796362,-0.940193,-1.74904,-0.883223,-1.01941,0.696429,-0.653115,-2.20751,-0.433073,-1.88608,-0.668226,-2.83187,-0.619644,-1.18831,-0.799863,-0.584223,-1.83099,-0.41236,-1.96017,-0.634386,0.393428,0.757951,0.503391,0.509412,0.698902,0.26535,0.481291,0.524653,0.519523,0.248392,0.718003,0.790632,0.480101,0.719139,0.851831,0.70749,0.734858,0.332604,0.657712,0.900922,0.606607,0.868308,0.661106,0.944374,0.650137,0.766439,0.689945,0.642038,0.86188,0.601654,0.876552,0.653483
138.942,0.915355,0.104621,5,31,0,-91.9065,0.183073,0.352465,0.168093,-0.280203,-0.0718715,0.189098,-1.19562,0.629428,-1.19029,-1.5797,-1.29742,-1.18267,-0.956757,-0.81195,-0.782291,-1.26189,-1.09614,-0.153937,-1.17245,-1.71588,-0.366394,-2.01863,-2.07309,-1.6175,-1.24614,-0.948083,-1.81,-2.35375,-0.649463,-2.8794,-1.32591,-2.19659,-0.796027,-1.95137,-1.77569,-0.845372,-2.0208,-0.10114,-1.80069,-1.68191,1.14947,0.328249,3.40906,3.83326,2.79717,4.31574,2.95211,2.6271,3.68477,1.98269,1.95685,2.3383,7.04119,3.66933,2.73386,3.68496,3.44481,3.07447,5.89497,3.35983,3.45616,3.54548,3.6019,1.9461,2.61131,3.01511,3.61031,4.31458,3.99809,5.00785,2.61893,2.06851,3.21243,4.12053,0.0620646,-0.572084,-0.176839,-0.54446,-0.220226,0.562152,-0.240714,-0.189848,0.0595803,1.01057,-0.415426,-0.621645,0.371936,-1.31251,-1.26571,-1.16197,-0.691048,-0.189256,-1.2959,-1.41168,0.0625132,-2.21135,-1.19277,-2.24206,-0.74487,-2.06882,-1.18067,-0.270843,-1.84789,0.339925,-1.59265,-1.39773,0.484489,0.639244,0.544095,0.632849,0.554835,0.36305,0.55989,0.54732,0.485109,0.266868,0.602388,0.650593,0.408073,0.787933,0.780008,0.761691,0.6662,0.547173,0.785144,0.804031,0.484377,0.901264,0.767236,0.903964,0.67806,0.887835,0.765068,0.5673,0.863879,0.415828,0.830988,0.801824
147.84,0.991017,0.104621,5,31,0,-106.968,0.689645,-0.57096,-0.475478,-0.650851,-0.354429,0.262075,-1.22957,0.657053,-1.77813,-2.4522,-0.729492,-1.34145,-1.37526,-0.528207,-0.504102,-1.11088,-1.10019,-0.369868,-1.55629,-2.32019,-0.296845,-1.48191,-1.34937,-0.191574,-1.338,-0.861372,-1.2535,-2.1792,-0.992612,-2.43799,-1.51719,-1.74102,-1.55299,-0.893718,-1.43367,-0.786646,-1.92498,-1.52753,-2.09046,-1.12207,1.28642,0.176427,3.63604,4.457,3.30888,3.50182,4.37931,4.36562,4.17123,3.53808,3.2326,3.46535,2.87236,4.29136,4.12888,2.90474,2.18109,2.71197,3.54061,3.53909,2.76636,2.51435,3.55083,4.72127,4.46723,4.21503,3.73421,4.13213,4.55106,3.05239,3.04417,3.3451,2.72643,3.90166,-0.135872,-1.34638,0.262959,-0.716459,-0.935841,1.044,-0.355635,0.312618,0.0655416,0.839184,-1.01579,-1.4577,0.485694,-0.858216,-0.896801,-0.133193,-0.788654,0.0222472,-0.90632,-1.06239,-0.340034,-2.00202,-1.01326,-2.11793,-1.45338,-0.955103,-0.663357,-0.117414,-1.89542,-0.846007,-1.88762,-0.543789,0.533916,0.793537,0.434636,0.671827,0.718259,0.260379,0.587983,0.422476,0.48362,0.301707,0.734151,0.81118,0.380908,0.702288,0.710292,0.533249,0.687542,0.494438,0.712247,0.743147,0.584199,0.881009,0.733658,0.892634,0.810518,0.72214,0.660014,0.52932,0.869372,0.699729,0.868484,0.632693
148.393,0.899,0.104621,5,31,0,-110.34,0.754337,-0.582634,-0.620698,-0.682305,-0.487573,0.235364,-1.46225,0.583762,-2.17304,-2.16078,-1.26281,-1.45241,-1.38525,-0.318056,-0.257627,-1.19531,-1.01464,-0.417819,-1.5,-2.2951,-0.621012,-1.54666,-1.44155,-0.318357,-1.293,-1.19359,-1.16571,-2.13724,-0.929092,-2.52715,-1.51586,-1.86149,-1.12232,-0.770531,-1.41147,-0.985775,-2.15693,-1.50346,-2.38945,-1.0549,1.21616,0.208523,3.03937,4.32034,3.53935,4.11886,4.66393,3.08539,5.64211,3.20707,3.00164,2.82504,4.37713,4.74866,3.41216,3.07876,2.72176,2.81415,3.07757,3.72377,3.46361,2.71186,3.38508,3.73787,4.63108,3.72483,3.04207,3.9305,3.77042,2.58968,3.56824,2.97834,2.81633,4.23261,-0.280913,-0.881441,-0.264589,-0.584203,-0.897481,1.35255,-0.044953,0.521052,0.221957,0.878373,-0.87318,-1.47565,0.0441905,-1.09997,-1.35543,-0.524186,-0.823436,-0.389336,-0.974247,-1.13736,-0.442671,-2.3387,-0.929118,-2.48649,-1.09179,-0.83631,-0.833762,-0.54712,-2.34792,-0.922742,-2.34207,-0.491034,0.56977,0.707121,0.565764,0.642034,0.710431,0.205453,0.511236,0.372606,0.444737,0.293515,0.705407,0.813915,0.488954,0.750254,0.795016,0.628126,0.694965,0.596123,0.725965,0.757194,0.608895,0.912032,0.716896,0.923189,0.748719,0.697687,0.69715,0.633467,0.912769,0.715601,0.912302,0.62035
146.989,0.971113,0.104621,5,31,0,-114.89,0.127785,-0.0135424,0.322131,0.491981,-0.42608,0.269967,-1.66371,0.70888,-1.86742,-2.30686,-1.44644,-1.03187,-1.12603,-1.16997,-0.959251,-1.62082,-1.28749,0.135351,-1.44133,-1.88817,-0.406342,-2.38175,-1.98223,-1.05986,-1.40532,-0.702492,-1.83324,-3.06432,-0.62914,-2.62668,-1.72742,-2.2486,-1.68848,-1.9573,-2.09043,-1.84929,-1.73241,-1.00502,-1.90156,-2.25373,1.22239,0.167273,4.05394,3.52719,3.22951,3.09877,3.12304,3.69897,2.54256,3.0343,2.56773,2.91773,2.96079,2.6355,3.6605,3.64163,3.93928,4.23354,4.52674,3.32201,4.02959,3.08686,3.48608,3.81063,3.44752,3.6293,4.31136,3.35661,3.68276,5.00623,2.91526,2.91982,3.67426,3.2839,-0.0568668,-1.0961,-0.417054,-0.308969,-0.671299,0.511287,-0.809205,-0.0281581,-0.0497998,1.42512,-0.86508,-1.01502,0.63667,-1.52969,-1.38098,-0.842306,-0.597552,0.462035,-1.2685,-1.66455,0.257639,-2.00029,-0.593575,-2.17366,-1.04069,-1.45796,-0.771618,-0.651993,-1.21392,0.252143,-1.17476,-1.07558,0.514213,0.749528,0.602778,0.576634,0.661794,0.374892,0.69194,0.507039,0.512447,0.19386,0.703721,0.734001,0.346,0.821961,0.799148,0.698951,0.645096,0.386503,0.780487,0.840847,0.435944,0.880827,0.644185,0.897859,0.738983,0.811221,0.683871,0.657459,0.770992,0.437296,0.764004,0.745657
146.319,0.950865,0.104621,5,31,0,-108.044,0.389928,0.105702,0.163281,0.160554,-0.435897,0.189498,-1.39327,0.609421,-1.62781,-3.09562,-0.972684,-1.7457,-1.50594,-0.708836,-0.735749,-1.24458,-0.523505,-0.111157,-1.50121,-1.88304,-0.594812,-1.81262,-2.60926,-0.806927,-1.30811,-1.48815,-1.60737,-2.58069,-1.09668,-3.235,-2.03144,-1.92416,-1.48287,-1.84184,-1.89255,-1.31356,-1.88019,-0.917026,-2.54888,-1.84408,1.22705,0.152029,3.59765,4.5528,3.68136,2.78777,3.00567,3.30748,3.48012,3.593,3.34772,3.60941,4.9766,3.47169,3.07147,3.2082,2.98052,3.26781,3.13518,3.40776,3.27699,2.46837,3.31716,3.13089,5.0494,2.58327,3.74274,3.6407,3.12724,5.48332,2.86861,2.91457,3.05897,3.97205,0.343149,-1.65159,0.199105,-0.627386,-0.748667,1.04316,-0.203491,0.590155,0.861396,1.32702,-0.619616,-0.871087,0.391781,-1.02138,-2.1613,-0.578128,-0.475496,-0.377244,-1.02339,-1.31581,-0.269923,-2.67462,-1.04172,-2.01775,-0.990412,-1.41457,-0.973667,-0.518994,-1.60669,0.025467,-2.06227,-0.895732,0.415045,0.839105,0.450387,0.651897,0.678888,0.260542,0.550698,0.356599,0.297048,0.209652,0.650131,0.704972,0.403289,0.735241,0.89672,0.640636,0.616684,0.593208,0.735632,0.788483,0.567074,0.935513,0.739181,0.882649,0.729169,0.804485,0.72585,0.626912,0.832952,0.493634,0.887182,0.710072
146.134,0.985942,0.104621,5,31,0,-109.43,0.0724263,0.417356,0.350545,0.244593,-0.505263,0.171446,-1.4621,0.835376,-2.51608,-2.22837,-1.09167,-1.21502,-0.935438,-0.848709,-0.777357,-1.84361,-1.50535,-0.48371,-1.61488,-1.97462,-0.512271,-2.10521,-0.85533,-1.01719,-1.86072,-0.725932,-2.26152,-2.45148,-1.11707,-2.86965,-2.11469,-2.31629,-1.29586,-1.47609,-1.10879,-0.62397,-2.03988,-1.02374,-1.94208,-1.4569,1.31085,0.238077,4.27481,4.362,3.14706,4.39839,3.84347,4.10047,4.71112,3.03438,2.42513,2.66288,3.8718,4.49681,4.87015,3.87616,3.92012,4.04487,5.62072,2.53474,3.94962,3.17959,3.01298,4.05154,4.30764,4.4839,4.24096,5.81549,3.73713,3.14346,3.00029,4.28242,4.26693,3.45048,-0.460815,-0.73568,0.0372534,-0.00346167,-0.190581,0.904535,-0.245117,0.101961,-0.129408,0.953991,-0.725923,-1.03097,0.316635,-1.50274,-0.698977,-1.01846,-1.16209,0.247071,-1.85108,-1.3482,-0.473433,-2.53479,-1.33675,-2.79405,-1.0943,-1.30189,-0.557575,-0.216855,-2.14034,-0.396949,-1.79552,-0.775117,0.613207,0.67605,0.490688,0.500865,0.547501,0.288119,0.560974,0.474532,0.532307,0.278083,0.67391,0.737103,0.421496,0.817983,0.667961,0.734673,0.761713,0.438545,0.864254,0.793836,0.616196,0.926545,0.791954,0.942353,0.749191,0.786152,0.635891,0.554002,0.894763,0.597954,0.857603,0.684627
137.367,0.925976,0.104621,5,31,0,-97.8824,-0.0490257,0.205348,0.516707,0.0040456,-0.331446,0.357363,-1.28205,0.892083,-1.76864,-3.14994,-1.04495,-1.03897,-1.41313,-0.991537,-0.146748,-1.24382,-1.25935,-0.23024,-1.18934,-2.55268,-0.76692,-2.2012,-3.09001,-1.46911,-1.53314,-1.26823,-2.0774,-2.97188,-0.624804,-2.8703,-0.959,-1.74327,-0.798349,-0.862174,-2.00015,-1.40804,-1.92034,-0.981332,-2.62248,-1.38264,1.24767,0.303288,3.7364,5.45529,3.57983,3.99212,5.24841,2.89222,4.29754,3.9331,2.54726,3.59359,5.10462,3.01198,2.60825,3.4974,2.28258,3.06701,3.23677,5.02436,4.91709,2.53845,4.24547,2.19915,3.42165,2.76585,2.89324,3.73217,4.82345,4.46398,2.93031,2.47242,2.54601,3.49051,0.149305,-1.84593,0.265331,-0.409173,-0.844584,0.973187,0.0374258,0.357279,0.212973,1.28259,-0.526267,-1.36394,0.456843,-1.12598,-2.06254,-1.03483,-0.639729,0.0500585,-1.37304,-1.32324,0.477426,-1.97063,-0.456721,-2.06472,-0.674174,-1.00084,-0.911912,-0.41433,-1.74938,-0.0884148,-2.28948,-0.698547,0.462743,0.863648,0.434054,0.60089,0.69943,0.274246,0.490645,0.411618,0.446957,0.217109,0.628612,0.796399,0.387735,0.755097,0.887208,0.737851,0.654692,0.487488,0.797871,0.78972,0.38286,0.877678,0.612236,0.887426,0.662437,0.731223,0.713391,0.602126,0.851875,0.522089,0.908002,0.667866
155.057,1,0.104621,5,31,0,-114.664,0.110105,0.571927,0.0651296,-0.307739,0.0214158,0.283827,-1.48875,0.825641,-1.94822,-1.99823,-1.7635,-0.609995,-1.3834,-1.18971,-0.849272,-0.790078,-1.36622,-0.499125,-1.80781,-2.22179,-0.392418,-2.38771,-1.84244,-1.1301,-1.21863,-0.974028,-1.94169,-2.76594,-1.41823,-3.41961,-1.3596,-2.22416,-1.19746,-1.03886,-1.78068,-1.29436,-2.39091,-1.03656,-1.90245,-1.16384,1.25262,0.193796,3.57769,3.48202,2.67524,4.10723,3.53014,3.55758,4.58726,3.06497,2.38706,3.16,4.25884,3.39385,4.35626,3.50497,3.8458,3.08728,4.16381,3.80644,4.17514,3.49386,2.3603,3.98304,4.61755,2.6587,4.603,3.9774,3.49149,3.56654,2.77772,2.80669,3.66959,3.54547,-0.459262,-0.776516,-0.235278,0.0414435,-0.421089,0.60314,-0.16904,0.412437,0.151528,1.01601,-0.8516,-0.685719,0.347798,-1.6379,-0.782623,-0.645788,-0.763988,-0.239919,-1.47483,-1.74626,-0.670159,-2.65845,-1.28567,-2.09702,-1.09911,-1.23044,-0.823869,-0.331442,-1.98866,-0.374037,-1.51068,-0.794743,0.612839,0.684929,0.55855,0.489641,0.603744,0.353626,0.54216,0.398328,0.46219,0.265805,0.700903,0.665014,0.413916,0.837249,0.686245,0.656061,0.682219,0.559694,0.813791,0.85148,0.661539,0.93453,0.783414,0.890613,0.750093,0.773896,0.695057,0.58211,0.879601,0.592434,0.819161,0.688849
161.44,0.874675,0.104621,5,31,0,-121.786,0.364132,0.165767,0.323164,-0.00631878,-0.295556,0.15771,-1.53172,0.697453,-1.65062,-2.73659,-1.2832,-1.50399,-1.22678,-1.06949,-0.690946,-1.47147,-0.564934,-0.329569,-1.24841,-1.59784,-0.900786,-1.94667,-2.16831,-1.01813,-1.75508,-1.56147,-1.86175,-2.42966,-1.08601,-3.00436,-1.93268,-2.4628,-0.748233,-1.23578,-1.56128,-1.24729,-1.92647,-1.26877,-1.97969,-1.76407,1.15162,0.155335,3.98293,3.26831,3.76682,3.4874,3.46603,3.40058,3.02673,2.44003,3.32605,2.9247,2.92176,2.57453,3.09187,3.06772,3.13377,3.18205,3.23027,2.86207,2.95596,2.6634,3.83086,3.1749,2.90516,2.76545,2.9004,3.26326,4.14668,3.57842,2.41402,2.77074,3.15399,2.94026,-0.0327259,-1.50519,-0.207169,-0.551891,-0.490251,0.429166,-0.136212,0.0248459,0.655595,0.927084,-0.427597,-0.630184,0.138807,-1.03953,-1.46471,-0.521579,-0.84911,-0.437582,-1.12436,-1.17215,-0.154788,-2.25376,-1.24782,-2.51247,-0.400538,-0.961507,-0.836781,-0.607083,-1.69802,-0.557493,-1.60674,-1.07804,0.508181,0.818347,0.551608,0.634574,0.620166,0.394325,0.534001,0.493789,0.34173,0.283517,0.6053,0.652531,0.465354,0.738759,0.812252,0.627517,0.70038,0.607683,0.754797,0.763533,0.53862,0.904974,0.776922,0.925011,0.598817,0.723423,0.697787,0.647275,0.845275,0.635872,0.832958,0.746123
159.988,0.86857,0.104621,6,127,0,-121.385,-0.678337,0.428314,-0.252211,-0.191582,-0.331273,0.162747,-0.517065,0.535112,-1.41079,-1.10502,-0.280025,-0.383795,-0.665074,0.00972533,-0.0657148,-0.598319,-1.01994,0.525667,-1.10674,-1.37573,0.831589,-0.55867,-0.0976716,0.118053,-0.289684,0.60197,-0.20793,-1.38761,0.327368,-1.22942,-0.559626,-1.18081,-0.77451,-0.23912,-0.233692,0.424092,-0.859132,0.238764,-0.822178,-0.187194,1.28087,0.190751,3.77905,3.5042,3.8253,3.4113,3.89012,3.29818,3.69021,3.76499,2.60609,3.54811,5.15036,4.60947,3.47988,3.17597,3.50075,3.6318,4.61301,3.97535,3.33151,2.64366,3.75101,3.13548,5.07994,4.04639,3.71652,3.69159,2.83653,2.74266,2.34547,3.13013,2.94345,4.70635,-0.483401,-0.596815,0.0400151,-0.160592,-0.69752,0.789439,-0.287901,0.206815,-0.537941,1.04816,-1.04471,-1.17716,0.267868,-1.27085,-1.05201,-1.04031,-0.989159,0.132725,-1.09636,-1.7211,-0.357823,-2.11706,-1.077,-2.52149,-1.66979,-1.20267,-0.748707,-0.1854,-1.90209,-0.277038,-1.70318,-0.71728,0.618551,0.644927,0.489998,0.540062,0.667638,0.312289,0.571482,0.44848,0.631333,0.259579,0.739758,0.764437,0.433431,0.780889,0.741161,0.73891,0.728922,0.466867,0.749577,0.84827,0.588513,0.892551,0.745926,0.925634,0.841548,0.769,0.678897,0.546218,0.870128,0.56882,0.845949,0.672008
143.589,0.786928,0.104621,5,31,0,-112.887,-0.35067,-0.0749111,-0.454582,-0.171921,-0.281148,0.14791,-0.24034,0.603919,-0.5749,-1.79513,-0.491394,-0.452941,-0.448108,0.169818,-0.0166133,-0.125832,0.255128,0.702939,0.160484,-1.03734,0.704186,-0.0291846,-0.582176,0.784442,-0.289919,0.582685,-0.305578,-0.904708,0.688277,-1.31347,-0.374129,-1.43792,0.086171,-0.55733,-0.770182,-0.275356,-0.816418,0.0349429,-0.903733,-0.668472,1.24404,0.242002,3.07497,4.34397,4.2043,2.75044,3.32598,3.90676,3.57488,2.97876,3.75964,3.95722,2.82338,4.72972,4.1506,2.23586,2.657,3.04842,3.61051,5.72067,3.59112,3.44416,3.34052,3.13015,3.13835,3.2546,4.76643,3.34813,5.67338,3.70275,3.51446,2.88697,3.52352,3.62603,0.0281438,-1.55763,-0.403802,-0.476899,-0.679245,0.657318,-0.41857,0.363665,0.480174,0.962348,0.00952818,-1.05284,0.229834,-0.629536,-1.37825,-0.204364,-0.889273,0.188514,-1.06529,-1.17388,0.110834,-2.06273,-0.587731,-2.35025,-0.448157,-1.15939,-0.952416,-0.53777,-1.46629,-0.157747,-1.41615,-0.883073,0.492965,0.826013,0.599601,0.617015,0.66357,0.341342,0.603141,0.410073,0.382211,0.276408,0.497618,0.74132,0.442793,0.652384,0.79871,0.550914,0.70874,0.453011,0.743701,0.763845,0.47232,0.887228,0.642844,0.912954,0.610201,0.761221,0.721601,0.631294,0.812493,0.539355,0.804734,0.707459
137.911,0.847007,0.104621,5,31,0,-96.2505,-1.04976,0.129625,0.12224,0.14761,-0.515966,0.0608919,0.168722,0.787505,-0.4115,-0.928323,0.492206,0.294857,0.166336,0.566694,1.17826,0.0265058,0.0615205,0.892066,-0.799409,-0.262497,1.45305,-0.71477,-0.140277,0.380329,0.366125,0.560814,-0.13418,-0.748163,0.573162,-0.795243,-0.669377,-0.142153,-0.246819,0.0341551,0.68782,1.03095,-0.370264,0.693965,-0.560574,-0.266838,1.08723,0.396981,3.06135,3.80212,2.93106,6.13851,4.3263,2.97854,3.71927,2.50951,1.3404,2.10322,7.09146,3.51602,2.50064,5.01829,3.29828,2.749,3.47421,3.03217,3.3139,1.52449,2.81542,3.17572,4.2589,3.13616,3.25267,4.56149,3.27875,4.82404,1.75505,2.85482,2.01178,5.29883,-0.0755529,-1.05267,-0.117809,0.111786,-0.607506,0.480041,0.301487,0.364625,-0.296238,0.597371,-1.4261,-1.0617,0.711699,-1.68736,-1.68262,-1.0946,-0.39408,-0.033392,-1.18869,-1.32352,-0.357387,-2.04111,-1.21502,-1.9701,-1.38106,-1.01383,-0.431917,-0.235941,-1.92711,-0.234408,-1.86516,-1.02487,0.518879,0.741288,0.529418,0.472082,0.647372,0.382242,0.425194,0.40984,0.573523,0.354945,0.806293,0.743016,0.329224,0.843877,0.843251,0.749248,0.597265,0.508347,0.766506,0.789767,0.588408,0.885047,0.771186,0.877622,0.799161,0.733769,0.606331,0.558713,0.872929,0.558335,0.865897,0.73592
134.837,0.8852,0.104621,5,31,0,-108.818,-1.11728,0.0916085,-0.0729693,0.37425,-0.45296,0.0757707,0.0212024,0.611621,0.0256081,-1.14113,0.789842,-0.561191,0.110783,0.841188,0.509927,0.205032,0.751965,1.11568,0.3663,-0.515211,0.84271,-0.125142,0.66993,1.03179,0.034565,0.997615,-0.363954,-0.208487,1.3421,-0.991583,-0.621328,-1.1554,0.465589,-0.468879,-0.365381,0.388295,-0.0827605,0.357434,-0.580514,-0.00636112,1.20225,0.398905,2.25333,8.54097,3.70495,4.39113,4.68639,2.59231,3.88597,2.1579,3.07454,1.93133,6.68845,6.52964,3.0573,4.64282,2.42234,2.6185,2.38765,3.2997,4.7557,2.08598,2.7472,2.39463,2.69844,2.8558,3.53314,4.25601,3.96651,3.43835,1.7792,2.52547,3.69213,3.37671,0.169578,-1.42356,0.103363,-0.939803,-0.764145,0.636477,-0.477681,0.328594,0.28694,0.70602,-0.379447,-1.36778,-0.13948,-1.31033,-0.99312,-0.61671,-0.986487,0.144605,-1.64337,-1.02263,0.193822,-2.41668,-1.02907,-2.68886,-0.458878,-1.33994,-1.21017,-0.585676,-1.35591,-0.341674,-1.63221,-0.578241,0.457707,0.805896,0.474182,0.71906,0.682253,0.346043,0.6172,0.418583,0.428753,0.330479,0.59374,0.797021,0.534814,0.787568,0.729704,0.64947,0.728393,0.463912,0.837993,0.735485,0.451696,0.91809,0.736736,0.936366,0.612748,0.792479,0.770329,0.642372,0.795094,0.584597,0.836472,0.640663
140.287,0.838294,0.104621,5,31,0,-108.822,-0.928993,0.34714,-0.0333676,0.11955,-0.353168,-0.0284168,-0.0138218,0.67579,-0.44006,-0.866031,0.197906,0.25375,-0.094699,0.857993,0.351341,-0.0489674,0.248958,0.846878,-0.999086,-0.508919,1.68846,-0.415303,-0.00869494,0.475954,0.445099,0.569655,0.207365,-0.400422,0.608116,-0.452408,-0.235578,-0.777286,-0.636291,0.0311189,0.658222,0.938956,-0.416253,0.871978,-0.791151,-0.20413,1.04761,0.386372,4.71201,3.88455,3.16164,5.04323,4.17212,3.39248,3.5974,2.38138,2.04081,1.66837,6.15761,4.79133,3.23272,4.43531,2.247,3.35487,5.31446,2.07769,2.81413,1.81401,2.29492,1.82174,5.50109,4.06767,4.07491,2.59569,4.30374,5.06971,1.7762,1.99793,2.32855,3.58585,-0.372438,-1.04338,-0.381965,0.176402,-0.646514,0.566257,-0.200834,0.090237,-0.158248,0.482837,-1.45018,-1.21829,0.713332,-1.54871,-1.60218,-0.931197,-0.472835,-0.304752,-0.912011,-1.33202,-0.496511,-1.77287,-0.871096,-2.29052,-1.67469,-0.878146,-0.580541,-0.400529,-1.81401,-0.165704,-2.01625,-1.05512,0.592048,0.739501,0.594347,0.456014,0.656224,0.362101,0.550041,0.477456,0.53948,0.381582,0.810026,0.771762,0.328863,0.824727,0.832323,0.717318,0.616055,0.575604,0.713412,0.791175,0.621639,0.854814,0.704974,0.908089,0.842201,0.706438,0.641192,0.598815,0.859846,0.541331,0.882492,0.741757
144.778,0.992966,0.104621,5,63,0,-106.721,-0.424941,-0.0442913,0.00472533,-0.257855,-0.293917,-0.0228412,-0.140836,0.517511,-0.134487,-0.909159,0.557907,-0.545599,-0.442942,0.32698,-0.132893,0.23123,0.352889,0.603319,-0.35704,-0.19529,0.465094,-0.528137,-0.242338,0.00331694,-0.738709,0.212072,-0.955224,-0.74144,0.333309,-1.9113,-0.365449,-1.15224,0.495231,-0.420411,-0.314072,0.513093,-0.461043,0.350443,-0.344821,0.044931,1.14118,0.278499,4.30408,3.32816,2.72746,3.47578,4.44059,1.6921,2.82689,2.28106,2.45066,1.93731,3.34796,3.8741,3.36126,3.23201,2.6467,2.57926,3.36949,2.44066,3.22152,2.38849,2.06907,2.79435,3.40993,2.6679,2.3687,2.9374,3.60887,2.83606,2.39698,3.97972,2.78504,5.74835,-0.0607839,-1.04013,0.0927481,-0.594968,-0.886368,0.102424,-0.577427,0.363698,0.0314259,0.317781,-0.716644,-0.768222,0.0358681,-1.08908,-1.18537,-0.786259,-1.12114,-0.13333,-1.5053,-1.13363,-0.203689,-2.62791,-0.902692,-2.41995,-0.377304,-1.18628,-1.35093,-0.607587,-1.63184,-0.519876,-1.37192,-0.670825,0.515191,0.738876,0.47683,0.644504,0.70814,0.474416,0.640475,0.410065,0.492144,0.421217,0.671867,0.683136,0.491034,0.748209,0.765912,0.687027,0.754201,0.533283,0.818364,0.756509,0.550747,0.932637,0.711502,0.918336,0.593223,0.766075,0.794281,0.64739,0.836421,0.627119,0.79769,0.661688
