# 0.147558, 0.102459, 0.0890595, 0.113047, 0.0197102, 0.00960475, 0.16151, 0.63398, 0.570155, 0.450372, 0.504648, 0.632093, 0.539317, 0.69265, 0.663015, 0.469916, 0.498815, 0.650573, 0.511229, 0.521155, 0.40383, 0.485174, 0.465113, 0.417143, 0.562237, 0.478296, 0.478233, 0.494474, 0.43757, 0.46199, 0.562769, 0.882486, 0.623733, 0.671332, 0.745889, 0.687857, 0.439512, 0.516392, 0.457742, 0.497198, 0.0178551, 0.020765, 0.0201534, 0.0193491, 0.0198507, 0.020173, 0.0157374, 0.0183886, 0.0211551, 0.0201345, 0.0162599, 0.0172846, 0.0187041, 0.0175172, 0.0190362, 0.0185511, 0.0163752, 0.0233177, 0.0198161, 0.0218611, 0.0182352, 0.0234661, 0.0231498, 0.0217257, 0.019984, 0.0213046, 0.0179278, 0.0242394, 0.0215339, 0.0185758, 0.0217854, 0.0200541, 0.725601
-48.5649,0.869574,0.0986047,6,63,0,81.606,-0.570955,0.50943,-0.402321,-0.797871,-0.0816533,-0.0907467,0.455931,0.0724308,0.667145,-0.301683,0.139079,-0.333149,-0.406235,0.123143,-1.02356,0.0845898,-1.51775,-1.8647,0.0987772,0.0723774,2.70726,1.04162,-0.648993,0.487462,0.543401,-1.79721,-1.53662,-0.75348,1.2087,0.498296,-0.711952,-0.626194,0.385569,-1.4093,-0.605849,0.657948,-0.718408,-1.48585,0.415189,0.596625,0.533701,-0.0976194,0.193287,-0.868266,-0.402269,0.685756,-0.859461,0.0294547,0.336787,0.282996,-0.538127,0.578477,-0.902915,-0.62272,-0.587292,-0.960404,-1.57552,-0.904973,-0.773341,-0.248831,-0.499389,-0.67274,-1.46957,-2.3422,-1.86318,-1.98436,-0.159078,0.0434885,-1.08296,-0.642642,-1.11537,-1.28949,0.632956,0.30063,0.139528,0.26523,0.203747,0.238039,0.457693,0.102396,0.361306,0.208875,0.162345,0.298683,0.103153,-0.481722,-0.735547,-0.694692,-0.799933,-0.675007,-0.73221,-0.916229,-0.702077,-0.735569,-0.83552,-1.09783,-0.946317,-0.994273,-1.5206,-1.23242,-1.14979,-1.3101,-1.23554,-1.17647,-1.40865,0.504253,0.43408,0.466005,0.431801,0.426507,0.46485,0.381794,0.462058,0.345999,0.320869,0.463086,0.461173,0.65202,0.531377,0.408924,0.491238,0.49529,0.325758,0.344633,0.401356,0.543478,0.492023,0.404364,0.410575,0.483858,0.353854,0.412049,0.503587,0.403896,0.34831,0.486004,0.499145
-48.2023,0.998312,0.0986047,6,63,0,94.6003,0.154052,-0.200828,-0.952247,-1.19497,-0.309811,0.220312,-0.542442,0.0804103,0.735136,-0.845808,-0.57207,0.595991,0.0918097,0.204438,-1.96915,-0.691687,0.903768,-1.25062,1.16036,-0.892628,-0.319337,-1.0684,0.65462,-1.10861,-0.299075,-1.89003,0.218829,0.478022,0.242892,0.286303,-0.52459,-0.0701199,-0.218088,0.806417,0.522539,-1.16253,-0.404202,-1.31291,-0.663888,-0.0293582,0.892756,-0.320579,0.287189,-1.32896,-0.401165,0.616848,-0.804964,0.093189,0.324533,0.352346,-0.474736,0.915507,-0.834208,-0.557159,-0.652236,-0.641903,-1.3918,-0.382213,-0.98418,-0.217227,-0.830122,-0.672186,-1.87078,-2.3723,-1.87627,-1.85602,-0.132528,-0.194777,-0.88961,-0.973098,-0.874466,-1.01902,0.643845,0.624623,0.152491,-0.0343094,-0.0438875,0.630394,-0.366494,0.119664,0.33558,0.325868,-0.493188,0.242999,0.472541,-0.845908,-0.846832,-1.21791,-0.942067,-1.5476,-0.684701,-0.720325,-0.66679,-0.787391,-0.967904,-1.56695,-1.54371,-2.01562,-1.17849,-1.45794,-1.06262,-1.23165,-1.37552,-1.05702,-1.3722,-0.483329,-0.610453,-0.588442,-0.494518,-0.535059,-0.526003,-0.700782,-0.59806,-0.469769,-0.643004,-0.449137,-0.614218,-0.56812,-0.628352,-0.489803,-0.631585,-0.56649,-0.694419,-0.524846,-0.504004,-0.522911,-0.51942,-0.584624,-0.54808,-0.559978,-0.477597,-0.500424,-0.635921,-0.574944,-0.648013,-0.595825,-0.544802
-46.8202,0.96,0.0986047,6,63,0,93.7641,-0.42364,0.63378,0.0574795,-0.102691,-0.166941,0.022419,-0.543308,0.266077,-0.157084,0.725823,0.670731,-1.76857,-0.00443611,-0.15029,0.21276,0.327472,-1.34354,1.47539,-2.42961,1.40056,0.641907,1.14669,0.870812,1.27641,-0.957248,0.693343,-0.387789,0.612115,0.535833,-0.0694304,-0.787744,-0.370388,-0.0144007,-0.433122,0.4388,2.33025,0.922446,0.914247,-0.955934,-1.06469,0.418003,-0.0370797,0.185042,-1.36838,-0.511932,0.657674,-0.946767,-0.00260065,0.150045,0.58953,-0.478317,0.824637,-0.975853,-0.719462,-0.484073,-0.737723,-1.56631,-0.36411,-0.706828,-0.286298,-0.532328,-0.92674,-1.81727,-2.23256,-1.81155,-1.90027,-0.143254,-0.22841,-1.21579,-0.714366,-0.748196,-1.20334,0.457982,-0.0416281,0.0073871,-0.023494,-0.72831,0.0299723,-0.262,-0.0981432,0.0896698,-0.429311,0.0690395,-0.774063,0.26511,-0.650842,-0.580868,-0.736292,-0.595927,-1.35903,-0.482234,-0.976765,-0.596801,-0.768191,-1.02839,-1.34396,-1.14379,-1.29695,-1.38685,-1.10054,-0.407529,-0.906052,-0.850093,-1.3005,-1.62306,-0.585104,-0.350183,-0.364842,-1.01389,-0.544488,-0.583297,-0.486697,-0.456175,-0.900793,-0.150739,-1.18977,-0.17065,-0.372511,-0.238199,-0.311604,-0.203684,-0.79801,-0.358825,-0.64649,-0.380438,-0.400735,-0.561782,-0.752909,-0.64186,-0.54714,-0.658552,-0.426553,0.0767194,-0.297866,-0.300047,-0.797661,-0.826598
-28.1478,0.985344,0.0986047,6,63,0,63.2346,-0.40948,0.0477931,-0.437525,-0.527994,-0.212741,0.0323016,-0.0230943,0.454553,0.110582,-0.170974,0.267765,-1.1625,-0.443381,1.36073,-1.26901,0.279199,0.525456,1.63856,-1.28402,0.960586,0.104692,-0.270116,1.02595,-1.4284,0.096038,0.181079,-0.487374,1.20929,0.0925382,1.04092,-0.362026,-0.418407,-1.47966,-0.284028,1.29356,0.8514,0.182335,0.350866,0.381836,0.979006,0.378345,-0.162886,0.22784,-0.863226,-0.356915,0.504737,-0.709442,0.389117,0.403697,0.258607,-0.415581,0.52005,-0.886856,-0.370756,-0.732515,-1.05746,-1.42081,-0.635449,-0.880777,-0.190149,-0.727502,-0.628706,-1.56718,-2.19699,-1.84921,-1.75079,-0.0953427,-0.133715,-1.01941,-0.596795,-0.947899,-1.10392,0.366515,0.101466,-0.263426,-0.0884004,-0.809602,-0.110855,0.375396,-0.723058,0.177398,0.194571,0.376045,-0.699005,0.354303,-0.703123,-0.951749,-0.474605,-1.54143,-1.07103,-0.470976,-1.03471,-0.122057,-0.818491,-0.513752,-1.20388,-1.11966,-1.91794,-1.33212,-0.553272,-0.508739,-0.970804,-0.823839,-0.745871,-0.844871,0.0271712,-0.100811,0.0986191,-0.55151,-0.224634,0.59543,-0.599928,0.103817,0.215753,0.721718,-0.606749,0.413543,0.0244937,-0.145876,0.443253,-0.672377,0.0205601,0.0592159,-0.244632,0.52659,0.0189692,0.45006,-0.187654,-0.213282,-0.695679,-0.1522,0.564899,0.363912,0.0597864,0.136393,0.15047,0.421916
-48.9813,0.760093,0.0986047,6,63,0,71.9361,-0.752497,0.194749,-0.0634774,-0.165356,-0.205076,0.128198,-0.119413,0.285647,-0.657695,0.569278,-0.540762,-0.881297,1.00374,1.52836,-0.511396,-0.63971,-0.100569,1.4257,-0.417675,1.39285,1.6808,-1.07416,1.25551,-1.32232,-0.105078,-1.76538,-1.92424,0.558549,-1.32588,-0.277617,-1.05011,0.803719,-0.894348,-1.31024,-0.413152,1.21815,1.3649,0.431911,-0.371629,0.409506,0.590547,-0.18106,0.311683,-1.07834,-0.356254,0.620734,-0.877945,-0.277167,0.0930307,0.207398,-0.335262,0.527221,-0.665352,-0.432479,-0.706047,-0.652683,-1.42398,-0.436143,-0.671593,-0.440833,-0.628413,-0.796282,-1.66004,-2.26825,-2.05688,-1.88876,-0.202575,-0.00355815,-0.827323,-0.515367,-0.754524,-1.06566,0.458976,-0.153575,-0.0314682,-0.469133,-0.634918,0.35907,-0.104043,-0.302097,-0.246186,-0.183531,-0.157416,-0.342624,0.400492,-0.146063,-0.911386,-0.547996,-1.04317,-1.10412,-0.940143,-1.13898,-0.390507,-1.01374,-0.836106,-1.31608,-0.777713,-1.56726,-1.257,-1.13535,-0.335636,-0.445969,-0.741709,-0.812589,-0.849499,-0.307282,0.0431989,-0.27388,-0.371153,0.1673,0.317157,-0.265492,-0.302145,-0.148141,0.287834,-0.238721,0.278448,0.360703,-0.426244,0.239218,-0.497129,-0.149429,-0.623689,-0.669066,0.0401343,-0.498147,-0.198714,-0.419374,0.110166,-0.374881,-0.493678,-0.237429,0.228547,0.270465,0.00396046,-0.225568,-0.00243931
-61.2418,0.997599,0.0986047,6,63,0,95.4876,-0.454917,-0.137446,-0.320797,-0.492427,-0.310299,0.0362716,0.127612,0.102634,2.60727,-0.856161,-0.210016,-0.101173,0.128598,-1.22524,-1.91864,0.542036,0.786754,-1.7741,0.683782,-0.459006,-1.66357,0.620736,-0.347927,1.17258,-0.996563,1.54277,1.95874,-0.258807,1.40594,0.264029,0.734834,0.964285,0.0901237,0.550336,0.774162,-1.11659,-0.67888,-1.71019,1.0464,0.525132,0.856844,-0.158541,0.355567,-1.06095,-0.178475,0.536693,-1.01584,-0.120841,0.127132,0.326839,-0.502684,0.338843,-0.518436,-0.317412,-0.700911,-0.851397,-1.46456,-0.381935,-0.71424,-0.434812,-0.742312,-0.71965,-1.64073,-2.37632,-2.27521,-1.96866,-0.135879,-0.03158,-0.995691,-0.630456,-0.912473,-1.26762,0.563732,0.406228,-0.294789,-0.253225,-0.34572,0.209423,-0.383892,-0.346244,0.204066,0.0909622,-0.634319,-0.0232712,-0.11409,-0.666389,-0.556926,-0.797997,-0.592435,-1.11797,-0.0493511,-0.396565,-0.407029,-0.522411,-0.823904,-0.870018,-0.67541,-1.22586,-1.16024,-1.02552,-0.87231,-1.05775,-1.05013,-0.684869,-1.28953,0.395207,0.0397409,0.106057,0.117228,0.140811,0.00186083,-0.0693059,0.183244,0.20836,-0.0544711,0.197791,0.0805024,-0.043127,0.191321,0.091903,0.247959,0.0253308,0.285952,0.328646,0.10105,0.271909,0.15471,0.203031,0.226581,0.136862,0.184095,0.207067,0.0130124,0.057936,-0.0479119,0.235008,0.181509
-56.6402,0.819351,0.0986047,6,63,0,78.4316,-0.338737,0.624535,-0.0681071,-0.464706,0.032224,0.0246332,-0.391758,0.00746714,0.818674,-1.04463,-0.61015,-2.72968,0.0549158,0.346787,1.02672,0.0463116,1.15869,-1.6831,-0.765111,0.550447,0.697816,-2.64527,1.36855,0.475907,-0.0247807,-0.969898,-0.295175,-1.31623,-0.0985814,0.0127314,1.03816,-0.266679,1.57586,1.41455,-0.251937,-0.193317,-1.04231,-1.39328,-1.79917,0.159076,0.789621,0.0929587,0.475748,-1.22111,-0.350703,0.622662,-0.985294,0.0360547,0.246069,0.466215,-0.765292,0.685389,-0.769959,-0.436141,-0.499588,-0.979734,-1.60463,-0.456241,-0.852347,-0.345847,-0.55711,-0.614323,-1.58706,-2.4913,-2.15161,-1.89127,-0.208066,-0.0540175,-1.0807,-0.633923,-0.840768,-1.10346,0.585075,-0.0773083,-0.0553371,-0.0779221,-0.0829835,-0.0889922,-0.124828,-0.0458508,-0.112493,-0.0898333,-0.0914286,-0.0934331,-0.0295587,-0.752424,-0.736008,-0.748125,-0.703132,-0.732214,-0.794781,-0.720852,-0.779425,-0.712207,-0.692237,-1.14599,-1.2019,-1.1403,-1.02981,-1.11066,-1.11789,-1.1003,-1.14311,-1.12629,-1.02603,-0.385645,-0.399559,-0.396314,-0.412141,-0.391348,-0.389169,-0.384092,-0.391413,-0.383106,-0.404326,-0.397472,-0.387648,-0.386548,-0.411511,-0.381539,-0.388205,-0.391943,-0.399001,-0.393963,-0.401587,-0.392495,-0.391663,-0.384006,-0.39375,-0.379991,-0.381196,-0.39364,-0.393202,-0.399541,-0.402162,-0.405193,-0.390571
-50.0388,0.978973,0.0986047,6,63,0,96.0993,0.0436432,0.0245578,-0.148298,-0.528553,-0.373743,0.12068,-0.7626,0.225582,2.28425,-0.530225,1.81834,-1.19309,-0.353825,1.47842,-1.70368,-1.48359,-1.23277,-0.554049,-0.16756,-0.00564907,-1.5375,1.58531,-1.41275,-0.496469,0.312058,-0.680456,-1.08644,0.667152,0.884455,0.582086,-0.809218,-2.96582,0.132874,-0.807421,1.82849,-0.68997,2.11274,0.683077,-0.383583,-0.151238,0.726245,-0.318961,0.245061,-1.03404,-0.628629,0.587517,-1.04435,0.0316705,0.436463,0.0548511,-0.459297,0.490663,-0.817847,-0.500121,-0.597867,-1.08159,-1.48531,-0.421167,-0.78986,-0.203529,-0.517274,-0.71132,-1.72678,-2.17618,-2.10086,-2.1666,-0.229295,-0.412239,-0.977993,-0.571482,-0.970462,-1.09028,0.375919,0.778616,-0.272481,0.150507,-0.653679,0.252881,-0.11204,-0.467824,-0.136528,-0.246428,-0.727316,-0.130996,0.0913948,-0.87648,-0.245578,-1.24649,-0.826177,-1.16262,-0.336312,-0.82053,-0.240416,-0.459172,-0.749355,-1.50447,-1.86192,-1.71785,-1.59985,-1.02462,-1.09748,-0.742701,-1.00553,-1.06998,-1.60443,-0.247314,-0.882209,-0.352415,-1.03174,-0.842416,-0.429095,-1.14692,-1.09727,-1.04069,-0.887583,-0.800398,-0.763874,-1.10943,-0.404982,-1.08129,-0.874594,-0.692205,-0.916099,-1.00768,-0.612102,-0.563082,-0.631292,-0.945145,-1.43164,-0.732626,-0.94474,-0.350124,-0.918245,-0.286002,-0.60851,-0.849129,-0.796716
-39.2296,0.896494,0.0986047,6,63,0,73.2262,-0.242939,-0.286001,-0.759258,-0.810585,-0.182039,0.194702,-0.22161,0.312734,0.986899,0.474679,1.07447,-1.75598,-0.300745,0.528385,-1.10991,0.870101,1.31313,0.982633,0.177234,1.40372,-0.590043,-0.228933,0.550402,0.311564,-0.77742,0.29108,-2.1001,1.36194,-0.808692,-0.135034,-0.722079,-0.449734,-0.230886,-2.53292,1.54067,0.558863,-0.234418,0.0468561,0.0515957,-0.689561,0.79266,-0.148305,0.153925,-1.10068,-0.133378,0.48961,-0.784464,0.0218562,0.301972,0.291162,-0.647201,0.888368,-0.878341,-0.502202,-0.475554,-0.742783,-1.22645,-0.599489,-0.965146,-0.238562,-0.792225,-0.644879,-1.78555,-2.29579,-2.20452,-1.72108,-0.0550195,-0.307163,-1.20224,-0.914236,-0.887235,-1.21468,0.48331,0.432336,0.0694273,0.0690579,-0.876935,0.0634319,-0.464096,-0.392342,0.228136,0.285599,-0.262482,-0.130451,0.615488,-0.97205,-0.75902,-0.945243,-0.644046,-1.50916,-0.52756,-1.33068,-0.294025,-0.967359,-0.864801,-1.40127,-1.38917,-1.59103,-1.60647,-0.613809,-0.543704,-0.926936,-0.945829,-0.722616,-1.10432,0.0870273,-0.0731614,0.114414,-0.770763,-0.315663,-0.0563657,-0.568718,0.0505007,0.189051,0.0856932,-0.166183,0.217381,-0.406136,-0.293205,-0.0494803,-0.124173,-0.464735,-0.130579,-0.878382,0.204316,-0.474515,-0.263839,-0.447428,-0.362257,-0.293816,-1.01374,0.260211,-0.0468343,-0.29492,-0.206956,-0.205474,-0.437259
-27.8225,0.926738,0.0986047,5,31,0,66.8855,-1.16121,0.490999,0.0546505,-0.196517,-0.089799,0.0187783,0.312874,0.461616,1.0201,-1.43593,0.224561,0.0678354,0.875777,2.14259,-0.286052,0.832362,0.454253,1.23453,0.042094,0.296515,-0.209436,-0.190346,-0.0672078,-0.571381,-0.0434953,0.152756,1.10809,-0.054352,-0.166468,-0.441465,-0.212421,-1.09804,-1.60062,-0.414742,0.816562,1.33314,-0.923438,0.473871,-0.155848,-0.928049,0.604175,-0.30593,0.267155,-1.06292,-0.550818,0.612012,-0.818345,0.03153,0.357009,0.234801,-0.368065,0.669032,-0.868807,-0.647325,-0.624451,-0.827319,-1.4135,-0.471279,-0.969787,-0.0238201,-0.64235,-0.773495,-1.64285,-2.30072,-2.01522,-2.04286,-0.0567771,0.0619908,-0.863474,-0.678772,-1.05725,-1.08121,0.467708,0.313022,-0.920723,-0.169658,-0.272005,0.263066,0.691512,-0.373253,0.220913,0.00637186,0.22445,-0.213887,-0.0722195,-0.82968,-0.848757,-0.849471,-1.05132,-0.911859,-0.579153,-0.242711,-0.724757,-0.851068,-1.03134,-1.171,-1.5386,-1.90393,-1.31806,-0.733898,-0.386657,-1.495,-0.825422,-1.084,-1.59168,0.783769,-0.349976,0.416535,0.344188,0.717147,1.30193,0.180828,0.697106,0.522564,0.882755,0.332305,0.44975,0.216195,0.225007,0.28185,0.0491153,0.292796,0.383389,0.824386,0.287784,0.23603,0.109087,0.214817,-0.194001,-0.425996,0.121422,0.689812,0.928274,-0.1134,0.531621,0.240932,-0.115529
-42.1199,0.94662,0.0986047,5,31,0,65.6296,-0.274523,0.56441,0.274061,-0.214392,-0.211747,0.282031,-1.26413,0.307821,0.657166,1.29165,1.53831,-0.767076,-1.82015,1.85655,-1.13559,-1.07711,0.455886,1.16129,0.382749,2.21892,0.984746,-1.30057,0.365257,-1.90299,-0.931752,-0.112082,-1.18017,0.247273,0.387151,0.132867,0.317637,-0.608597,-0.777884,-1.55896,2.80492,1.28985,0.833925,1.38909,-0.424547,0.698369,0.697032,0.0726098,0.334478,-1.24161,-0.215545,0.763296,-0.739297,-0.0702279,0.266112,0.181627,-0.266628,0.83144,-0.680592,-0.531948,-0.729373,-1.07121,-1.4722,-0.542008,-0.854242,-0.22124,-0.609105,-0.83611,-1.76744,-2.41834,-1.88148,-1.98775,-0.135903,0.059676,-0.779681,-0.748082,-0.862485,-1.07656,0.42935,0.411632,0.371138,0.172893,-0.607494,-0.311639,-0.261769,-0.336719,-0.372805,0.00476162,-0.350955,-0.0884924,1.00934,-0.342876,-0.874353,-0.9728,-1.12267,-1.54497,-0.484,-0.821572,-0.491284,-0.386278,-0.590314,-1.48377,-1.90944,-2.27595,-1.47472,-0.569723,-0.541842,-0.839386,-0.848345,-1.09315,-0.866325,-1.06184,-0.866533,-0.790607,-1.50025,-1.82441,-0.692647,-1.61369,-1.59569,-1.1238,-0.906663,-1.14631,-0.581101,-0.961006,-1.66447,-1.1517,-1.84991,-1.55094,-1.29863,-1.62741,-1.18802,-1.14496,-1.22323,-1.16636,-1.45147,-1.50358,-1.74401,-0.400717,-0.867089,-1.00743,-0.836541,-1.39482,-1.04916
-43.8003,0.973081,0.0986047,5,31,0,77.9561,-0.599303,0.484554,-0.121985,-0.141765,-0.136258,0.141047,-0.285537,0.349722,0.232423,-0.000642406,-0.150357,-2.06406,-0.105901,2.15292,-2.40828,-0.568221,0.793409,0.934604,-0.724706,1.44575,0.0567875,0.242097,0.626299,1.26939,-1.71727,0.673486,-3.2991,1.47987,-0.621664,-0.645034,-0.539133,-3.00301,-2.20605,-1.29283,0.862675,1.20884,0.648492,0.657065,0.377158,-0.14178,0.701035,-0.0138642,0.0193157,-1.11805,-0.362169,0.531874,-0.930768,0.133873,0.219976,0.163177,-0.438432,0.657066,-0.6658,-0.573431,-0.554793,-0.641376,-1.59915,-0.563832,-0.991144,-0.307946,-0.564011,-0.622757,-1.3229,-2.24735,-1.7459,-1.82536,-0.298697,-0.00759283,-0.620371,-0.661002,-0.967657,-1.13605,0.289876,0.321313,0.0880667,-0.100281,-0.815067,0.228283,0.443364,-0.728647,-0.0795049,0.335992,0.0571802,-0.240448,0.78047,-0.669782,-0.53474,-0.712817,-0.215936,-1.64369,-0.327661,-1.76306,-0.121519,-0.857048,-0.946148,-1.14523,-2.05691,-1.98051,-1.15259,-0.599927,-0.201254,-0.498379,-0.570675,-0.507286,-0.805678,-0.204254,-0.285762,-0.338121,-1.00739,-0.322573,0.467386,-1.12777,-0.484257,-0.00806493,0.0413142,-0.538983,0.220073,-0.265678,-0.200871,-0.0665071,0.158396,-0.886103,-0.0500047,-1.43931,0.232006,-0.502947,-0.51112,-0.474084,-1.33576,-1.05704,-0.737667,0.0161589,0.137221,-0.0587456,-0.0557473,-0.153637,-0.335121
-47.2566,0.739872,0.0986047,6,63,0,83.0183,-1.16836,0.570081,0.0765417,-0.421142,-0.0997612,0.17621,0.0984565,0.158142,2.09866,0.577263,-1.04741,0.871312,0.380166,0.900703,0.0516097,1.0781,0.187771,0.0719144,0.544088,1.43984,2.14072,-0.931056,-1.24658,0.671495,-0.00397156,-0.691116,0.242475,-1.0316,0.706316,-0.221138,1.01357,0.0812559,-0.498254,-1.74164,1.48014,1.06114,0.479379,0.630807,-0.545247,1.43721,0.703108,-0.276708,0.164693,-0.967235,-0.62032,0.420367,-0.762336,0.183687,0.349884,0.331602,-0.239761,0.557021,-0.755998,-0.725791,-0.466382,-1.09038,-1.62739,-0.459998,-0.69277,-0.0704073,-0.667249,-0.777418,-1.81943,-2.30277,-1.9196,-1.81861,-0.196602,-0.149631,-0.952673,-0.705999,-0.882918,-1.25463,0.555163,0.519697,0.168006,-0.261429,0.00867224,0.266447,-0.290958,0.103394,0.196907,0.0116707,-0.319877,0.0346907,0.513954,-0.276715,-0.638125,-1.06266,-0.414321,-0.947622,-0.631967,-0.445135,-0.74136,-0.394001,-0.599921,-1.20662,-1.46361,-1.70338,-1.23591,-1.01958,-0.80965,-0.975714,-1.07984,-1.0748,-0.773939,0.430343,0.189746,-0.0671829,0.236247,0.158577,0.240895,0.106618,0.268949,0.128151,0.109829,0.184499,0.326156,0.436993,-0.0487822,-0.09868,0.204648,0.0978284,-0.0108377,0.136802,-0.0646827,0.210154,0.0634854,0.258743,0.111306,0.0196619,-0.176969,0.332528,0.266267,0.174266,0.198213,0.0122304,0.325739
-59.8919,0.987493,0.0986047,5,31,0,88.4276,-0.1043,0.33258,0.383535,0.0301502,-0.320229,0.138406,-1.10681,0.101737,2.26661,0.670539,1.25661,1.21192,-0.19589,-0.0275172,-0.28264,-0.575875,0.605644,-1.24369,0.310156,0.177672,-2.33962,-0.954676,-0.00599053,-1.91243,-2.48312,0.136627,-1.57413,0.322695,0.476912,-1.81872,0.311254,-2.12406,-1.54071,-1.26967,0.286952,0.0604763,-1.37187,0.246013,-0.380015,-2.15008,0.53352,-0.223288,0.138033,-1.03856,-0.292104,0.449573,-0.786931,-0.0473428,0.077416,0.34387,-0.456352,0.569106,-0.920611,-0.551044,-0.157452,-0.996458,-1.45171,-0.763067,-0.74693,-0.111145,-0.63852,-0.947676,-1.49841,-2.54663,-2.11454,-1.77833,-0.243213,0.161828,-0.975141,-0.649991,-0.915497,-1.10845,0.56758,0.277682,-0.241306,-0.3082,-0.419729,0.0865895,-0.668108,-0.278844,-0.102362,-0.124802,-0.89117,-0.261846,-0.0460598,-0.706323,-0.593434,-0.845052,-0.785969,-1.35858,-0.157224,-0.632681,-0.316598,-0.495337,-0.919078,-1.17805,-1.35025,-1.76638,-1.31594,-1.24419,-0.80788,-1.19134,-1.01062,-0.888355,-1.53626,-0.876213,-1.03859,-0.978967,-0.983514,-1.12674,-1.10961,-1.13557,-1.1654,-1.04519,-1.23334,-1.07526,-1.08874,-1.34484,-1.20394,-1.10742,-1.30138,-1.35944,-1.09291,-1.26696,-1.07398,-1.05829,-1.29184,-1.07515,-1.32291,-1.26356,-1.23598,-1.07762,-1.10066,-1.24638,-1.08178,-1.14547,-1.32555
-57.1271,0.998882,0.0986047,6,63,0,101.973,-0.140807,0.0312655,-0.0481793,-0.459879,-0.221882,-0.0414248,-0.253439,0.17954,1.76664,0.130224,1.11006,1.14252,1.27825,0.577304,0.450156,-0.749229,-0.792899,0.323693,1.14704,-1.00096,-0.968434,-1.51336,-0.053854,-1.00003,-2.03202,0.730185,-0.766423,-0.657281,0.408507,0.395613,0.567633,-1.36925,-0.354625,-0.160016,-1.48998,-0.19554,-0.866999,0.844485,0.15047,-1.49151,0.544853,-0.0677389,0.311091,-1.00766,-0.194877,0.133098,-0.664954,-0.141375,0.274108,0.215702,-0.463234,0.607557,-0.844732,-0.378753,-0.383963,-1.10772,-1.22833,-0.525085,-0.726627,-0.0775268,-0.725096,-0.913142,-1.82401,-1.97696,-1.86337,-2.20939,-0.0418791,-0.101125,-0.771225,-0.883762,-0.930706,-1.14142,0.659207,0.183574,-0.357318,-0.131736,-0.200036,0.137069,-0.111593,-0.258696,-0.193756,-0.300432,-0.363277,-0.0262614,-0.52771,-0.642009,-0.896578,-0.601106,-0.870305,-1.13747,-0.131131,-0.746,-0.503781,-0.584471,-0.718566,-0.909461,-1.06753,-1.21482,-1.43618,-1.46033,-1.04697,-1.33225,-0.87647,-1.00955,-1.76583,0.0637446,-0.230059,-0.0541377,-0.0483116,-0.0239421,-0.14979,-0.172618,-0.387956,-0.395796,-0.195323,-0.0474989,-0.433152,-0.427312,-0.525148,-0.263108,-0.432984,-0.618269,-0.122341,-0.391043,-0.371447,-0.180096,-0.182411,-0.151526,-0.499275,-0.317108,-0.282168,-0.52095,-0.288546,-0.4091,-0.10182,-0.226424,-0.521226
-60.5245,0.883025,0.0986047,6,63,0,97.0813,-0.311949,0.478503,-0.814295,-1.10351,0.13943,0.106638,-0.173242,0.406062,-0.900446,-0.367643,-0.0828135,-1.73757,1.1973,-0.353467,-2.33416,0.357633,0.441542,-0.682569,-0.0614886,-1.39782,-0.470327,1.82547,-2.05353,-1.16538,-0.145396,0.10853,0.143242,-0.573012,-1.42529,-0.815971,-0.0648825,0.567057,-0.459579,-2.00092,0.849448,1.89935,-0.144124,1.60036,-0.0625421,-1.38805,0.599454,-0.391846,0.206799,-1.21398,-0.5802,0.827605,-0.949735,-0.0258458,0.269592,0.392838,-0.461494,0.721983,-0.872508,-0.694483,-0.615489,-0.744613,-1.53667,-0.560346,-0.994326,-0.331355,-0.910449,-0.733731,-1.42764,-2.43815,-1.88351,-1.687,-0.0683837,0.0580082,-1.30361,-0.41445,-1.12815,-1.00331,0.685992,-0.274644,0.096978,0.100823,-0.524528,0.551292,-0.243057,-0.727428,0.108874,0.205055,-0.166542,0.0473743,-0.26128,-1.3131,-0.201764,-1.9591,-1.37483,-1.07042,-1.20744,-0.895206,-1.40655,-1.50108,-1.17084,-1.43563,-1.37882,-1.58868,-1.73107,-0.869732,-0.476513,-1.20278,-0.668327,-1.25763,-1.42528,-0.538879,-0.322528,-0.20687,-0.878802,0.312935,-0.316772,-1.12106,-0.0280211,0.00605146,-0.450408,-0.19821,-0.740843,-0.364224,0.568014,-1.0071,-0.646461,-0.232282,-0.129172,-0.115077,-0.405921,-0.752,-0.504577,-0.199589,0.0570183,-0.35986,-0.98574,0.171686,0.598011,-0.231766,0.476605,-0.198638,-0.736878
