lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_c,s_c,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0673826
# Diagonal elements of inverse mass matrix:
# 0.151116, 0.131662, 0.0192827, 0.0992998, 0.0874991, 0.0805938, 0.145906, 0.0940133, 0.115015, 0.0969005, 0.0667469, 0.0704706, 0.105999, 0.101436, 0.0776744, 0.0806258, 0.0723975, 0.0697971, 0.0804729, 0.0946399, 0.0772536, 0.0838597, 0.0739712, 0.0672451, 0.0657288, 0.0829432, 0.118018, 0.0862225, 0.100077, 0.137086, 0.105778, 0.0665766, 0.0783841, 0.0694422, 0.0760596
-3892.52,0.970605,0.0673826,5,31,0,3905.1,-0.315865,0.742736,1.25922,1.23758,-0.916528,0.368319,-1.77207,-1.25376,1.35095,-1.60799,-0.223678,0.287148,1.21303,-0.773644,0.536487,-0.763909,-0.133065,0.14652,-0.598769,-0.914931,-0.222114,-0.794698,-0.047501,-0.027551,-0.381891,-0.809464,-1.21906,-0.829257,-0.972191,1.36958,1.0743,-0.190384,0.626561,0.337807,-0.393458,2.30112,-0.411371,1.20653,-1.48869,-0.836015,2.44387,-1.28207,0.461077,1.10432,2.2702,-0.231449,1.41829,-0.219191,0.575178,0.927236,-0.0112435,-0.409361,0.463046,-0.25796,0.682922,0.708043,0.261853,-0.276554,-0.792326,-0.301479,-0.481463,2.46733,2.09551,0.503002,1.53171,1.16811,0.247287,1.98525,-0.727235,0.890664,-1.80455,-1.15188,2.12801,-1.59794,0.145212,0.788453,1.95434,-0.547314,1.10242,-0.535056,0.259313,0.611371,-0.327108,-0.725226,0.147181,-0.573825,0.367057,0.392178,-0.0540118,-0.592419,-1.10819,-0.617344,-0.797328,2.15147,1.77965,0.187137,1.21585,0.852243,-0.0685774,0.12076,0.674198,0.290973,0.858702,0.759854,0.106404,0.83173,0.463761,0.312501,0.124081,0.633512,0.249286,0.630662,0.435533,0.351746,0.581056,0.673757,0.463271,0.639645,0.409252,0.403193,0.5135,0.64392,0.751792,0.649614,0.689403,0.104194,0.144347,0.453352,0.228668,0.298963,0.517138
-3897.73,0.995577,0.0673826,6,95,0,3916.04,0.549437,-0.347903,1.0314,1.44222,-1.00842,1.4823,-1.98285,-0.91412,1.99684,-1.37795,0.15824,0.58924,1.60626,-1.68328,1.12753,-0.486749,-0.0513385,0.120592,-1.02227,-1.09698,-0.489592,-1.04348,0.728867,-0.00323676,-0.081471,-0.831315,-1.60313,-0.219434,-1.60688,2.30641,1.75082,0.318572,1.29153,0.370873,-0.299859,1.1396,-1.38798,1.18094,-2.39301,-1.29072,1.71163,-1.76911,-0.184695,0.259837,1.30878,-2.08403,0.815023,-0.849935,-0.400854,-0.223525,-1.40227,-1.47932,-0.852868,-1.42415,0.403848,-0.351242,-0.431932,-1.20532,-2.00137,-0.574227,-2.00523,2.03092,1.45788,-0.019329,0.984179,0.0346138,-0.657177,1.68904,-0.838544,1.73038,-1.84357,-0.741288,2.26107,-1.21968,0.364742,0.809273,1.85822,-1.53459,1.36446,-0.300498,0.148583,0.325911,-0.852835,-0.929888,-0.303431,-0.87471,0.953285,0.198195,0.117504,-0.655882,-1.45193,-0.0247907,-1.4558,2.58036,2.00732,0.530108,1.53362,0.58405,-0.10774,0.155902,0.698158,0.150539,0.863371,0.677277,0.0943991,0.772007,0.409812,0.308045,0.134911,0.822677,0.203516,0.574564,0.462922,0.419236,0.701162,0.717053,0.575281,0.705725,0.278225,0.450613,0.470658,0.658335,0.810296,0.506197,0.810889,0.0704131,0.118436,0.370492,0.177465,0.358001,0.526909
-3893.34,0.989882,0.0673826,5,31,0,3907.31,0.843869,-0.628749,0.960744,1.56859,-1.14234,1.39812,-2.02067,-1.09143,1.85196,-1.4141,0.184383,0.616803,1.37943,-1.20944,0.929346,-0.2882,0.101895,0.357429,-0.83952,-1.04998,-0.348086,-1.0252,0.634262,0.0335705,-0.184153,-0.947517,-1.77427,-0.652932,-1.19377,2.15183,1.50096,0.148687,1.22447,0.509436,-0.314009,0.878268,-1.72625,0.714486,-2.5701,-1.67734,1.15051,-1.98734,-0.451604,-0.0361592,0.696529,-1.79071,0.264115,-0.905636,-0.530854,-0.285351,-1.43531,-1.63751,-0.96317,-1.6137,-0.0193857,-0.596496,-0.805673,-1.53907,-2.33337,-1.25605,-1.77566,1.43861,0.813287,-0.485899,0.547657,-0.139312,-0.930431,1.72214,-0.88238,1.55835,-1.72623,-0.833467,1.99438,-1.14347,0.392264,0.807709,1.5404,-0.946844,1.10798,-0.0617673,0.313014,0.558518,-0.591444,-0.793638,-0.119302,-0.76983,0.824483,0.247372,0.0381954,-0.695201,-1.4895,-0.412181,-0.931789,2.28247,1.65716,0.35797,1.39153,0.704557,-0.0865628,0.151596,0.707315,0.173883,0.848929,0.697088,0.119795,0.758316,0.403172,0.308379,0.176477,0.72048,0.248247,0.515437,0.422379,0.363891,0.643696,0.688612,0.52979,0.683484,0.304813,0.43847,0.490452,0.667123,0.816003,0.601611,0.717438,0.0925848,0.160144,0.411451,0.199164,0.330803,0.521627
-3892.76,0.997555,0.0673826,6,63,0,3907.13,-0.257684,0.529423,1.01008,1.77333,-0.695426,0.889377,-2.18635,-1.17153,1.58998,-1.2069,-0.161776,0.422364,1.48389,-1.48369,1.02529,-1.103,-0.102162,0.058784,-0.529978,-1.07252,0.141752,-0.769341,0.16359,-0.0698855,-0.375119,-0.711599,-1.58795,-0.520832,-1.38462,1.89724,1.94481,0.262642,1.03085,0.658934,-0.569839,2.32063,-0.173015,1.42777,-1.67897,-0.653922,2.13544,-0.689643,0.366016,0.956046,2.02827,-0.969228,1.56505,-0.5847,0.426231,0.5888,-0.00589864,-0.55391,0.672604,-0.247676,0.694663,0.458833,0.150522,-0.189352,-1.07454,0.00333928,-0.869163,2.4458,2.49385,0.794714,1.57067,1.195,-0.0461618,2.06295,-0.430699,1.17008,-1.93665,-0.911606,1.87776,-0.947327,0.108332,0.698362,1.77059,-1.22691,1.30737,-0.842384,0.168547,0.331116,-0.263582,-0.811594,0.414921,-0.505359,0.436979,0.201149,-0.107162,-0.447035,-1.33222,-0.254344,-1.12685,2.18811,2.23616,0.53703,1.31298,0.937318,-0.303846,0.11275,0.60604,0.23684,0.873984,0.713329,0.132647,0.720577,0.472943,0.332176,0.145469,0.773278,0.212927,0.698967,0.457963,0.417969,0.565517,0.692449,0.397733,0.623718,0.392461,0.449882,0.526765,0.609934,0.791208,0.563246,0.755256,0.100823,0.0965498,0.368879,0.211988,0.281442,0.575382
-3892.86,0.999909,0.0673826,5,63,0,3907.38,0.270888,-0.030975,1.05283,1.3616,-1.03855,0.719748,-1.88005,-0.988046,1.6573,-1.38699,0.00389573,0.531652,1.44699,-0.975566,0.732468,-0.743742,-0.016314,0.648539,-0.94522,-1.47912,-0.285164,-0.768935,0.503848,-0.0541052,-0.150333,-0.805324,-1.36222,-0.832692,-1.34337,2.01017,1.92221,0.411732,1.29733,0.398211,-0.0431146,1.40256,-1.12439,0.726797,-2.01035,-1.07122,1.71389,-1.49124,-0.0268734,0.528764,1.49246,-1.05808,0.74019,-0.814008,-0.0481509,0.651826,-1.02613,-1.58823,-0.331205,-0.840533,0.499491,-0.0879386,-0.18925,-0.878845,-1.46516,-0.907658,-1.44531,2.08539,1.99279,0.402508,1.33489,0.388274,-0.0763673,1.67345,-0.853501,0.997685,-1.73946,-0.800332,1.98477,-1.22035,0.244014,0.799652,1.76335,-0.787192,1.01108,-0.543121,0.222737,0.922714,-0.755243,-1.31735,-0.0603167,-0.569645,0.770379,0.182949,0.0816379,-0.607957,-1.19427,-0.63677,-1.17443,2.35628,2.26368,0.673396,1.60578,0.659161,0.19452,0.157965,0.701301,0.269397,0.850618,0.690046,0.120811,0.772125,0.439297,0.3101,0.146372,0.687228,0.266769,0.632538,0.444545,0.284405,0.68032,0.78874,0.515075,0.638681,0.316397,0.45439,0.479602,0.647475,0.767504,0.654023,0.763944,0.086568,0.0941764,0.337737,0.167175,0.340928,0.451523
-3885.9,0.994176,0.0673826,5,31,0,3904.41,0.0938431,0.127447,1.06164,1.3979,-0.84886,1.01898,-1.76575,-1.11147,2.07193,-1.36399,0.192192,0.424416,1.58233,-1.33279,1.14116,-0.764208,0.309674,0.436063,-0.775954,-1.15939,-0.0879612,-0.827154,0.550717,0.0116446,-0.353025,-0.886225,-1.70706,-0.711321,-1.0416,2.27686,1.59957,0.116708,1.06047,0.520607,-0.432136,1.6115,-0.773732,1.20923,-1.74713,-1.05253,2.32708,-1.32061,0.331485,0.578022,1.80731,-1.28749,1.33894,-0.683864,0.456208,0.590387,-0.696333,-1.10341,0.0340646,-0.750689,0.712108,0.13981,-0.247337,-0.8134,-1.68483,-0.627716,-0.978357,2.54464,1.82561,0.251348,1.25328,0.680143,-0.331323,1.70535,-0.679889,1.30307,-1.65329,-0.958687,2.42092,-1.22677,0.425329,0.671865,1.90115,-1.19365,1.43278,-0.59002,0.550052,0.68423,-0.60249,-1.00956,0.127908,-0.656846,0.805951,0.233653,-0.153494,-0.719557,-1.59098,-0.533873,-0.884513,2.63848,1.91945,0.345191,1.34713,0.773986,-0.23748,0.153768,0.663714,0.213648,0.839335,0.722859,0.081591,0.773252,0.395242,0.338079,0.129979,0.767392,0.192665,0.64337,0.365852,0.335318,0.646226,0.732935,0.468067,0.658552,0.308754,0.441851,0.538298,0.67251,0.830754,0.630386,0.707757,0.0667025,0.127923,0.414549,0.206341,0.315618,0.559093
-3891.22,0.998444,0.0673826,6,95,0,3900.67,0.359493,-0.24207,1.04144,1.43924,-0.703867,1.0503,-2.08147,-1.02607,1.74613,-1.37818,0.246051,0.600758,1.58991,-0.971104,0.870381,-1.06546,-0.00380378,0.477198,-0.674331,-1.02275,-0.212687,-0.813315,0.787615,0.164741,-0.0280698,-0.682095,-1.24489,-0.527175,-0.877777,2.04831,1.89021,0.415963,1.15854,0.905833,-0.447169,1.25681,-0.975104,0.851756,-2.40979,-1.31066,1.57641,-1.67736,0.0141769,0.383582,1.41372,-1.25342,0.664377,-1.35169,-0.246032,0.254901,-0.944345,-1.3072,-0.463571,-1.08909,0.578182,-0.0705031,-0.271303,-0.95243,-1.53854,-0.791091,-1.15622,1.89112,1.72647,0.19113,0.964478,0.701299,-0.707769,1.61631,-0.615611,1.21125,-2.0503,-0.951169,1.93591,-1.31787,0.37367,0.743075,1.77321,-0.893922,1.02387,-0.992193,0.113461,0.614394,-0.584852,-0.94771,-0.104078,-0.729595,0.937675,0.28899,0.0881896,-0.592937,-1.17905,-0.431598,-0.796728,2.25061,2.08596,0.550623,1.32397,1.06079,-0.348276,0.165715,0.64922,0.22948,0.885978,0.72135,0.126098,0.788827,0.407655,0.322332,0.145143,0.709699,0.264274,0.729521,0.471665,0.351057,0.642183,0.720654,0.525996,0.674716,0.28137,0.428251,0.477967,0.644039,0.764777,0.606255,0.689274,0.0952967,0.110469,0.36572,0.210158,0.257158,0.5862
-3891.82,0.991371,0.0673826,5,31,0,3908.69,0.360011,-0.254816,1.17749,1.5592,-0.503725,0.729361,-2.09742,-1.20334,1.67416,-0.891127,0.432107,0.617511,1.57015,-1.06468,0.982797,-0.808514,0.146912,0.189895,-0.369492,-0.619291,-0.0858215,-0.528207,0.356672,0.0820369,-0.244369,-0.623892,-1.13918,-0.720617,-0.995652,1.77115,1.44442,0.426756,1.18578,0.796227,-0.169857,1.58112,-0.847947,0.603999,-2.72451,-1.67173,1.71649,-1.30411,0.253985,0.472297,1.59401,-1.50846,0.902417,-1.20683,-0.0818291,-0.031217,-0.689889,-0.984025,-0.35587,-0.876774,0.165161,-0.158219,-0.542558,-0.989442,-1.59618,-1.10334,-1.42719,1.8307,1.44598,0.247684,1.14143,0.682732,-0.454821,1.94113,-0.487936,0.96401,-2.3645,-1.31172,2.07651,-0.944098,0.613996,0.832307,1.95403,-1.14845,1.26243,-0.846822,0.278182,0.328794,-0.329878,-0.624014,0.00414031,-0.516763,0.525171,0.201792,-0.182547,-0.629432,-1.23617,-0.743324,-1.06718,2.19071,1.80599,0.607695,1.50144,1.04274,-0.0948105,0.125524,0.61962,0.276076,0.91408,0.787801,0.111401,0.719927,0.351148,0.303157,0.124115,0.759228,0.220556,0.6999,0.4309,0.418534,0.58173,0.651131,0.498965,0.626391,0.371644,0.449723,0.545511,0.652361,0.774897,0.677722,0.744059,0.100588,0.141124,0.352585,0.182211,0.260621,0.523685
-3882.81,0.939229,0.0673826,5,31,0,3902.95,0.127667,-0.0218368,1.25461,1.44877,-0.658533,1.02588,-1.74442,-0.871188,1.56143,-1.16868,0.117214,0.660491,1.33826,-0.922258,0.944979,-0.333018,-0.0954229,0.415391,-0.468987,-0.980762,-0.0343013,-0.710266,0.237998,0.276387,0.162957,-0.588572,-1.15586,-0.476264,-0.810201,1.92125,1.54858,0.206948,1.0944,0.632921,-0.333537,1.79581,-0.84804,1.26525,-2.21041,-1.11484,1.93715,-1.48808,0.125221,0.806824,1.65716,-1.17891,1.16375,-0.439646,-0.141556,0.499317,-0.610234,-1.25231,-0.0648716,-0.912946,0.276759,0.324922,0.182611,-0.760267,-1.472,-0.619364,-1.03833,2.38859,1.92103,0.237803,1.35122,0.772234,-0.440297,1.92348,-0.720373,1.39291,-2.08275,-0.987173,2.06482,-1.36041,0.252889,0.934491,1.78483,-1.05125,1.29141,-0.311978,-0.0138883,0.626985,-0.482567,-1.12465,0.0627957,-0.785278,0.404426,0.45259,0.310278,-0.6326,-1.34433,-0.491696,-0.910658,2.51625,2.0487,0.36547,1.47888,0.899901,-0.312629,0.127475,0.672689,0.198943,0.889215,0.728529,0.112563,0.795826,0.437113,0.282014,0.143708,0.741014,0.215614,0.577368,0.503472,0.348195,0.618354,0.754849,0.484306,0.686817,0.400249,0.388745,0.423047,0.653079,0.793201,0.620506,0.713135,0.0747265,0.114184,0.409636,0.185596,0.289071,0.577527
-3887.99,0.973752,0.0673826,5,31,0,3898.5,-0.102417,0.273068,1.17135,1.29312,-0.508373,0.643426,-1.87628,-0.816551,1.93142,-1.1168,0.110108,0.514561,1.42362,-1.17445,1.07746,-0.561291,0.126959,0.315357,-0.637313,-0.795436,-0.0681792,-0.526958,0.444541,-0.119991,-0.0584676,-0.619571,-1.43805,-0.577597,-0.858745,1.95126,1.43978,0.48983,0.624444,0.711993,-0.38914,1.78777,-0.322416,1.02675,-1.92472,-0.683401,2.53544,-1.03509,0.402043,0.8758,1.94062,-1.10262,1.53516,-0.384402,0.421782,0.642462,-0.47345,-0.658669,0.193206,-0.344185,0.793782,0.132516,0.204582,-0.452668,-1.41139,-0.403502,-0.732825,2.55868,1.95956,0.846832,1.00451,1.10706,-0.182752,1.68535,-0.424833,0.924329,-2.02713,-0.785818,2.43303,-1.13751,0.299626,0.773383,1.83821,-1.20504,1.43274,-0.486819,0.319364,0.540044,-0.575867,-0.761086,0.0907887,-0.446603,0.691365,0.0300987,0.102164,-0.555085,-1.51381,-0.505919,-0.835243,2.45626,1.85714,0.744415,0.902095,1.00465,-0.285169,0.156389,0.604639,0.284077,0.883617,0.686933,0.0806888,0.757222,0.425649,0.315748,0.137263,0.76942,0.192672,0.619357,0.420831,0.368177,0.640116,0.681589,0.477318,0.609831,0.33373,0.492476,0.474481,0.635315,0.819625,0.623849,0.697462,0.0789817,0.135036,0.32204,0.28862,0.268029,0.570813
-3886.56,1,0.0673826,5,31,0,3897.17,-0.113906,0.258825,1.24233,1.36337,-0.499709,0.66052,-1.72807,-0.820893,1.9078,-1.22341,-0.00104482,0.491739,1.46905,-1.16234,1.11024,-0.524174,0.19107,0.237274,-0.605002,-0.790328,-0.0640796,-0.517911,0.346681,-0.10842,-0.0513527,-0.435345,-1.28078,-0.626178,-0.9328,1.93042,1.36384,0.383187,0.709147,0.754456,-0.441789,1.95258,-0.361979,1.07941,-1.88801,-0.760995,2.62894,-1.26105,0.257527,0.869728,2.08388,-1.18518,1.63811,-0.392372,0.496197,0.553598,-0.492788,-0.723023,0.179217,-0.384591,0.689518,0.124131,0.195028,-0.282017,-1.33233,-0.519094,-0.900021,2.65704,1.95316,0.73487,1.13982,1.19611,-0.290022,1.83868,-0.475885,0.965503,-2.00192,-0.874902,2.51504,-1.37496,0.143621,0.755822,1.96997,-1.29909,1.52421,-0.506278,0.382291,0.439692,-0.606694,-0.83693,0.065311,-0.498497,0.575611,0.0102251,0.081122,-0.395923,-1.44623,-0.633001,-1.01393,2.54314,1.83926,0.620964,1.02591,1.0822,-0.403929,0.137208,0.616776,0.275778,0.880998,0.705765,0.0748108,0.79818,0.464156,0.319554,0.122392,0.785681,0.178843,0.623934,0.405575,0.391814,0.647186,0.697818,0.483678,0.622106,0.359943,0.497444,0.479731,0.597708,0.809418,0.65317,0.733788,0.0728889,0.137139,0.349562,0.263877,0.253089,0.599631
-3890.58,0.938999,0.0673826,5,31,0,3905.44,0.0165023,0.0256972,1.21125,1.5219,-0.418879,0.880244,-1.70646,-1.15266,1.75461,-1.29877,0.139286,0.531581,1.71162,-0.954463,0.855225,-0.698829,-0.228565,0.415457,-0.447679,-0.686464,-0.0011159,-0.360587,0.328279,0.259351,0.0834197,-0.597795,-1.07095,-0.735073,-0.625049,1.75067,1.56224,0.383043,1.10864,0.582218,-0.241067,1.8691,-0.481671,1.0919,-2.04126,-1.37046,2.15097,-1.54744,0.194408,0.669577,2.09891,-1.1304,1.06159,-0.820762,-0.251152,0.528921,-0.516555,-0.805785,0.0243456,-0.411065,0.423326,0.339837,0.12674,-0.698384,-1.2715,-0.864662,-0.731396,2.1462,1.91796,0.489659,1.36854,0.730911,-0.266297,1.8856,-0.465169,1.1084,-2.02476,-1.35396,2.16747,-1.53094,0.21091,0.686079,2.11541,-1.1139,1.07809,-0.80426,-0.23465,0.545424,-0.500053,-0.789283,0.0408479,-0.394563,0.439828,0.35634,0.143242,-0.681881,-1.25499,-0.84816,-0.714894,2.1627,1.93446,0.506162,1.38504,0.747413,-0.249794,0.131746,0.61424,0.24817,0.883372,0.794776,0.10271,0.822144,0.447467,0.334906,0.107608,0.752855,0.253867,0.690885,0.558395,0.366927,0.622472,0.687677,0.489789,0.597381,0.391782,0.411846,0.464251,0.664158,0.778163,0.700181,0.671482,0.10315,0.126257,0.376094,0.200201,0.321385,0.562126
-3887.52,0.998444,0.0673826,5,31,0,3909.18,-0.240827,0.430707,1.21912,1.19641,-1.01968,1.17208,-1.63133,-0.834454,1.43248,-1.1382,-0.143032,0.656851,1.16172,-1.09248,0.920523,-0.307364,0.0848453,0.156418,-0.509658,-0.952575,-0.105573,-0.63848,0.280484,0.045769,-0.305876,-0.636561,-1.47603,-0.327426,-1.40386,1.90136,1.73594,0.133261,0.827891,0.402358,-0.240596,1.88927,-0.812405,1.85961,-1.55808,-0.586593,2.17708,-0.956892,0.256333,1.23149,1.84698,-0.901159,1.55294,0.0559931,0.534143,0.621399,-0.190628,-0.730597,0.302,-0.347677,0.77265,0.486505,0.0578077,-0.345338,-1.36876,0.0315352,-1.28076,2.74869,2.54703,0.593168,1.44001,0.921229,0.137392,1.64845,-1.05323,1.61879,-1.7989,-0.82742,1.93625,-1.19772,0.0155064,0.99066,1.60615,-1.14199,1.31211,-0.184834,0.293317,0.380572,-0.431454,-0.971424,0.0611738,-0.588504,0.531823,0.245678,-0.183019,-0.586164,-1.60958,-0.209292,-1.52159,2.50787,2.30621,0.352341,1.19918,0.680403,-0.103435,0.161319,0.741395,0.165372,0.858016,0.695809,0.12606,0.768119,0.496123,0.270782,0.167123,0.758044,0.212134,0.546077,0.427192,0.405989,0.606221,0.725403,0.484711,0.643022,0.370092,0.438888,0.545627,0.642485,0.833354,0.552133,0.820773,0.0753084,0.0906103,0.412815,0.231621,0.336171,0.525836
-3886.11,0.958572,0.0673826,5,63,0,3907.76,-0.134253,0.205759,1.44844,1.08485,-0.280664,0.817297,-1.37597,-0.706932,1.57455,-0.826941,0.15427,0.321926,1.25696,-0.903465,0.66846,-0.616149,0.0734148,0.272499,-0.386469,-0.586375,0.146838,-0.591042,0.52124,0.15183,-0.142018,-0.449149,-0.829309,-0.702232,-0.602416,1.43949,1.14416,0.00356586,0.753741,0.299452,-0.127336,1.77709,-0.200765,1.38956,-1.78725,-0.818188,2.4864,-0.992014,0.429211,0.67205,2.02638,-1.10285,1.17398,-0.686694,0.312096,0.600457,-0.354018,-0.643569,0.418445,-0.650329,0.960744,0.425675,5.54333e-05,-0.444805,-0.995444,-0.811381,-0.666804,2.29078,1.86301,0.210924,1.29751,0.639497,0.0213215,1.64284,-0.335019,1.25531,-1.92151,-0.952441,2.35215,-1.12627,0.294957,0.537796,1.89213,-1.23711,1.03973,-0.820948,0.177843,0.466203,-0.488271,-0.777823,0.284192,-0.784583,0.826491,0.291422,-0.134198,-0.579058,-1.1297,-0.945635,-0.801057,2.15652,1.72876,0.0766709,1.16325,0.505244,-0.112932,0.162079,0.58298,0.221782,0.872306,0.721606,0.0868949,0.755149,0.426791,0.3687,0.131002,0.77506,0.261202,0.694437,0.455656,0.385515,0.619699,0.685211,0.429426,0.686667,0.304388,0.427656,0.533499,0.640851,0.755783,0.720236,0.690201,0.103723,0.150746,0.480842,0.238077,0.376309,0.528203
-3883.77,0.999804,0.0673826,5,31,0,3900.15,-0.239829,0.395523,1.54134,1.00374,-0.419054,0.847482,-1.34581,-0.812067,1.68242,-0.959779,0.0387064,0.352369,1.37059,-0.969922,0.699955,-0.596484,0.0133723,0.394896,-0.339844,-0.605443,0.00873682,-0.6305,0.437932,0.0179509,-0.124412,-0.520733,-0.896456,-0.575388,-0.609146,1.41939,1.00412,-0.063208,0.847705,0.25332,-0.129316,1.94263,-0.25038,1.70178,-1.67883,-0.856146,2.9887,-1.08382,0.455182,0.938641,2.50806,-1.09945,1.47439,-0.523859,0.416134,1.00419,-0.128291,-0.537669,0.408989,-0.57629,1.07052,0.423191,0.203762,-0.407102,-0.986217,-0.491343,-0.543375,2.58328,1.94321,0.298098,1.70212,0.785973,0.196204,1.7028,-0.490209,1.46195,-1.91865,-1.09597,2.74887,-1.32365,0.215353,0.698812,2.26823,-1.33928,1.23456,-0.763688,0.176305,0.76436,-0.36812,-0.777497,0.16916,-0.816119,0.830694,0.183362,-0.0360668,-0.646931,-1.22605,-0.731172,-0.783204,2.34345,1.70338,0.0582689,1.46229,0.546144,-0.0436252,0.1541,0.620156,0.18817,0.871988,0.749505,0.0601507,0.789788,0.446369,0.332076,0.0937888,0.792372,0.225384,0.682154,0.456038,0.3177,0.591005,0.685141,0.457811,0.693412,0.303498,0.454288,0.509016,0.656319,0.773126,0.675062,0.68637,0.0875881,0.154024,0.485437,0.188117,0.366759,0.510905
-3885.51,0.995354,0.0673826,5,31,0,3898.1,-0.141114,0.282893,1.45814,1.13624,-0.48321,0.797672,-1.34622,-0.683372,1.57104,-0.921616,-0.0673485,0.0874727,1.41285,-0.77065,0.939514,-0.677486,0.103664,0.458652,-0.530051,-0.580398,-0.0250856,-0.386684,0.274964,0.153359,-0.209852,-0.578816,-1.12914,-0.283564,-0.812649,1.64872,0.999353,0.00486779,0.778385,0.49412,-0.168208,1.93968,-0.421694,1.44601,-1.68008,-0.713556,2.57368,-1.06095,0.18469,0.41044,2.34302,-0.840819,1.65283,-0.704974,0.43405,0.95167,-0.489994,-0.563406,0.246315,-0.280945,0.683828,0.506511,-0.0230996,-0.561099,-1.36355,-0.130582,-0.90206,2.68695,1.74009,0.289991,1.41788,1.00339,0.0376231,1.79857,-0.562807,1.30489,-1.8212,-0.85467,2.43257,-1.20206,0.0435761,0.269326,2.20191,-0.981933,1.51172,-0.846087,0.292936,0.810557,-0.631107,-0.70452,0.105201,-0.422058,0.542714,0.365397,-0.164213,-0.702213,-1.50466,-0.271695,-1.04317,2.54584,1.59897,0.148877,1.27677,0.862274,-0.10349,0.142026,0.637102,0.213342,0.86071,0.701546,0.0807227,0.768891,0.489108,0.433072,0.0995792,0.727492,0.180684,0.699746,0.427285,0.307772,0.652741,0.669189,0.473724,0.603976,0.367556,0.409654,0.540961,0.668678,0.818269,0.567509,0.739462,0.0727065,0.168125,0.462849,0.2181,0.296864,0.52585
-3882.96,0.998228,0.0673826,5,31,0,3895.14,0.122548,0.213602,1.43371,1.05624,-0.741259,0.558698,-1.5782,-1.04264,1.08959,-1.09977,0.00621202,0.664795,0.870235,-1.09235,0.475058,-0.387529,-0.111027,-0.0816079,-0.538628,-0.954448,-0.212279,-0.734962,0.404087,-0.145387,-0.159316,-0.539485,-1.14028,-0.601953,-0.985989,1.27807,1.41097,0.195892,0.800922,0.135684,-0.304865,1.72795,-0.849153,1.01461,-2.04908,-1.28125,1.77577,-1.36316,0.222508,1.16673,1.46127,-1.35252,0.894699,-0.342004,0.0544208,0.0965992,-0.558637,-1.1548,-0.0907458,-0.840124,0.792946,0.00515818,-0.0148117,-0.559866,-1.42124,-0.649427,-1.20002,2.04599,2.23652,0.494454,1.36189,0.408134,-0.223488,1.8505,-0.726604,1.13716,-1.92654,-1.1587,1.89831,-1.24061,0.345056,1.28928,1.58382,-1.22997,1.01725,-0.219456,0.176969,0.219147,-0.436088,-1.03226,0.0318024,-0.717575,0.915494,0.127706,0.107737,-0.437317,-1.29869,-0.526879,-1.07748,2.16854,2.35907,0.617003,1.48444,0.530682,-0.100939,0.135815,0.67406,0.242842,0.872866,0.761096,0.130299,0.775671,0.414582,0.215976,0.170255,0.773813,0.265564,0.554645,0.455873,0.445431,0.607327,0.737353,0.49205,0.672073,0.285877,0.468117,0.473092,0.60762,0.785615,0.628755,0.746016,0.102611,0.0863475,0.350463,0.184757,0.370358,0.525213
